time_stamp,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-14T03:20:00Z,1014,367,16222,28.25,28.25,,83.5,83.5,,865.805,865.805,,,,,0.03,3.4,3.4,3.4,10.8,11,10.6,8.3,8.4,8.2,170,168.3,171.7,718.9765,731.518,706.435,205.6865,209.065,202.308,35.703,35.203,36.203,4.014,3.89,4.138,0.30000000000000004,0.323,0.277,0.2485,0.22,0.277,3.1075,3.15,3.065,3.1075,3.15,3.065,5.2,5.23,5.17,5.2,5.23,5.17,5.5085,5.567,5.45,5.5085,5.567,5.45
2023-06-14T03:30:00Z,1553,480,17144,26.6,26.6,,84.4,84.4,,865.794,865.794,,,,,0.03,3.5,3.7,3.4,11,11.7,10.4,8.4,8.8,8.1,167.9,162.5,173.7,734.713,777.938,691.488,211.503,226.398,196.608,36.117,36.492,35.742,2.9290000000000003,2.516,3.342,0.332,0.468,0.196,0.12,0.24,0,3.29,3.536,3.044,3.29,3.536,3.044,5.2669999999999995,5.492,5.042,5.2669999999999995,5.492,5.042,5.521,5.878,5.164,5.521,5.878,5.164
2023-06-14T03:40:00Z,2153,383,16504,26,26,,85.4,85.4,,865.668,865.668,,,,,0.03,3.3,3.4,3.2,10.4,10.7,10.1,8.1,8.2,7.9,173.5,171,176.1,692.922,711.326,674.518,199.23399999999998,207.416,191.052,34.942,35.884,34,3.594,3.642,3.546,0.6859999999999999,0.344,1.028,0.428,0.102,0.754,3.1109999999999998,3.192,3.03,3.1109999999999998,3.192,3.03,4.982,5.312,4.652,4.982,5.312,4.652,5.5440000000000005,5.632,5.456,5.5440000000000005,5.632,5.456
2023-06-14T03:50:00Z,2753,418,16824,26,26,,86.4,86.4,,865.608,865.608,,,,,0.03,3.3,3.4,3.1,10.6,11.1,10.1,8.2,8.4,7.9,172.1,167.6,176.8,703.767,737.296,670.238,199.952,215.05,184.854,33.678,34.952,32.404,3.216,3.652,2.78,0.398,0.146,0.65,0.398,0.146,0.65,2.91,3.19,2.63,2.91,3.19,2.63,4.703,5.208,4.198,4.703,5.208,4.198,5.178,5.532,4.824,5.178,5.532,4.824
2023-06-14T04:00:00Z,3353,387,16824,25,25,,87,87,,865.618,865.618,,,,,0.03,3.4,3.4,3.3,10.8,10.9,10.6,8.3,8.4,8.2,170.2,168.7,171.8,717.0999999999999,728.824,705.376,207.49900000000002,214.156,200.842,35.168,34.922,35.414,3.725,3.074,4.376,0.758,0.708,0.808,0.636,0.624,0.648,3.04,3.222,2.858,3.04,3.222,2.858,5.0120000000000005,5.022,5.002,5.0120000000000005,5.022,5.002,5.617,5.638,5.596,5.617,5.638,5.596
2023-06-14T04:10:00Z,3953,422,16824,25,25,,87.2,87.2,,865.446,865.446,,,,,0.03,3.3,3.3,3.4,10.6,10.7,10.6,8.2,8.2,8.2,171.3,171,171.5,709.585,711.258,707.912,206.142,208.26,204.024,33.403000000000006,31.716,35.09,2.609,1.922,3.296,0.772,0.562,0.982,0.508,0.216,0.8,3.069,3.024,3.114,3.069,3.024,3.114,4.7219999999999995,4.636,4.808,4.7219999999999995,4.636,4.808,5.303,5.084,5.522,5.303,5.084,5.522
2023-06-14T04:20:00Z,4553,397,16184,25,25,,88,88,,865.264,865.264,,,,,0.03,3.2,3.3,3.1,10.3,10.5,10.1,8,8.2,7.9,174.6,172.5,176.8,685.492,700.724,670.26,195.237,202.286,188.188,33.003,33.538,32.468,2.629,2.496,2.762,0.746,0.272,1.22,0.543,0.192,0.894,2.935,3.052,2.818,2.935,3.052,2.818,4.558,4.806,4.31,4.558,4.806,4.31,5.127,5.09,5.164,5.127,5.09,5.164
2023-06-14T04:30:00Z,5153,362,16824,24.2,24.2,,88,88,,865.142,865.142,,,,,0.03,3,3.2,2.8,9.9,10.3,9.4,7.8,8.1,7.5,178.7,174.3,183.4,656.845,687.756,625.934,187.26999999999998,201.206,173.334,29.987000000000002,31.498,28.476,2.904,2.706,3.102,0.635,0.448,0.822,0.495,0.272,0.718,2.6109999999999998,2.83,2.392,2.6109999999999998,2.83,2.392,4.245,4.584,3.906,4.245,4.584,3.906,4.774,4.984,4.564,4.774,4.984,4.564
2023-06-14T04:40:00Z,5753,402,17464,24,24,,88.6,88.6,,865.01,865.01,,,,,0.03,3.1,3.2,3,9.6,9.8,9.4,7.7,7.8,7.6,181,178.8,183.3,641.434,656.208,626.66,183.85,192.754,174.946,32.939,34.018,31.86,3.8630000000000004,4.174,3.552,0.8340000000000001,0.928,0.74,0.621,0.652,0.59,2.669,2.714,2.624,2.669,2.714,2.624,4.516,4.636,4.396,4.516,4.636,4.396,5.196,5.466,4.926,5.196,5.466,4.926
2023-06-14T04:50:00Z,6353,357,16504,23.4,23.4,,89,89,,864.992,864.992,,,,,0.03,2.8,2.9,2.8,9.2,9.2,9.1,7.4,7.4,7.4,185.7,185.2,186.2,611.19,614.166,608.214,174.13400000000001,176.552,171.716,29.43,29.058,29.802,3.148,2.712,3.584,0.899,0.724,1.074,0.748,0.512,0.984,2.559,2.584,2.534,2.559,2.584,2.534,4.005,4.024,3.986,4.005,4.024,3.986,4.76,4.65,4.87,4.76,4.65,4.87
