Sensor,Coefficient,Intercept
MNUMS 109,0.6394743688073425,2.200250070824703
MNUMS 110,0.7255187703888588,2.6256989096085874
MNUMS 111,0.7468522514514814,2.6675442750798855
MNUMS 112,0.75052103443485,2.4511517080230902
MNUMS 113,0.8025211319733561,1.9955797430745754
MNUMS 114,0.7493194329407125,1.5778263060500173
MNUMS 115,0.7468056913393493,2.6451208492984257
MNUMS 116,0.8302554779141087,2.0367163519413856
MNUMS 117,0.8370116255805411,1.8265067096223904
MNUMS 118,0.7518093894737423,1.4199189760857127
MNUMS 119,0.7321661530033201,1.1410345334032606
MNUMS 120,0.739901499327203,1.1140038472309355
MNUMS 85,0.6627513268335485,1.5701852170786017
MNUMS 86,0.45925421085814555,3.798983905294553
MNUMS 87,0.5389992358281738,3.817076138203524
