Sensor,Coefficient,Intercept
MNUMS 109,0.11068798736225108,4.012302011376177
MNUMS 110,0.3169034282265456,2.867284784446634
MNUMS 111,0.3048763802928748,2.834328917553431
MNUMS 112,0.3342644129758027,2.7780492229244915
MNUMS 113,0.2827178251472444,2.7801091343125877
MNUMS 114,0.16863328056019744,3.5722338708937533
MNUMS 115,0.30171490450812327,2.8892949322262695
MNUMS 116,0.32234927027087934,2.8301863044638456
MNUMS 117,0.3276847130910367,2.8091108572299155
MNUMS 118,0.1511855723251682,3.7405573035632615
MNUMS 119,0.14318664955269,3.8161847587251376
MNUMS 120,0.15527482429154335,3.686702034098207
MNUMS 85,0.1487314120291542,3.7563539432271273
MNUMS 86,0.14880675927939171,3.747116198607371
MNUMS 87,0.18485682838646625,3.6863544016490684
