time_stamp;uptime;pa_latency;memory;humidity;humidity_a;humidity_b;temperature;temperature_a;temperature_b;pressure;pressure_a;pressure_b;voc;voc_a;voc_b;analog_input;pm2.5_alt;pm2.5_alt_a;pm2.5_alt_b;scattering_coefficient;scattering_coefficient_a;scattering_coefficient_b;deciviews;deciviews_a;deciviews_b;visual_range;visual_range_a;visual_range_b;0.3_um_count;0.3_um_count_a;0.3_um_count_b;0.5_um_count;0.5_um_count_a;0.5_um_count_b;1.0_um_count;1.0_um_count_a;1.0_um_count_b;2.5_um_count;2.5_um_count_a;2.5_um_count_b;5.0_um_count;5.0_um_count_a;5.0_um_count_b;10.0_um_count;10.0_um_count_a;10.0_um_count_b;pm1.0_cf_1;pm1.0_cf_1_a;pm1.0_cf_1_b;pm1.0_atm;pm1.0_atm_a;pm1.0_atm_b;pm2.5_atm;pm2.5_atm_a;pm2.5_atm_b;pm2.5_cf_1;pm2.5_cf_1_a;pm2.5_cf_1_b;pm10.0_atm;pm10.0_atm_a;pm10.0_atm_b;pm10.0_cf_1;pm10.0_cf_1_a;pm10.0_cf_1_b
2023-06-14T04:00:00Z;474;357;15763;23;23;;88;88;;864.467;864.467;;;;;0;3.5;3.2;3.9;11.9;12;11.8;8.9;8.9;8.8;160.5;159.9;161.1;794.1235;799.227;789.02;209.1535;200.65;217.657;35.223;28.893;41.553;2.435;1.717;3.153;0.34;0.213;0.467;0.21;0.133;0.287;3.4565;3.313;3.6;3.4565;3.313;3.6;5.0535;4.487;5.62;5.0535;4.487;5.62;5.3135;4.677;5.95;5.3135;4.677;5.95
2023-06-14T04:10:00Z;953;361;16888;23;23;;88;88;;864.414;864.414;;;;;0;3.5;3.5;3.6;11.6;12;11.1;8.7;8.9;8.5;163.2;159.6;167;772.025;801.994;742.056;204.871;201.342;208.4;35.43;33.116;37.744;2.339;1.292;3.386;0.43;0.04;0.82;0.101;0;0.202;3.286;3.172;3.4;3.286;3.172;3.4;4.829;4.632;5.026;4.829;4.632;5.026;5.115;4.64;5.59;5.115;4.64;5.59
2023-06-14T04:20:00Z;1553;415;17528;23;23;;89;89;;864.244;864.244;;;;;0;3.3;3.2;3.5;11.3;11.6;10.9;8.6;8.7;8.4;165.7;162.7;168.9;751.798;776.278;727.318;200.66;196.328;204.992;33.156;29.628;36.684;2.699;1.95;3.448;0.118;0.14;0.096;0.048;0.096;0;2.969;2.858;3.08;2.969;2.858;3.08;4.726;4.38;5.072;4.726;4.38;5.072;4.79;4.452;5.128;4.79;4.452;5.128
2023-06-14T04:30:00Z;2153;381;17208;23;23;;89;89;;864.138;864.138;;;;;0;3.3;3.3;3.3;11.1;11.4;10.8;8.5;8.6;8.3;167.3;164.4;170.3;739.699;762.584;716.814;197.113;192.896;201.33;33.254;31.774;34.734;2.744;1.9;3.588;0.528;0.268;0.788;0.095;0.19;0;2.959;2.808;3.11;2.959;2.808;3.11;4.578;4.234;4.922;4.578;4.234;4.922;4.917;4.452;5.382;4.917;4.452;5.382
2023-06-14T04:40:00Z;2753;376;17208;22.6;22.6;;89;89;;863.978;863.978;;;;;0;3.1;3;3.3;10.7;11.1;10.4;8.3;8.5;8.1;170.6;167.4;173.9;714.762;738.92;690.604;188.331;186.478;190.184;30.991;26.736;35.246;2.177;1.564;2.79;0.151;0.186;0.116;0.021;0.042;0;2.808;3.014;2.602;2.808;3.014;2.602;4.425;4.29;4.56;4.425;4.29;4.56;4.501;4.384;4.618;4.501;4.384;4.618
2023-06-14T04:50:00Z;3353;384;17208;22;22;;89;89;;863.946;863.946;;;;;0;3.1;3;3.2;10.3;10.3;10.2;8;8.1;8;174.6;174.1;175.1;685.592;689.296;681.888;182.775;176.2;189.35;31.219;28.34;34.098;2.163;1.43;2.896;0.508;0.266;0.75;0.259;0.266;0.252;2.8;2.63;2.97;2.8;2.63;2.97;4.247;3.942;4.552;4.247;3.942;4.552;4.587;4.146;5.028;4.587;4.146;5.028
2023-06-14T05:00:00Z;3953;379;16568;21.6;21.6;;89;89;;863.966;863.966;;;;;0;3.1;2.9;3.2;10.4;10.8;9.9;8.1;8.3;7.9;173.8;170;177.8;691.069;719.184;662.954;185.994;183.562;188.426;30.147;26.462;33.832;2.142;1.192;3.092;0.218;0.172;0.264;0.044;0.088;0;2.906;2.828;2.984;2.906;2.828;2.984;4.36;4.02;4.7;4.36;4.02;4.7;4.524;4.208;4.84;4.524;4.208;4.84
2023-06-14T05:10:00Z;4553;380;17528;21;21;;89;89;;863.91;863.91;;;;;0;3.2;3.2;3.1;10.4;10.9;9.8;8.1;8.4;7.8;173.7;168.9;178.8;691.607;727.08;656.134;185.471;188.718;182.224;32.346;32.124;32.568;2.399;1.808;2.99;0.557;0.28;0.834;0.185;0.19;0.18;2.885;3.182;2.588;2.885;3.182;2.588;4.296;4.476;4.116;4.296;4.476;4.116;4.696;4.716;4.676;4.696;4.716;4.676
2023-06-14T05:20:00Z;5153;385;17208;21;21;;89;89;;863.868;863.868;;;;;0;3.2;3.2;3.3;10.7;11.2;10.1;8.2;8.5;7.9;171.1;166.3;176.1;710.77;747.068;674.472;191.18;191.804;190.556;32.16;29.548;34.772;1.983;1.474;2.492;0.543;0.346;0.74;0.177;0.242;0.112;3;3.038;2.962;3;3.038;2.962;4.406;4.35;4.462;4.406;4.35;4.462;4.79;4.616;4.964;4.79;4.616;4.964
2023-06-14T05:30:00Z;5753;356;16504;21;21;;89;89;;863.752;863.752;;;;;0;3.2;3;3.3;10.4;10.7;10;8.1;8.3;7.9;173.8;170.5;177.2;691.17;715.476;666.864;185.551;183.998;187.104;32.2;28.364;36.036;1.88;1.04;2.72;0.364;0.248;0.48;0.147;0.2;0.094;2.828;2.726;2.93;2.828;2.726;2.93;4.258;3.908;4.608;4.258;3.908;4.608;4.529;4.112;4.946;4.529;4.112;4.946
