time_stamp,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-14T04:00:00Z,473,,15160,28,28,,83,83,,864.06,864.06,,,,,0,3.7,3.5,3.9,11.6,11.3,11.9,8.7,8.6,8.9,163.3,165.8,160.8,771.495,750.89,792.1,215.28,211.51,219.05,37.775,35.72,39.83,2.965,3.79,2.14,0.92,1.33,0.51,0.665,1.33,0,3.585,3.56,3.61,3.585,3.56,3.61,5.195,5.02,5.37,5.195,5.02,5.37,5.875,6.04,5.71,5.875,6.04,5.71
2023-06-14T04:10:00Z,833,364,16840,27.4,27.4,,84,84,,863.944,863.944,,,,,0,3.7,3.5,3.9,12,11.8,12.1,8.9,8.8,9,160.1,161.2,159.1,797.76,788.836,806.684,215.221,207.522,222.92,38.527,36.552,40.502,3.654,4.204,3.104,0.745,0.866,0.624,0.368,0.668,0.068,3.2729999999999997,3.13,3.416,3.2729999999999997,3.13,3.416,5.313000000000001,5.154,5.472,5.313000000000001,5.154,5.472,5.856,5.852,5.86,5.856,5.852,5.86
2023-06-14T04:20:00Z,1432,371,16744,26,26,,85.6,85.6,,863.768,863.768,,,,,0,3.4,3.4,3.4,10.9,11,10.8,8.4,8.4,8.3,169,168.2,169.9,726.2470000000001,732.59,719.904,197.619,191.73,203.508,35.218,34.934,35.502,2.7910000000000004,2.458,3.124,0.59,0.74,0.44,0.406,0.64,0.172,2.8209999999999997,2.788,2.854,2.8209999999999997,2.788,2.854,4.635,4.508,4.762,4.635,4.508,4.762,5.086,5.12,5.052,5.086,5.12,5.052
2023-06-14T04:30:00Z,2032,380,16424,25,25,,86.8,86.8,,863.626,863.626,,,,,0,3.3,3.2,3.5,10.9,10.8,11,8.4,8.3,8.4,169,169.5,168.5,726.569,722.656,730.482,197.547,193.136,201.958,34.229,31.6,36.858,3.012,2.754,3.27,0.693,0.822,0.564,0.45699999999999996,0.822,0.092,2.936,2.806,3.066,2.936,2.806,3.066,4.63,4.322,4.938,4.63,4.322,4.938,5.15,5.036,5.264,5.15,5.036,5.264
2023-06-14T04:40:00Z,2632,373,16744,24,24,,87.8,87.8,,863.518,863.518,,,,,0,3.2,3.1,3.4,10.6,10.2,10.9,8.2,8,8.4,172,175,169.1,704.341,682.6,726.082,190.735,180.708,200.762,33.448,31.7,35.196,2.7409999999999997,3.054,2.428,0.799,1.084,0.514,0.48,0.894,0.066,2.816,2.772,2.86,2.816,2.772,2.86,4.574999999999999,4.348,4.802,4.574999999999999,4.348,4.802,5.1419999999999995,5.168,5.116,5.1419999999999995,5.168,5.116
2023-06-14T04:50:00Z,3232,381,17371,23.2,23.2,,88.2,88.2,,863.488,863.488,,,,,0,3.2,3,3.5,10.3,10.1,10.6,8.1,7.9,8.2,174.2,176.7,171.7,688.2760000000001,670.566,705.986,186.15699999999998,178.076,194.238,32.633,28.502,36.764,1.655,1.508,1.802,0.34299999999999997,0.364,0.322,0.252,0.348,0.156,2.8179999999999996,2.764,2.872,2.8179999999999996,2.764,2.872,4.3629999999999995,4.02,4.706,4.3629999999999995,4.02,4.706,4.643,4.364,4.922,4.643,4.364,4.922
2023-06-14T05:00:00Z,3832,376,16712,22.4,22.4,,89,89,,863.444,863.444,,,,,0,3.1,2.8,3.5,10.3,10,10.6,8.1,7.9,8.2,174.3,177.5,171.3,687.4100000000001,665.282,709.538,187.371,178.288,196.454,31.333,26.084,36.582,1.9900000000000002,2.132,1.848,0.264,0.264,0.264,0.17,0.264,0.076,2.822,2.752,2.892,2.822,2.752,2.892,4.5169999999999995,4.234,4.8,4.5169999999999995,4.234,4.8,4.731,4.47,4.992,4.731,4.47,4.992
2023-06-14T05:10:00Z,4432,371,16712,22,22,,89,89,,863.386,863.386,,,,,0,3.4,3.2,3.6,10.3,10.1,10.5,8.1,8,8.2,174.2,176.1,172.3,688.457,674.99,701.924,192.175,183.424,200.926,35.105000000000004,32.2,38.01,1.956,1.724,2.188,0.237,0.09,0.384,0.056999999999999995,0.09,0.024,2.973,2.814,3.132,2.973,2.814,3.132,4.661,4.32,5.002,4.661,4.32,5.002,4.86,4.488,5.232,4.86,4.488,5.232
2023-06-14T05:20:00Z,5032,464,16712,21.4,21.4,,89,89,,863.402,863.402,,,,,0,3.3,3.1,3.5,10.5,10.5,10.6,8.2,8.2,8.2,172.3,172.5,172,702.2280000000001,700.642,703.814,192.91,188.412,197.408,34.254,30.47,38.038,2.683,2.204,3.162,0.524,0.748,0.3,0.35600000000000004,0.66,0.052,2.936,2.892,2.98,2.936,2.892,2.98,4.698,4.44,4.956,4.698,4.44,4.956,5.114,4.994,5.234,5.114,4.994,5.234
2023-06-14T05:30:00Z,5632,353,17032,21,21,,89,89,,863.274,863.274,,,,,0,3.1,3,3.2,10.1,10.1,10.1,7.9,7.9,8,176.3,176.7,175.9,673.5709999999999,670.622,676.52,185.232,182.554,187.91,31.16,30.208,32.112,2.042,1.902,2.182,0.41100000000000003,0.378,0.444,0.238,0.378,0.098,2.944,2.954,2.934,2.944,2.954,2.934,4.386,4.348,4.424,4.386,4.348,4.424,4.6690000000000005,4.646,4.692,4.6690000000000005,4.646,4.692
