time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-12T08:00:00Z,-64,1257,356,16728,14.75,14.75,14.75,90,90,90,865.945,865.945,865.945,51.887,,51.887,1.35,3.4,3.4,,11.6,11.6,,8.7,8.7,,162.8,162.8,,774.928,774.928,,213.147,213.147,,34.218,34.218,,3.147,3.147,,1.37,1.37,,0,0,,3.042,3.042,,3.042,3.042,,4.748,4.748,,4.748,4.748,,5.535,5.535,,5.535,5.535,
2023-06-12T08:10:00Z,-68,1796,355,16944,13.8,13.8,13.8,91.6,91.6,91.6,865.816,865.816,865.816,69.814,,69.814,1.584,3.2,3.2,,11,11,,8.4,8.4,,168.3,168.3,,731.746,731.746,,199.226,199.226,,31.398,31.398,,2.036,2.036,,0.772,0.772,,0,0,,2.74,2.74,,2.74,2.74,,4.4,4.4,,4.4,4.4,,4.896,4.896,,4.896,4.896,
2023-06-12T08:20:00Z,-68,2396,363,17264,14,14,14,92,92,92,865.736,865.736,865.736,57.808,,57.808,1.502,3.1,3.1,,10.7,10.7,,8.2,8.2,,171,171,,711.712,711.712,,191.476,191.476,,28.924,28.924,,1.87,1.87,,0.858,0.858,,0,0,,2.768,2.768,,2.768,2.768,,4.214,4.214,,4.214,4.214,,4.694,4.694,,4.694,4.694,
2023-06-13T07:20:00Z,-73,1256,547,16928,21,21,21,86.5,86.5,86.5,862.56,862.56,862.56,29.875,,29.875,1.75,3.9,3.9,,14.3,14.3,,10,10,,143.8,143.8,,951.385,951.385,,255.17,255.17,,35.98,35.98,,2.72,2.72,,1.01,1.01,,0.365,0.365,,3.965,3.965,,3.965,3.965,,5.9,5.9,,5.9,5.9,,6.555,6.555,,6.555,6.555,
2023-06-13T08:10:00Z,-65,538,354,14476,18.5,18.5,18.5,91,91,91,861.775,861.775,861.775,12.62,,12.62,1.81,4.2,4.2,,13.6,13.6,,9.7,9.7,,148.3,148.3,,905.81,905.81,,250.695,250.695,,42.14,42.14,,2.15,2.15,,0.64,0.64,,0,0,,4.33,4.33,,4.33,4.33,,6.085,6.085,,6.085,6.085,,6.52,6.52,,6.52,6.52,
2023-06-13T08:20:00Z,-67,956,357,16496,19,19,19,90,90,90,861.7,861.7,861.7,17.607,,17.607,1.827,4.2,4.2,,14.1,14.1,,9.9,9.9,,145,145,,938.207,938.207,,253.553,253.553,,41.61,41.61,,2.757,2.757,,1.307,1.307,,0.143,0.143,,4.077,4.077,,4.077,4.077,,5.91,5.91,,5.91,5.91,,6.763,6.763,,6.763,6.763,
2023-06-13T10:20:00Z,-61,297,363,17352,20.75,20.75,20.75,84.5,84.5,84.5,860.253,860.253,860.253,25,,25,3.8,4.5,4.5,,14.2,14.2,,9.9,9.9,,144.3,144.3,,945.765,945.765,,254.125,254.125,,47.263,47.263,,3.833,3.833,,1.11,1.11,,0.215,0.215,,3.53,3.53,,3.53,3.53,,6.145,6.145,,6.145,6.145,,6.855,6.855,,6.855,6.855,
2023-06-13T10:30:00Z,-63,837,397,17824,18.8,18.8,18.8,87.2,87.2,87.2,860.282,860.282,860.282,29.626,,29.626,3.42,4.6,4.6,,14.2,14.2,,10,10,,143.9,143.9,,949.982,949.982,,259.618,259.618,,47.914,47.914,,3.468,3.468,,1.138,1.138,,0.086,0.086,,4.01,4.01,,4.01,4.01,,6.252,6.252,,6.252,6.252,,6.946,6.946,,6.946,6.946,
2023-06-13T10:40:00Z,-59,1437,360,17824,17.8,17.8,17.8,89.2,89.2,89.2,860.262,860.262,860.262,35.272,,35.272,4.148,4.6,4.6,,15.1,15.1,,10.3,10.3,,138.9,138.9,,1004.274,1004.274,,274.814,274.814,,46.234,46.234,,3.072,3.072,,1.12,1.12,,0.086,0.086,,4.254,4.254,,4.254,4.254,,6.474,6.474,,6.474,6.474,,7.166,7.166,,7.166,7.166,
2023-06-13T10:50:00Z,-60,2037,434,17504,16.8,16.8,16.8,90,90,90,860.264,860.264,860.264,41.26,,41.26,3.8,4.8,4.8,,16.1,16.1,,10.8,10.8,,133,133,,1073.154,1073.154,,290.302,290.302,,47.422,47.422,,2.652,2.652,,1.032,1.032,,0.086,0.086,,4.494,4.494,,4.494,4.494,,6.78,6.78,,6.78,6.78,,7.456,7.456,,7.456,7.456,
2023-06-13T11:00:00Z,-59,2637,357,17824,16,16,16,90.6,90.6,90.6,860.294,860.294,860.294,49.958,,49.958,3.872,4.9,4.9,,16.5,16.5,,10.9,10.9,,130.7,130.7,,1102.608,1102.608,,296.924,296.924,,47.194,47.194,,3.226,3.226,,1.022,1.022,,0,0,,5.01,5.01,,5.01,5.01,,7.208,7.208,,7.208,7.208,,7.874,7.874,,7.874,7.874,
2023-06-13T11:10:00Z,-59,3237,366,17504,16,16,16,91,91,91,860.37,860.37,860.37,48.318,,48.318,3.384,4.5,4.5,,14.8,14.8,,10.2,10.2,,140.2,140.2,,989.474,989.474,,267.358,267.358,,44.168,44.168,,3,3,,0.59,0.59,,0,0,,4.408,4.408,,4.408,4.408,,6.796,6.796,,6.796,6.796,,7.246,7.246,,7.246,7.246,
2023-06-13T11:20:00Z,-60,3837,369,16864,16,16,16,91,91,91,860.374,860.374,860.374,44.348,,44.348,4.33,4.6,4.6,,15.1,15.1,,10.3,10.3,,138.6,138.6,,1007.962,1007.962,,270.754,270.754,,46.248,46.248,,3.102,3.102,,1.496,1.496,,0.17,0.17,,4.562,4.562,,4.562,4.562,,6.666,6.666,,6.666,6.666,,7.608,7.608,,7.608,7.608,
2023-06-13T11:30:00Z,-60,4437,608,17824,16.6,16.6,16.6,91,91,91,860.402,860.402,860.402,36.212,,36.212,3.274,5.5,5.5,,17.6,17.6,,11.3,11.3,,125.4,125.4,,1172.196,1172.196,,315.002,315.002,,54.798,54.798,,2.692,2.692,,0.78,0.78,,0.086,0.086,,5.258,5.258,,5.258,5.258,,7.826,7.826,,7.826,7.826,,8.414,8.414,,8.414,8.414,
2023-06-13T11:40:00Z,-65,5037,367,17184,18.2,18.2,18.2,91,91,91,860.538,860.538,860.538,19.572,,19.572,2.75,6.8,6.8,,21.9,21.9,,12.9,12.9,,107.5,107.5,,1460.652,1460.652,,390.496,390.496,,69.996,69.996,,5.284,5.284,,2.37,2.37,,0.342,0.342,,6.782,6.782,,6.782,6.782,,10.396,10.396,,10.396,10.396,,11.812,11.812,,11.812,11.812,
2023-06-13T11:50:00Z,-65,5637,396,18144,19.6,19.6,19.6,91,91,91,860.464,860.464,860.464,25,,25,3.436,8.2,8.2,,27.2,27.2,,14.5,14.5,,91.5,91.5,,1811.622,1811.622,,492.572,492.572,,82.254,82.254,,6.368,6.368,,2.146,2.146,,0.086,0.086,,9.038,9.038,,9.038,9.038,,13.256,13.256,,13.256,13.256,,14.504,14.504,,14.504,14.504,
2023-06-13T12:00:00Z,-65,6237,388,17504,20.2,20.2,20.2,90.6,90.6,90.6,860.408,860.408,860.408,25.014,,25.014,3.658,8.8,8.8,,29.4,29.4,,15.1,15.1,,86,86,,1963.318,1963.318,,532.35,532.35,,85.876,85.876,,5.558,5.558,,2.014,2.014,,0.172,0.172,,9.81,9.81,,9.81,9.81,,13.966,13.966,,13.966,13.966,,15.328,15.328,,15.328,15.328,
2023-06-13T12:10:00Z,-65,6837,594,17504,21,21,21,90,90,90,860.414,860.414,860.414,25,,25,3.458,9.7,9.7,,32.3,32.3,,15.9,15.9,,79.9,79.9,,2156.222,2156.222,,585.04,585.04,,94.894,94.894,,5.232,5.232,,1.218,1.218,,0,0,,10.77,10.77,,10.77,10.77,,15.75,15.75,,15.75,15.75,,16.648,16.648,,16.648,16.648,
2023-06-13T12:20:00Z,-66,7437,544,17824,21,21,21,90,90,90,860.69,860.69,860.69,23.97,,23.97,3.674,10.5,10.5,,33.5,33.5,,16.1,16.1,,77.6,77.6,,2235.846,2235.846,,604.12,604.12,,104.76,104.76,,4.256,4.256,,1.412,1.412,,0.086,0.086,,11.366,11.366,,11.366,11.366,,16.272,16.272,,16.272,16.272,,17.218,17.218,,17.218,17.218,
2023-06-13T12:30:00Z,-65,8037,378,17184,21,21,21,90.2,90.2,90.2,860.974,860.974,860.974,24.904,,24.904,4.17,9.8,9.8,,32,32,,15.8,15.8,,80.5,80.5,,2134.708,2134.708,,577.652,577.652,,95.814,95.814,,4.18,4.18,,1.358,1.358,,0,0,,10.49,10.49,,10.49,10.49,,15.354,15.354,,15.354,15.354,,16.202,16.202,,16.202,16.202,
2023-06-13T12:40:00Z,-64,8637,366,17504,21,21,21,91,91,91,861.184,861.184,861.184,26.212,,26.212,3.96,9,9,,30.8,30.8,,15.5,15.5,,83,83,,2055.652,2055.652,,562.82,562.82,,86.39,86.39,,5.758,5.758,,1.82,1.82,,0.086,0.086,,10.338,10.338,,10.338,10.338,,14.916,14.916,,14.916,14.916,,15.978,15.978,,15.978,15.978,
