time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-12T08:20:00Z,-58,657,381,16424,17.5,17.5,17.5,86.25,86.25,86.25,865.758,865.758,865.758,6.938,,6.938,1.363,2.8,2.8,,8.5,8.5,,7,7,,192.9,192.9,,567.778,567.778,,169.208,169.208,,29.902,29.902,,2.515,2.515,,0.747,0.747,,0.107,0.107,,2.258,2.258,,2.258,2.258,,3.768,3.768,,3.768,3.768,,4.21,4.21,,4.21,4.21,
2023-06-13T09:10:00Z,-60,298,657,14632,18,18,18,90,90,90,860.875,860.875,860.875,25,,25,2.645,4,4,,11.4,11.4,,8.6,8.6,,164.6,164.6,,760.535,760.535,,226.28,226.28,,44.385,44.385,,3.725,3.725,,1.74,1.74,,0.64,0.64,,3.82,3.82,,3.82,3.82,,5.74,5.74,,5.74,5.74,,6.955,6.955,,6.955,6.955,
2023-06-13T09:20:00Z,-61,717,363,17072,17.2,17.2,17.2,90.2,90.2,90.2,860.768,860.768,860.768,25.026,,25.026,2.46,4,4,,11.7,11.7,,8.8,8.8,,162.5,162.5,,777.49,777.49,,229.902,229.902,,44.822,44.822,,4.326,4.326,,1.544,1.544,,0.13,0.13,,3.566,3.566,,3.566,3.566,,5.884,5.884,,5.884,5.884,,6.838,6.838,,6.838,6.838,
2023-06-13T09:30:00Z,-61,1317,371,16752,17,17,17,91,91,91,860.678,860.678,860.678,25.59,,25.59,2.456,4.4,4.4,,12.2,12.2,,9,9,,158.6,158.6,,810.644,810.644,,243.786,243.786,,50.178,50.178,,4.414,4.414,,1.612,1.612,,0.386,0.386,,3.794,3.794,,3.794,3.794,,6.252,6.252,,6.252,6.252,,7.224,7.224,,7.224,7.224,
2023-06-13T09:40:00Z,-61,1917,360,16752,17,17,17,90,90,90,860.578,860.578,860.578,29.01,,29.01,2.71,4.1,4.1,,11.7,11.7,,8.8,8.8,,162,162,,781.668,781.668,,230.366,230.366,,47.038,47.038,,5.228,5.228,,1.138,1.138,,0,0,,3.644,3.644,,3.644,3.644,,6.324,6.324,,6.324,6.324,,7.064,7.064,,7.064,7.064,
2023-06-13T09:50:00Z,-61,2517,378,16752,17,17,17,90.4,90.4,90.4,860.42,860.42,860.42,29.818,,29.818,2.412,3.7,3.7,,11.4,11.4,,8.6,8.6,,164.4,164.4,,762.174,762.174,,226.528,226.528,,39.65,39.65,,5.024,5.024,,1.452,1.452,,0.172,0.172,,3.556,3.556,,3.556,3.556,,5.778,5.778,,5.778,5.778,,6.65,6.65,,6.65,6.65,
2023-06-13T10:00:00Z,-62,3117,389,17050,17.6,17.6,17.6,91,91,91,860.318,860.318,860.318,26.642,,26.642,2.268,4,4,,11,11,,8.4,8.4,,168.3,168.3,,731.778,731.778,,216.936,216.936,,45.764,45.764,,3.978,3.978,,0.704,0.704,,0.086,0.086,,3.362,3.362,,3.362,3.362,,5.814,5.814,,5.814,5.814,,6.256,6.256,,6.256,6.256,
2023-06-13T10:10:00Z,-60,3717,355,17712,17,17,17,91,91,91,860.186,860.186,860.186,35.784,,35.784,2.17,3.7,3.7,,10.6,10.6,,8.2,8.2,,172,172,,703.906,703.906,,207.602,207.602,,39.646,39.646,,2.8,2.8,,0.512,0.512,,0,0,,3.212,3.212,,3.212,3.212,,5.22,5.22,,5.22,5.22,,5.488,5.488,,5.488,5.488,
2023-06-13T10:20:00Z,-57,4317,423,17392,17,17,17,91,91,91,860.242,860.242,860.242,33.722,,33.722,2.754,3.4,3.4,,9.7,9.7,,7.7,7.7,,179.9,179.9,,649.102,649.102,,192.572,192.572,,37.072,37.072,,2.668,2.668,,1.108,1.108,,0.512,0.512,,3.002,3.002,,3.002,3.002,,4.69,4.69,,4.69,4.69,,5.426,5.426,,5.426,5.426,
2023-06-13T10:30:00Z,-60,4917,380,17072,16.8,16.8,16.8,91,91,91,860.27,860.27,860.27,37.568,,37.568,3.424,3.6,3.6,,10.4,10.4,,8.1,8.1,,173.4,173.4,,693.788,693.788,,203.3,203.3,,38.462,38.462,,3.072,3.072,,0.702,0.702,,0.084,0.084,,3.28,3.28,,3.28,3.28,,5.176,5.176,,5.176,5.176,,5.678,5.678,,5.678,5.678,
2023-06-13T10:40:00Z,-61,5517,376,17072,16,16,16,91,91,91,860.276,860.276,860.276,49.056,,49.056,2.9,3.5,3.5,,10.3,10.3,,8.1,8.1,,174.2,174.2,,688.378,688.378,,203.244,203.244,,38.89,38.89,,3.992,3.992,,0.838,0.838,,0.086,0.086,,3.234,3.234,,3.234,3.234,,5.282,5.282,,5.282,5.282,,5.768,5.768,,5.768,5.768,
