time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T09:10:00Z,-59,1258,358,14864,16.75,16.75,16.75,91,91,91,861.293,861.293,861.293,36.505,,36.505,0.352,4.5,4.5,,15.3,15.3,,10.4,10.4,,137.3,137.3,,1022.975,1022.975,,282.048,282.048,,44.525,44.525,,3.848,3.848,,1.272,1.272,,0.43,0.43,,4.283,4.283,,4.283,4.283,,6.55,6.55,,6.55,6.55,,7.532,7.532,,7.532,7.532,
2023-06-13T09:20:00Z,-61,1797,401,15744,16,16,16,91.4,91.4,91.4,861.12,861.12,861.12,45.418,,45.418,0.378,4.5,4.5,,15.4,15.4,,10.5,10.5,,137,137,,1025.636,1025.636,,283.16,283.16,,43.304,43.304,,3.236,3.236,,1.21,1.21,,0.086,0.086,,4.392,4.392,,4.392,4.392,,6.746,6.746,,6.746,6.746,,7.528,7.528,,7.528,7.528,
2023-06-13T09:30:00Z,-61,2397,356,16246,16.8,16.8,16.8,90.4,90.4,90.4,861.072,861.072,861.072,46.39,,46.39,0.402,4.7,4.7,,15.2,15.2,,10.4,10.4,,138,138,,1014.886,1014.886,,284.054,284.054,,48.578,48.578,,4.172,4.172,,1.916,1.916,,0.166,0.166,,4.36,4.36,,4.36,4.36,,6.804,6.804,,6.804,6.804,,8.036,8.036,,8.036,8.036,
2023-06-13T09:40:00Z,-60,2997,378,16688,17,17,17,90,90,90,860.952,860.952,860.952,48.444,,48.444,0.516,4.3,4.3,,15.3,15.3,,10.4,10.4,,137.3,137.3,,1022.134,1022.134,,279.77,279.77,,41.646,41.646,,4.368,4.368,,1.548,1.548,,0.09,0.09,,4.258,4.258,,4.258,4.258,,6.588,6.588,,6.588,6.588,,7.638,7.638,,7.638,7.638,
2023-06-13T09:50:00Z,-60,3597,372,15728,17,17,17,90,90,90,860.792,860.792,860.792,46.542,,46.542,0.46,4.4,4.4,,15.1,15.1,,10.4,10.4,,138.5,138.5,,1008.548,1008.548,,274.254,274.254,,43.526,43.526,,3.894,3.894,,1.5,1.5,,0.17,0.17,,4.102,4.102,,4.102,4.102,,6.33,6.33,,6.33,6.33,,7.592,7.592,,7.592,7.592,
2023-06-13T10:00:00Z,-62,4197,358,16048,17.4,17.4,17.4,90,90,90,860.718,860.718,860.718,39.328,,39.328,0.5,4.1,4.1,,14.2,14.2,,10,10,,144,144,,949.454,949.454,,260.232,260.232,,39.332,39.332,,3.666,3.666,,2.05,2.05,,0.514,0.514,,3.938,3.938,,3.938,3.938,,5.854,5.854,,5.854,5.854,,7.304,7.304,,7.304,7.304,
2023-06-13T10:10:00Z,-61,4797,371,16048,17,17,17,90,90,90,860.59,860.59,860.59,46.762,,46.762,0.468,3.9,3.9,,13.5,13.5,,9.6,9.6,,149.1,149.1,,897.618,897.618,,246.338,246.338,,38.522,38.522,,4.374,4.374,,1.672,1.672,,0.258,0.258,,3.632,3.632,,3.632,3.632,,5.394,5.394,,5.394,5.394,,6.878,6.878,,6.878,6.878,
2023-06-13T10:20:00Z,-58,5397,496,16048,17,17,17,90,90,90,860.664,860.664,860.664,48.282,,48.282,0.6,4.1,4.1,,14,14,,9.9,9.9,,145.6,145.6,,932.962,932.962,,260.126,260.126,,40.706,40.706,,4.058,4.058,,1.524,1.524,,0.298,0.298,,3.798,3.798,,3.798,3.798,,5.984,5.984,,5.984,5.984,,7.106,7.106,,7.106,7.106,
2023-06-13T10:30:00Z,-58,5997,400,17328,16.6,16.6,16.6,90,90,90,860.678,860.678,860.678,53.054,,53.054,0.478,4.1,4.1,,14.1,14.1,,9.9,9.9,,144.6,144.6,,942.498,942.498,,258.828,258.828,,39.566,39.566,,3.724,3.724,,1.004,1.004,,0.308,0.308,,3.924,3.924,,3.924,3.924,,5.894,5.894,,5.894,5.894,,6.856,6.856,,6.856,6.856,
2023-06-13T10:40:00Z,-57,6597,425,16688,16,16,16,90,90,90,860.668,860.668,860.668,60.568,,60.568,0.468,3.9,3.9,,13.7,13.7,,9.7,9.7,,147.4,147.4,,914.798,914.798,,250.294,250.294,,38.022,38.022,,3.606,3.606,,1.842,1.842,,0,0,,3.79,3.79,,3.79,3.79,,5.648,5.648,,5.648,5.648,,6.874,6.874,,6.874,6.874,
