time_stamp,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-14T03:20:00Z,1135,361,15388,26,26,,84,84,,864.55,864.55,,,,,0.02,3.5,3.5,3.5,11.2,11.2,11.2,8.5,8.5,8.5,166.5,166.5,166.5,746.0475,746.1,745.995,201.8425,200.23,203.455,37.0475,37.635,36.46,3.1775,3.045,3.31,0.8425,0.92,0.765,0.245,0.49,0,3.0375,2.99,3.085,3.0375,2.99,3.085,5.0075,4.905,5.11,5.0075,4.905,5.11,5.5925,5.615,5.57,5.5925,5.615,5.57
2023-06-14T03:30:00Z,1553,427,16824,24.6,24.6,,85,85,,864.424,864.424,,,,,0.02,3.3,3.6,3.1,11,11.2,10.7,8.4,8.5,8.3,168.5,166.8,170.3,730.1210000000001,743.6,716.642,198.81900000000002,202.376,195.262,34.461,38.514,30.408,3.338,3.102,3.574,0.686,0.326,1.046,0.263,0.218,0.308,3.035,3.186,2.884,3.035,3.186,2.884,4.914,5.176,4.652,4.914,5.176,4.652,5.358,5.406,5.31,5.358,5.406,5.31
2023-06-14T03:40:00Z,2153,371,16504,24,24,,86.2,86.2,,864.512,864.512,,,,,0.02,3.2,3.4,2.9,10.7,10.7,10.7,8.3,8.3,8.3,170.5,170.5,170.5,714.912,714.924,714.9,192.9,190.262,195.538,33.118,36.53,29.706,3.944,2.958,4.93,0.976,0.526,1.426,0.287,0.352,0.222,2.939,3.01,2.868,2.939,3.01,2.868,4.676,4.7,4.652,4.676,4.7,4.652,5.318,5.082,5.554,5.318,5.082,5.554
2023-06-14T03:50:00Z,2753,427,17464,23.8,23.8,,87.4,87.4,,864.464,864.464,,,,,0.02,3,3.1,3,9.8,9.8,9.8,7.8,7.8,7.8,179,178.9,179.1,654.962,655.778,654.146,176.50400000000002,176.044,176.964,31.822000000000003,31.44,32.204,3.345,2.24,4.45,0.6759999999999999,0.484,0.868,0.313,0.484,0.142,2.6109999999999998,2.706,2.516,2.6109999999999998,2.706,2.516,4.38,4.276,4.484,4.38,4.276,4.484,4.8870000000000005,4.732,5.042,4.8870000000000005,4.732,5.042
2023-06-14T04:00:00Z,3353,387,16504,23,23,,88,88,,864.462,864.462,,,,,0.02,3.2,3.1,3.2,11.1,11,11.1,8.5,8.4,8.5,167.4,167.7,167.1,738.685,736.362,741.008,202.113,198.576,205.65,31.522000000000002,30.902,32.142,3.335,3.116,3.554,0.625,0.578,0.672,0.197,0.28,0.114,3.117,3.102,3.132,3.117,3.102,3.132,4.825,4.634,5.016,4.825,4.634,5.016,5.205,5.036,5.374,5.205,5.036,5.374
2023-06-14T04:10:00Z,3953,534,16184,23,23,,88.8,88.8,,864.28,864.28,,,,,0.02,3.2,3.4,3,10.8,11.1,10.5,8.3,8.5,8.1,170,167.2,172.9,718.8430000000001,739.976,697.71,194.52999999999997,200.67,188.39,33.393,36.554,30.232,3.305,3.616,2.994,0.9770000000000001,0.922,1.032,0.41500000000000004,0.534,0.296,2.87,3.036,2.704,2.87,3.036,2.704,4.513999999999999,4.842,4.186,4.513999999999999,4.842,4.186,5.22,5.574,4.866,5.22,5.574,4.866
2023-06-14T04:20:00Z,4553,369,16504,22,22,,89,89,,864.1,864.1,,,,,0.02,3.2,3.4,3,10.6,10.7,10.6,8.2,8.2,8.2,171.5,171.1,171.9,708.0830000000001,710.994,705.172,191.06799999999998,189.386,192.75,32.609,36.728,28.49,2.9320000000000004,2.696,3.168,0.587,0.462,0.712,0.376,0.384,0.368,2.901,2.842,2.96,2.901,2.842,2.96,4.563,4.582,4.544,4.563,4.582,4.544,4.98,4.946,5.014,4.98,4.946,5.014
2023-06-14T04:30:00Z,5153,372,17464,22,22,,89.4,89.4,,863.984,863.984,,,,,0.02,3,3.3,2.7,10.1,10.5,9.7,7.9,8.1,7.7,176.3,172.8,179.9,673.4639999999999,697.978,648.95,184.984,189.108,180.86,30.117,33.612,26.622,2.9219999999999997,2.606,3.238,0.986,0.714,1.258,0.517,0.404,0.63,2.6559999999999997,2.758,2.554,2.6559999999999997,2.758,2.554,4.17,4.306,4.034,4.17,4.306,4.034,4.881,4.848,4.914,4.881,4.848,4.914
2023-06-14T04:40:00Z,5753,376,16184,22,22,,90,90,,863.852,863.852,,,,,0.02,3,3.2,2.9,9.7,9.9,9.5,7.7,7.8,7.6,180.2,178.2,182.2,647.0609999999999,660.492,633.63,177.024,181.686,172.362,32.771,33.814,31.728,3.807,2.854,4.76,1.1640000000000001,0.736,1.592,0.448,0.428,0.468,2.524,2.536,2.512,2.524,2.536,2.512,4.256,4.202,4.31,4.256,4.202,4.31,5.057,4.784,5.33,5.057,4.784,5.33
2023-06-14T04:50:00Z,6353,375,16504,21,21,,90,90,,863.836,863.836,,,,,0.02,3,3.1,2.8,9.8,10.2,9.5,7.8,8,7.6,179.1,175.6,182.7,654.2829999999999,678.386,630.18,180.563,186.216,174.91,31.024,34.044,28.004,3.776,4.186,3.366,1.182,1.312,1.052,0.596,0.948,0.244,2.493,2.554,2.432,2.493,2.554,2.432,4.1530000000000005,4.348,3.958,4.1530000000000005,4.348,3.958,5.0120000000000005,5.412,4.612,5.0120000000000005,5.412,4.612
