time_stamp,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T11:20:00Z,238,352.0,15941,23.0,23.0,,83.667,83.667,,860.0,860.0,,,,,0.02,5.1,4.8,5.3,16.1,15.4,16.9,10.8,10.5,11.1,132.9,137.1,129.0,1074.373,1025.143,1123.603,281.6535,282.49,280.817,56.402,55.237,57.567,6.5935,9.12,4.067,1.3135,2.237,0.39,0.62,1.06,0.18,4.832,4.757,4.907,4.832,4.757,4.907,7.9585,8.17,7.747,7.9585,8.17,7.747,8.965,9.76,8.17,8.965,9.76,8.17
2023-06-13T11:30:00Z,597,378.0,17528,22.0,22.0,,85.333,85.333,,860.023,860.023,,,,,0.02,5.1,5.1,5.2,15.8,15.7,16.0,10.7,10.6,10.7,134.4,135.1,133.8,1056.0865,1048.3,1063.873,284.7935,283.957,285.63,56.1015,57.263,54.94,4.9765,6.483,3.47,1.397,2.007,0.787,0.386499999999999,0.47,0.303,4.955,4.857,5.053,4.955,4.857,5.053,7.6765,7.823,7.53,7.6765,7.823,7.53,8.6715,9.103,8.24,8.6715,9.103,8.24
2023-06-14T01:20:00Z,293,361.0,18344,31.75,31.75,,82.0,82.0,,863.95,863.95,,,,,0.023,7.9,7.7,8.0,23.7,24.2,23.2,13.5,13.6,13.3,101.5,99.8,103.2,1579.434,1615.3,1543.568,432.5475,439.452,425.643,86.9275,85.79,88.065,7.635,10.12,5.15,1.1895,2.007,0.372,0.5265,0.823,0.23,7.805,7.745,7.865,7.805,7.745,7.865,12.4755,12.768,12.183,12.4755,12.768,12.183,13.288,14.078,12.498,13.288,14.078,12.498
2023-06-14T01:30:00Z,833,371.0,17960,30.0,30.0,,84.0,84.0,,863.988,863.988,,,,,0.02,6.0,5.9,6.1,18.5,18.4,18.7,11.7,11.6,11.8,121.0,121.8,120.3,1234.79,1224.022,1245.558,331.671,333.456,329.886,64.213,64.486,63.94,5.006,6.3,3.712,0.925,1.492,0.358,0.248,0.376,0.12,5.816,5.724,5.908,5.816,5.724,5.908,9.074,9.212,8.936,9.074,9.212,8.936,9.683,10.152,9.214,9.683,10.152,9.214
2023-06-14T01:40:00Z,1433,363.0,17896,28.6,28.6,,85.4,85.4,,863.994,863.994,,,,,0.02,5.2,5.2,5.3,15.9,15.6,16.2,10.7,10.5,10.8,134.0,135.9,132.3,1060.87199999999,1039.088,1082.656,288.381,285.002,291.76,55.575,56.19,54.96,3.703,4.77,2.636,0.656,0.884,0.428,0.227,0.326,0.128,5.026,4.882,5.17,5.026,4.882,5.17,7.711,7.786,7.636,7.711,7.786,7.636,8.204,8.398,8.01,8.204,8.398,8.01
2023-06-14T01:50:00Z,2033,446.0,18216,27.8,27.8,,86.4,86.4,,863.946,863.946,,,,,0.02,5.0,4.9,5.0,15.9,15.3,16.5,10.7,10.4,10.9,134.1,137.3,131.0,1060.473,1022.73,1098.216,284.529,277.512,291.546,51.233,53.29,49.176,3.40599999999999,4.832,1.98,0.576,0.906,0.246,0.138,0.192,0.084,4.917,4.608,5.226,4.917,4.608,5.226,7.258,7.258,7.258,7.258,7.258,7.258,7.663,7.878,7.448,7.663,7.878,7.448
2023-06-14T02:00:00Z,2633,763.0,17610,26.6,26.6,,87.2,87.2,,863.93,863.93,,,,,0.02,4.2,4.1,4.3,13.6,13.4,13.7,9.7,9.6,9.7,148.4,149.6,147.2,904.379,892.712,916.046,243.486,242.842,244.13,44.106,43.962,44.25,3.487,4.496,2.478,0.562,0.876,0.248,0.022,0.0,0.044,3.904,3.872,3.936,3.904,3.872,3.936,6.235,6.4,6.07,6.235,6.4,6.07,6.587,6.892,6.282,6.587,6.892,6.282
2023-06-14T02:10:00Z,3233,492.0,17896,26.0,26.0,,88.0,88.0,,863.85,863.85,,,,,0.02,3.8,3.8,3.9,11.9,11.8,12.1,8.9,8.8,9.0,160.3,161.6,159.0,796.365,785.218,807.512,216.35,215.75,216.95,40.083,40.674,39.492,3.019,4.11,1.928,0.638,0.908,0.368,0.202,0.26,0.144,3.51,3.402,3.618,3.51,3.402,3.618,5.371,5.476,5.266,5.371,5.476,5.266,5.807,6.076,5.538,5.807,6.076,5.538
2023-06-14T02:20:00Z,3833,375.0,17576,25.6,25.6,,88.2,88.2,,863.814,863.814,,,,,0.02,3.6,3.6,3.5,11.4,11.3,11.5,8.6,8.6,8.7,164.9,165.5,164.2,758.625,753.22,764.03,203.209999999999,202.374,204.046,36.297,38.29,34.304,2.186,2.862,1.51,0.31,0.37,0.25,0.162,0.184,0.14,3.234,3.15,3.318,3.234,3.15,3.318,4.909,4.978,4.84,4.909,4.978,4.84,5.234,5.328,5.14,5.234,5.328,5.14
2023-06-14T02:30:00Z,4433,435.0,17896,25.0,25.0,,89.0,89.0,,863.628,863.628,,,,,0.02,3.5,3.5,3.6,11.7,11.5,11.9,8.8,8.7,8.9,162.2,163.6,160.8,780.608999999999,768.952,792.266,208.358,206.168,210.548,36.114,36.916,35.312,2.883,4.132,1.634,0.677,1.112,0.242,0.244,0.4,0.088,3.351,3.364,3.338,3.351,3.364,3.338,5.058,5.302,4.814,5.058,5.302,4.814,5.52999999999999,6.034,5.026,5.52999999999999,6.034,5.026
2023-06-14T02:40:00Z,5033,366.0,17896,25.0,25.0,,89.0,89.0,,863.574,863.574,,,,,0.02,3.6,3.7,3.6,11.5,11.4,11.7,8.7,8.6,8.8,163.5,164.9,162.2,769.281,757.978,780.584,207.185,205.672,208.698,37.57,39.888,35.252,2.421,3.622,1.22,0.484,0.806,0.162,0.127,0.222,0.032,3.325,3.18,3.47,3.325,3.18,3.47,5.147,5.352,4.942,5.147,5.352,4.942,5.474,5.866,5.082,5.474,5.866,5.082
2023-06-14T02:50:00Z,5633,381.0,17576,24.8,24.8,,89.0,89.0,,863.544,863.544,,,,,0.02,3.6,3.6,3.5,12.0,12.0,12.0,8.9,8.9,8.9,159.6,159.8,159.5,801.757,800.398,803.116,214.561,214.984,214.138,35.917,37.902,33.932,2.754,3.594,1.914,0.454,0.63,0.278,0.153,0.264,0.042,3.51499999999999,3.512,3.518,3.51499999999999,3.512,3.518,5.31,5.506,5.114,5.31,5.506,5.114,5.665,5.994,5.336,5.665,5.994,5.336
