time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T09:50:00Z,-63,1137,366,13414,16.75,16.75,16.75,92.75,92.75,92.75,860.73,860.73,860.73,23.483,,23.483,0.282,4.7,4.7,,15.1,15.1,,10.4,10.4,,138.4,138.4,,1009.755,1009.755,,279.822,279.822,,46.468,46.468,,3.063,3.063,,0.925,0.925,,0.107,0.107,,4.74,4.74,,4.74,4.74,,6.99,6.99,,6.99,6.99,,7.61,7.61,,7.61,7.61,
2023-06-13T10:00:00Z,-63,1677,424,14216,17,17,17,92.2,92.2,92.2,860.62,860.62,860.62,28.412,,28.412,0.284,4.2,4.2,,14.6,14.6,,10.1,10.1,,141.8,141.8,,972.322,972.322,,275.422,275.422,,39.756,39.756,,2.69,2.69,,0.77,0.77,,0,0,,4.274,4.274,,4.274,4.274,,6.368,6.368,,6.368,6.368,,6.804,6.804,,6.804,6.804,
2023-06-13T10:10:00Z,-65,2277,377,13256,17,17,17,92,92,92,860.476,860.476,860.476,35.586,,35.586,0.464,4.4,4.4,,14.6,14.6,,10.1,10.1,,141.7,141.7,,973.166,973.166,,268.828,268.828,,42.48,42.48,,2.65,2.65,,0.462,0.462,,0,0,,4.348,4.348,,4.348,4.348,,6.54,6.54,,6.54,6.54,,6.962,6.962,,6.962,6.962,
2023-06-13T10:20:00Z,-62,2877,381,15917,18,18,18,92,92,92,860.562,860.562,860.562,25.022,,25.022,0.526,4.3,4.3,,14.2,14.2,,9.9,9.9,,144.2,144.2,,946.486,946.486,,262.554,262.554,,43.432,43.432,,3.328,3.328,,1.384,1.384,,0,0,,4.08,4.08,,4.08,4.08,,6.174,6.174,,6.174,6.174,,7.018,7.018,,7.018,7.018,
2023-06-13T10:30:00Z,-61,3476,461,17264,17.6,17.6,17.6,92,92,92,860.564,860.564,860.564,28.414,,28.414,0.384,4.4,4.4,,15.1,15.1,,10.3,10.3,,138.6,138.6,,1008.106,1008.106,,278.6,278.6,,42.832,42.832,,3.316,3.316,,1.404,1.404,,0,0,,4.25,4.25,,4.25,4.25,,6.472,6.472,,6.472,6.472,,7.426,7.426,,7.426,7.426,
2023-06-13T10:40:00Z,-60,4076,369,17264,17.2,17.2,17.2,92,92,92,860.554,860.554,860.554,33.536,,33.536,0.396,4.3,4.3,,14.5,14.5,,10.1,10.1,,142.3,142.3,,966.532,966.532,,268.524,268.524,,42.43,42.43,,4.064,4.064,,2.316,2.316,,0,0,,4.124,4.124,,4.124,4.124,,6.284,6.284,,6.284,6.284,,7.702,7.702,,7.702,7.702,
2023-06-13T10:50:00Z,-60,4677,374,17264,17,17,17,92,92,92,860.564,860.564,860.564,37.05,,37.05,0.366,5,5,,15.9,15.9,,10.7,10.7,,134.3,134.3,,1057.718,1057.718,,294.232,294.232,,51.092,51.092,,3.892,3.892,,1.682,1.682,,0,0,,4.588,4.588,,4.588,4.588,,6.96,6.96,,6.96,6.96,,7.982,7.982,,7.982,7.982,
2023-06-13T11:00:00Z,-60,5277,397,17584,17,17,17,92,92,92,860.576,860.576,860.576,41.31,,41.31,0.388,5,5,,16.1,16.1,,10.8,10.8,,132.9,132.9,,1074.918,1074.918,,298.568,298.568,,50.09,50.09,,3.74,3.74,,1.532,1.532,,0,0,,4.476,4.476,,4.476,4.476,,7.176,7.176,,7.176,7.176,,8.084,8.084,,8.084,8.084,
2023-06-13T11:10:00Z,-60,5877,420,17264,17,17,17,92,92,92,860.656,860.656,860.656,41.826,,41.826,0.376,5.1,5.1,,16.1,16.1,,10.7,10.7,,133.1,133.1,,1072.016,1072.016,,295.67,295.67,,52.978,52.978,,4.274,4.274,,1.924,1.924,,0,0,,4.586,4.586,,4.586,4.586,,7.338,7.338,,7.338,7.338,,8.524,8.524,,8.524,8.524,
2023-06-13T11:20:00Z,-62,6477,370,17264,17,17,17,92,92,92,860.662,860.662,860.662,41.818,,41.818,0.352,4.8,4.8,,15.7,15.7,,10.6,10.6,,135.5,135.5,,1043.586,1043.586,,289.154,289.154,,47.996,47.996,,4.112,4.112,,2.05,2.05,,0,0,,4.846,4.846,,4.846,4.846,,7.226,7.226,,7.226,7.226,,8.5,8.5,,8.5,8.5,
