time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T09:40:00Z,-68,477,364,15883,17,17,17,91,91,91,860.517,860.517,860.517,25,,25,0.19,4.3,4.3,,12.6,12.6,,9.2,9.2,,155.6,155.6,,836.723,836.723,,234.39,234.39,,47.337,47.337,,3.717,3.717,,1.863,1.863,,0.283,0.283,,3.763,3.763,,3.763,3.763,,6.06,6.06,,6.06,6.06,,7.1,7.1,,7.1,7.1,
2023-06-13T09:50:00Z,-66,956,374,16432,17.2,17.2,17.2,91,91,91,860.392,860.392,860.392,25.162,,25.162,0.19,3.9,3.9,,12,12,,8.9,8.9,,159.9,159.9,,799.714,799.714,,226.342,226.342,,42.928,42.928,,4.546,4.546,,2.022,2.022,,0.254,0.254,,3.598,3.598,,3.598,3.598,,5.752,5.752,,5.752,5.752,,6.938,6.938,,6.938,6.938,
2023-06-13T10:00:00Z,-63,1556,367,17392,17.8,17.8,17.8,91,91,91,860.302,860.302,860.302,28.512,,28.512,0.186,4,4,,12.3,12.3,,9.1,9.1,,157.5,157.5,,819.874,819.874,,231.988,231.988,,44.174,44.174,,5.204,5.204,,1.486,1.486,,0.258,0.258,,3.674,3.674,,3.674,3.674,,6.162,6.162,,6.162,6.162,,7.098,7.098,,7.098,7.098,
2023-06-13T10:10:00Z,-63,2156,367,16432,18,18,18,91,91,91,860.17,860.17,860.17,35.942,,35.942,0.432,3.8,3.8,,11.6,11.6,,8.7,8.7,,163.2,163.2,,772.34,772.34,,219.12,219.12,,42.422,42.422,,4.356,4.356,,1.62,1.62,,0,0,,3.398,3.398,,3.398,3.398,,5.57,5.57,,5.57,5.57,,6.572,6.572,,6.572,6.572,
2023-06-13T10:20:00Z,-63,2756,365,17050,17,17,17,90,90,90,860.232,860.232,860.232,53.13,,53.13,0.33,3.5,3.5,,11,11,,8.4,8.4,,168,168,,734.38,734.38,,204.422,204.422,,38.22,38.22,,4.034,4.034,,1.278,1.278,,0,0,,3.32,3.32,,3.32,3.32,,5.308,5.308,,5.308,5.308,,6.054,6.054,,6.054,6.054,
2023-06-13T10:30:00Z,-62,3356,398,17072,17,17,17,90,90,90,860.252,860.252,860.252,56.438,,56.438,0.454,3.8,3.8,,11.4,11.4,,8.6,8.6,,164.9,164.9,,758.38,758.38,,212.786,212.786,,42.758,42.758,,4.924,4.924,,2.066,2.066,,0.344,0.344,,3.238,3.238,,3.238,3.238,,5.524,5.524,,5.524,5.524,,6.838,6.838,,6.838,6.838,
2023-06-13T10:40:00Z,-64,3956,383,17392,17,17,17,90,90,90,860.25,860.25,860.25,60.95,,60.95,0.486,3.8,3.8,,11.1,11.1,,8.5,8.5,,167.4,167.4,,738.746,738.746,,209.438,209.438,,42.134,42.134,,4.054,4.054,,1.234,1.234,,0,0,,3.31,3.31,,3.31,3.31,,5.55,5.55,,5.55,5.55,,6.248,6.248,,6.248,6.248,
2023-06-13T10:50:00Z,-66,4556,362,16752,16.8,16.8,16.8,90,90,90,860.266,860.266,860.266,65.174,,65.174,0.458,3.9,3.9,,11.5,11.5,,8.7,8.7,,163.7,163.7,,767.664,767.664,,219.61,219.61,,42.98,42.98,,4.788,4.788,,1.708,1.708,,0.172,0.172,,3.4,3.4,,3.4,3.4,,5.774,5.774,,5.774,5.774,,6.806,6.806,,6.806,6.806,
2023-06-13T11:00:00Z,-67,5156,387,17392,16,16,16,90,90,90,860.268,860.268,860.268,72.46,,72.46,0.44,3.8,3.8,,12,12,,8.9,8.9,,159.9,159.9,,799.076,799.076,,226.442,226.442,,41.334,41.334,,5.46,5.46,,2.55,2.55,,0.39,0.39,,3.398,3.398,,3.398,3.398,,5.578,5.578,,5.578,5.578,,7.176,7.176,,7.176,7.176,
2023-06-13T11:10:00Z,-66,5756,361,17392,16.4,16.4,16.4,90.4,90.4,90.4,860.348,860.348,860.348,69.802,,69.802,0.378,3.9,3.9,,12.1,12.1,,9,9,,159.3,159.3,,804.878,804.878,,229.106,229.106,,41.63,41.63,,4.686,4.686,,2.172,2.172,,0.38,0.38,,3.748,3.748,,3.748,3.748,,5.824,5.824,,5.824,5.824,,7.184,7.184,,7.184,7.184,
2023-06-13T11:20:00Z,-67,6356,356,17392,16.8,16.8,16.8,90.2,90.2,90.2,860.37,860.37,860.37,64.948,,64.948,0.5,3.8,3.8,,11.7,11.7,,8.8,8.8,,162,162,,781.62,781.62,,221.666,221.666,,41.308,41.308,,4.876,4.876,,1.842,1.842,,0.212,0.212,,3.226,3.226,,3.226,3.226,,5.536,5.536,,5.536,5.536,,6.62,6.62,,6.62,6.62,
2023-06-13T11:30:00Z,-66,6956,499,17072,17.2,17.2,17.2,90.8,90.8,90.8,860.404,860.404,860.404,56.514,,56.514,0.428,4.3,4.3,,13.3,13.3,,9.5,9.5,,150.3,150.3,,886.412,886.412,,251.786,251.786,,48.33,48.33,,6.526,6.526,,1.764,1.764,,0.13,0.13,,4.128,4.128,,4.128,4.128,,7.018,7.018,,7.018,7.018,,8.032,8.032,,8.032,8.032,
2023-06-13T11:40:00Z,-64,7556,408,16432,18.6,18.6,18.6,90.4,90.4,90.4,860.56,860.56,860.56,31.874,,31.874,0.454,5.9,5.9,,17,17,,11.1,11.1,,128.2,128.2,,1134.792,1134.792,,323.318,323.318,,68.308,68.308,,8.648,8.648,,2.556,2.556,,0.344,0.344,,5.528,5.528,,5.528,5.528,,9.418,9.418,,9.418,9.418,,11.12,11.12,,11.12,11.12,
2023-06-13T11:50:00Z,-63,8156,381,17392,20.2,20.2,20.2,90,90,90,860.492,860.492,860.492,20.198,,20.198,0.582,7.2,7.2,,21.1,21.1,,12.6,12.6,,110.3,110.3,,1409.126,1409.126,,400.384,400.384,,82.988,82.988,,10.074,10.074,,3.916,3.916,,0.668,0.668,,7.112,7.112,,7.112,7.112,,11.692,11.692,,11.692,11.692,,14.148,14.148,,14.148,14.148,
2023-06-13T12:00:00Z,-63,8756,475,17712,21,21,21,90,90,90,860.446,860.446,860.446,25,,25,0.45,7.9,7.9,,23.7,23.7,,13.5,13.5,,101.6,101.6,,1577.898,1577.898,,448.496,448.496,,89.192,89.192,,10.18,10.18,,3.472,3.472,,0.432,0.432,,8.222,8.222,,8.222,8.222,,12.9,12.9,,12.9,12.9,,15.124,15.124,,15.124,15.124,
2023-06-13T12:10:00Z,-63,9356,431,17392,21.6,21.6,21.6,90,90,90,860.466,860.466,860.466,23.722,,23.722,0.524,8.6,8.6,,25.7,25.7,,14.1,14.1,,95.5,95.5,,1713.024,1713.024,,486.648,486.648,,97.684,97.684,,12.028,12.028,,3.076,3.076,,0.29,0.29,,8.482,8.482,,8.482,8.482,,14.268,14.268,,14.268,14.268,,16.292,16.292,,16.292,16.292,
2023-06-13T12:20:00Z,-65,9956,406,17072,22,22,22,90,90,90,860.73,860.73,860.73,24.886,,24.886,0.5,9,9,,26.8,26.8,,14.4,14.4,,92.4,92.4,,1789.972,1789.972,,508.332,508.332,,100.014,100.014,,10.17,10.17,,3.232,3.232,,0.512,0.512,,9.596,9.596,,9.596,9.596,,14.862,14.862,,14.862,14.862,,16.962,16.962,,16.962,16.962,
2023-06-13T12:30:00Z,-62,10556,480,16432,22,22,22,90,90,90,861.042,861.042,861.042,24.86,,24.86,0.344,8.7,8.7,,26.4,26.4,,14.3,14.3,,93.4,93.4,,1763.19,1763.19,,497.716,497.716,,96.614,96.614,,11.1,11.1,,2.99,2.99,,0.36,0.36,,8.824,8.824,,8.824,8.824,,14.43,14.43,,14.43,14.43,,16.368,16.368,,16.368,16.368,
