time_stamp;uptime;pa_latency;memory;humidity;humidity_a;humidity_b;temperature;temperature_a;temperature_b;pressure;pressure_a;pressure_b;voc;voc_a;voc_b;analog_input;pm2.5_alt;pm2.5_alt_a;pm2.5_alt_b;scattering_coefficient;scattering_coefficient_a;scattering_coefficient_b;deciviews;deciviews_a;deciviews_b;visual_range;visual_range_a;visual_range_b;0.3_um_count;0.3_um_count_a;0.3_um_count_b;0.5_um_count;0.5_um_count_a;0.5_um_count_b;1.0_um_count;1.0_um_count_a;1.0_um_count_b;2.5_um_count;2.5_um_count_a;2.5_um_count_b;5.0_um_count;5.0_um_count_a;5.0_um_count_b;10.0_um_count;10.0_um_count_a;10.0_um_count_b;pm1.0_cf_1;pm1.0_cf_1_a;pm1.0_cf_1_b;pm1.0_atm;pm1.0_atm_a;pm1.0_atm_b;pm2.5_atm;pm2.5_atm_a;pm2.5_atm_b;pm2.5_cf_1;pm2.5_cf_1_a;pm2.5_cf_1_b;pm10.0_atm;pm10.0_atm_a;pm10.0_atm_b;pm10.0_cf_1;pm10.0_cf_1_a;pm10.0_cf_1_b
2023-06-14T03:10:00Z;474;350;15419;25;25;;85;85;;864.623;864.623;;;;;0.01;4.2;3.6;4.9;15.1;11.3;19;10.4;8.6;11.9;138.4;165.8;118.8;1009.4965;750.893;1268.1;272.683;209.283;336.083;41.7665;36.83;46.703;4.977;2.367;7.587;0.8515;0.443;1.26;0.32;0.167;0.473;4.14;3.063;5.217;4.0715;3.063;5.08;6.597;4.897;8.297;6.6335;4.897;8.37;7.2315;5.25;9.213;7.2315;5.25;9.213
2023-06-14T03:20:00Z;953;357;16504;24.2;24.2;;85.4;85.4;;864.548;864.548;;;;;0.01;3.8;3.3;4.2;12.5;11;14.1;9.2;8.4;9.9;155.9;168.4;145.1;834.427;731.138;937.716;233.836;205.2;262.472;38.248;32.694;43.802;4.108;2.094;6.122;0.719;0.33;1.108;0.4;0.13;0.67;3.702;3.156;4.248;3.702;3.156;4.248;5.772;4.638;6.906;5.772;4.638;6.906;6.319;4.896;7.742;6.319;4.896;7.742
2023-06-14T03:30:00Z;1553;423;16504;23;23;;86;86;;864.488;864.488;;;;;0.01;3.5;3.3;3.7;11;10.8;11.2;8.4;8.3;8.5;168.1;170.2;166;733.403;717.186;749.62;206.353;197.294;215.412;36.565;33.328;39.802;2.996;1.932;4.06;0.698;0.368;1.028;0.336;0.15;0.522;3.129;3.09;3.168;3.129;3.09;3.168;5.053;4.574;5.532;5.053;4.574;5.532;5.523;4.782;6.264;5.523;4.782;6.264
2023-06-14T03:40:00Z;2153;372;16504;22.6;22.6;;87;87;;864.428;864.428;;;;;0.01;3.4;3.2;3.7;10.9;10.3;11.4;8.3;8;8.6;169.3;174.5;164.4;724.051;686.01;762.092;205.247;193.3;217.194;35.176;31.976;38.376;2.627;1.856;3.398;0.513;0.364;0.662;0.302;0.176;0.428;3.153;3.062;3.244;3.153;3.062;3.244;4.84;4.414;5.266;4.84;4.414;5.266;5.234;4.732;5.736;5.234;4.732;5.736
2023-06-14T03:50:00Z;2753;387;17144;22.4;22.4;;88;88;;864.364;864.364;;;;;0.01;3.4;3.1;3.6;10.6;10.1;11;8.2;8;8.4;171.8;176;167.7;705.961;675.814;736.108;203.845;192.12;215.57;34.449;30.996;37.902;2.87;1.984;3.756;0.685;0.328;1.042;0.353;0.156;0.55;3.181;3.012;3.35;3.181;3.012;3.35;4.876;4.488;5.264;4.876;4.488;5.264;5.359;4.676;6.042;5.359;4.676;6.042
2023-06-14T04:00:00Z;3353;461;17144;22;22;;88;88;;864.316;864.316;;;;;0.01;3.5;3.1;3.9;11.3;10.8;11.8;8.6;8.3;8.8;165.8;170.1;161.7;751.093;718.11;784.076;213.636;201.594;225.678;35.788;29.618;41.958;3.152;1.894;4.41;0.543;0.176;0.91;0.289;0.048;0.53;3.322;3.098;3.546;3.322;3.098;3.546;5.142;4.47;5.814;5.142;4.47;5.814;5.497;4.562;6.432;5.497;4.562;6.432
2023-06-14T04:10:00Z;3953;448;16824;22;22;;88;88;;864.16;864.16;;;;;0.01;3.6;3.4;3.9;11.5;11.2;11.8;8.7;8.5;8.8;163.9;166.1;161.6;766.761;748.502;785.02;217.373;206.942;227.804;37.418;33.55;41.286;2.889;2.02;3.758;0.385;0.258;0.512;0.143;0;0.286;3.437;3.236;3.638;3.437;3.236;3.638;5.29;4.768;5.812;5.29;4.768;5.812;5.584;4.944;6.224;5.584;4.944;6.224
2023-06-14T04:20:00Z;4553;362;16829;22;22;;88.6;88.6;;864.008;864.008;;;;;0.01;3.5;3.2;3.8;11.1;10.7;11.4;8.5;8.3;8.6;167.5;170.6;164.5;737.989;714.688;761.29;211.428;198.248;224.608;35.486;30.186;40.786;2.986;1.824;4.148;0.619;0.384;0.854;0.254;0.246;0.262;3.232;2.912;3.552;3.232;2.912;3.552;5.015;4.264;5.766;5.015;4.264;5.766;5.452;4.544;6.36;5.452;4.544;6.36
2023-06-14T04:30:00Z;5153;380;16824;22;22;;89;89;;863.876;863.876;;;;;0.01;3.4;3.1;3.7;10.8;10.6;11;8.3;8.2;8.4;169.8;171.9;167.8;720.15;704.506;735.794;206.112;195.542;216.682;35.664;29.462;41.866;3.358;1.88;4.836;0.41;0.368;0.452;0.174;0.164;0.184;3.047;2.888;3.206;3.047;2.888;3.206;5.046;4.294;5.798;5.046;4.294;5.798;5.354;4.558;6.15;5.354;4.558;6.15
2023-06-14T04:40:00Z;5753;365;17498;21.8;21.8;;89;89;;863.758;863.758;;;;;0.01;3.2;2.9;3.5;10.2;9.9;10.6;8;7.8;8.2;175;178.1;172;682.709;660.998;704.42;193.977;182.23;205.724;33.397;28.452;38.342;2.964;1.93;3.998;0.47;0.35;0.59;0.342;0.298;0.386;2.785;2.512;3.058;2.785;2.512;3.058;4.589;3.862;5.316;4.589;3.862;5.316;4.962;4.154;5.77;4.962;4.154;5.77
2023-06-14T04:50:00Z;6353;362;16824;21;21;;89;89;;863.75;863.75;;;;;0.01;3.2;3;3.3;10.1;9.8;10.4;7.9;7.8;8.1;176.2;179.1;173.4;673.87;654.132;693.608;191.811;183.624;199.998;32.093;28.97;35.216;2.636;1.926;3.346;0.53;0.18;0.88;0.273;0.086;0.46;2.899;2.754;3.044;2.899;2.754;3.044;4.521;4.154;4.888;4.521;4.154;4.888;4.918;4.3;5.536;4.918;4.3;5.536
2023-06-14T05:00:00Z;6953;364;17464;20.8;20.8;;89;89;;863.728;863.728;;;;;0.01;3.2;2.8;3.5;10;9.6;10.4;7.9;7.6;8.1;177.7;181.7;173.8;664.007;636.686;691.328;190.511;179.378;201.644;31.934;26.274;37.594;2.178;1.66;2.696;0.318;0.274;0.362;0.244;0.198;0.29;2.885;2.684;3.086;2.885;2.684;3.086;4.557;3.98;5.134;4.557;3.98;5.134;4.811;4.186;5.436;4.811;4.186;5.436
2023-06-14T05:10:00Z;7553;409;17464;20;20;;89;89;;863.696;863.696;;;;;0.01;3.2;3;3.3;10.2;10.2;10.2;8;8;8;175.5;175.7;175.4;678.76;677.796;679.724;194.108;186.388;201.828;31.953;28.942;34.964;2.684;1.652;3.716;0.531;0.186;0.876;0.152;0.104;0.2;2.992;2.918;3.066;2.992;2.918;3.066;4.489;4.138;4.84;4.489;4.138;4.84;4.922;4.266;5.578;4.922;4.266;5.578
2023-06-14T05:20:00Z;8153;390;16504;20;20;;89;89;;863.678;863.678;;;;;0.01;3.2;3.1;3.4;10.4;10.4;10.4;8.1;8.1;8.1;173.3;173.1;173.5;694.542;696.186;692.898;198.473;194.914;202.032;32.24;30.036;34.444;2.272;1.88;2.664;0.299;0.184;0.414;0.095;0.094;0.096;3.178;3.232;3.124;3.178;3.232;3.124;4.693;4.514;4.872;4.693;4.514;4.872;4.89;4.642;5.138;4.89;4.642;5.138
2023-06-14T05:30:00Z;8753;481;17144;20;20;;89;89;;863.534;863.534;;;;;0.01;3.4;3.2;3.6;10.6;10.7;10.5;8.2;8.3;8.2;171.3;170.3;172.3;709.268;716.544;701.992;200.296;196.968;203.624;34.32;30.456;38.184;2.291;1.772;2.81;0.508;0.424;0.592;0.109;0.144;0.074;3.242;3.314;3.17;3.242;3.314;3.17;4.804;4.474;5.134;4.804;4.474;5.134;5.145;4.812;5.478;5.145;4.812;5.478
