time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T08:50:00Z,-61,1197,361,16040,20,20,20,87.333,87.333,87.333,861.307,861.307,861.307,33.35,,33.35,0.483,3.6,3.6,,10,10,,7.9,7.9,,177.6,177.6,,664.71,664.71,,187.643,187.643,,42.95,42.95,,5,5,,0.93,0.93,,0.72,0.72,,2.447,2.447,,2.447,2.447,,4.953,4.953,,4.953,4.953,,5.673,5.673,,5.673,5.673,
2023-06-13T09:00:00Z,-64,1677,373,17416,19.2,19.2,19.2,88.8,88.8,88.8,861.204,861.204,861.204,33.01,,33.01,0.428,3.3,3.3,,9.4,9.4,,7.6,7.6,,183,183,,628.6,628.6,,179.404,179.404,,37.866,37.866,,4.558,4.558,,0.832,0.832,,0.598,0.598,,2.34,2.34,,2.34,2.34,,4.436,4.436,,4.436,4.436,,5.178,5.178,,5.178,5.178,
2023-06-13T09:10:00Z,-62,2277,373,16114,18.2,18.2,18.2,90,90,90,861.012,861.012,861.012,39.346,,39.346,0.47,3.8,3.8,,10.4,10.4,,8.1,8.1,,173.1,173.1,,696.036,696.036,,196.464,196.464,,46.682,46.682,,5.614,5.614,,0.882,0.882,,0.6,0.6,,2.744,2.744,,2.744,2.744,,5.35,5.35,,5.35,5.35,,6.16,6.16,,6.16,6.16,
2023-06-13T09:20:00Z,-60,2877,358,16456,17,17,17,90.8,90.8,90.8,860.792,860.792,860.792,50.81,,50.81,0.468,3.7,3.7,,10.4,10.4,,8.1,8.1,,173.7,173.7,,691.546,691.546,,197.784,197.784,,44.372,44.372,,5.674,5.674,,0.978,0.978,,0.724,0.724,,3.056,3.056,,3.056,3.056,,5.614,5.614,,5.614,5.614,,6.364,6.364,,6.364,6.364,
2023-06-13T09:30:00Z,-60,3477,393,17130,17,17,17,91,91,91,860.69,860.69,860.69,49.408,,49.408,0.422,3.7,3.7,,10.4,10.4,,8.1,8.1,,173.6,173.6,,692.514,692.514,,195.624,195.624,,45.714,45.714,,6.76,6.76,,0.958,0.958,,0.702,0.702,,2.844,2.844,,2.844,2.844,,5.54,5.54,,5.54,5.54,,6.302,6.302,,6.302,6.302,
2023-06-13T09:40:00Z,-61,4076,525,17736,17,17,17,91.6,91.6,91.6,860.602,860.602,860.602,48.438,,48.438,0.448,3.7,3.7,,10.7,10.7,,8.3,8.3,,170.4,170.4,,716.134,716.134,,206,206,,44.232,44.232,,6.544,6.544,,1.138,1.138,,0.84,0.84,,3.204,3.204,,3.204,3.204,,5.962,5.962,,5.962,5.962,,6.9,6.9,,6.9,6.9,
2023-06-13T09:50:00Z,-60,4677,354,17096,17,17,17,92,92,92,860.446,860.446,860.446,50.27,,50.27,0.37,3.3,3.3,,9.8,9.8,,7.8,7.8,,179.2,179.2,,653.452,653.452,,183.804,183.804,,39.728,39.728,,5.872,5.872,,1.104,1.104,,0.83,0.83,,2.634,2.634,,2.634,2.634,,5.02,5.02,,5.02,5.02,,5.896,5.896,,5.896,5.896,
2023-06-13T10:00:00Z,-62,5276,359,17096,17,17,17,92,92,92,860.358,860.358,860.358,42.298,,42.298,0.362,3.4,3.4,,9.9,9.9,,7.8,7.8,,178.5,178.5,,658.504,658.504,,186.062,186.062,,39.042,39.042,,4.954,4.954,,1,1,,0.76,0.76,,2.694,2.694,,2.694,2.694,,4.844,4.844,,4.844,4.844,,5.644,5.644,,5.644,5.644,
2023-06-13T10:10:00Z,-61,5876,355,17096,16.4,16.4,16.4,92,92,92,860.218,860.218,860.218,48.96,,48.96,0.378,3.1,3.1,,9.3,9.3,,7.5,7.5,,184.2,184.2,,620.47,620.47,,175.972,175.972,,36.388,36.388,,4.89,4.89,,0.692,0.692,,0.692,0.692,,2.644,2.644,,2.644,2.644,,4.792,4.792,,4.792,4.792,,5.398,5.398,,5.398,5.398,
2023-06-13T10:20:00Z,-59,6476,367,17096,16.4,16.4,16.4,92.6,92.6,92.6,860.264,860.264,860.264,48.552,,48.552,0.524,3.4,3.4,,9.3,9.3,,7.5,7.5,,184.2,184.2,,620.94,620.94,,175.624,175.624,,40.076,40.076,,4.186,4.186,,0.392,0.392,,0.344,0.344,,2.62,2.62,,2.62,2.62,,4.876,4.876,,4.876,4.876,,5.2,5.2,,5.2,5.2,
