time_stamp;uptime;pa_latency;memory;humidity;humidity_a;humidity_b;temperature;temperature_a;temperature_b;pressure;pressure_a;pressure_b;voc;voc_a;voc_b;analog_input;pm2.5_alt;pm2.5_alt_a;pm2.5_alt_b;scattering_coefficient;scattering_coefficient_a;scattering_coefficient_b;deciviews;deciviews_a;deciviews_b;visual_range;visual_range_a;visual_range_b;0.3_um_count;0.3_um_count_a;0.3_um_count_b;0.5_um_count;0.5_um_count_a;0.5_um_count_b;1.0_um_count;1.0_um_count_a;1.0_um_count_b;2.5_um_count;2.5_um_count_a;2.5_um_count_b;5.0_um_count;5.0_um_count_a;5.0_um_count_b;10.0_um_count;10.0_um_count_a;10.0_um_count_b;pm1.0_cf_1;pm1.0_cf_1_a;pm1.0_cf_1_b;pm1.0_atm;pm1.0_atm_a;pm1.0_atm_b;pm2.5_atm;pm2.5_atm_a;pm2.5_atm_b;pm2.5_cf_1;pm2.5_cf_1_a;pm2.5_cf_1_b;pm10.0_atm;pm10.0_atm_a;pm10.0_atm_b;pm10.0_cf_1;pm10.0_cf_1_a;pm10.0_cf_1_b
2023-06-14T01:50:00Z;361;363;16435;29.2;29.2;;83.8;83.8;;864.366;864.366;;;;;0.02;5.2;4.9;5.5;17;16.1;17.8;11.1;10.8;11.4;128.5;133;124.2;1131.207;1073.634;1188.78;308.291;304.604;311.978;53.608;49.824;57.392;4.665;4.912;4.418;0.944;1.184;0.704;0.53;0.538;0.522;5.352;5.38;5.324;5.352;5.38;5.324;8.351;8.11;8.592;8.351;8.11;8.592;9.061;8.99;9.132;9.061;8.99;9.132
2023-06-14T02:00:00Z;961;364;17656;28;28;;85;85;;864.33;864.33;;;;;0.02;4.6;4.4;4.8;14.7;13.6;15.9;10.2;9.7;10.7;140.9;148.4;134.2;981.868;904.362;1059.374;273.907;265.274;282.54;47.82;45.6;50.04;4.29;4.364;4.216;0.91;1.102;0.718;0.437;0.306;0.568;4.575;4.556;4.594;4.575;4.556;4.594;7.126;6.95;7.302;7.126;6.95;7.302;7.847;7.714;7.98;7.847;7.714;7.98
2023-06-14T02:10:00Z;1561;428;17336;27;27;;85.8;85.8;;864.208;864.208;;;;;0.02;3.9;3.7;4.1;12.8;11.8;13.7;9.3;8.8;9.7;154.1;161.2;147.6;850.313;788.506;912.12;231.131;224.16;238.102;41.309;39.418;43.2;4.541;4.288;4.794;0.87;0.758;0.982;0.485;0.166;0.804;3.798;3.828;3.768;3.798;3.828;3.768;5.927;5.766;6.088;5.927;5.766;6.088;6.746;6.548;6.944;6.746;6.548;6.944
2023-06-14T02:20:00Z;2161;432;17336;26.6;26.6;;86;86;;864.166;864.166;;;;;0.02;3.9;3.6;4.2;12.2;11.1;13.3;9;8.4;9.6;158.3;167.7;150;813.008;736.732;889.284;219.721;205.754;233.688;42.094;38.984;45.204;3.595;3.704;3.486;0.992;1.058;0.926;0.626;0.404;0.848;3.653;3.396;3.91;3.653;3.396;3.91;5.838;5.522;6.154;5.838;5.522;6.154;6.563;6.224;6.902;6.563;6.224;6.902
2023-06-14T02:30:00Z;2761;1018;17050;26;26;;87;87;;864.036;864.036;;;;;0.02;3.7;3.4;4;12.1;10.9;13.3;9;8.3;9.5;159.1;169.3;150.1;806.147;724.144;888.15;219.161;203.304;235.018;39.297;35.91;42.684;4.35;3.066;5.634;0.946;0.854;1.038;0.733;0.486;0.98;3.451;3.21;3.692;3.451;3.21;3.692;5.638;5.08;6.196;5.638;5.08;6.196;6.396;5.774;7.018;6.396;5.774;7.018
2023-06-14T02:40:00Z;3360;358;17656;25.6;25.6;;87;87;;863.98;863.98;;;;;0.02;3.7;3.5;3.9;12.2;11.3;13.1;9;8.6;9.5;158.4;165.9;151.5;812.575;750.814;874.336;220.621;210.606;230.636;38.061;34.988;41.134;3.463;2.964;3.962;0.495;0.538;0.452;0.263;0.15;0.376;3.68;3.524;3.836;3.68;3.524;3.836;5.691;5.22;6.162;5.691;5.22;6.162;6.112;5.65;6.574;6.112;5.65;6.574
2023-06-14T02:50:00Z;3961;377;17656;25;25;;87;87;;863.9;863.9;;;;;0.02;3.9;3.5;4.2;12.1;10.6;13.6;9;8.2;9.7;159;172;147.9;806.832;703.812;909.852;217.376;195.612;239.14;41.122;39.026;43.218;3.288;3.588;2.988;0.761;1.054;0.468;0.335;0.202;0.468;3.551;3.204;3.898;3.551;3.204;3.898;5.581;5.136;6.026;5.581;5.136;6.026;6.154;5.86;6.448;6.154;5.86;6.448
2023-06-14T03:00:00Z;4561;356;17336;25;25;;87;87;;863.928;863.928;;;;;0.02;3.9;3.5;4.3;12.7;10.9;14.6;9.3;8.4;10.1;154.3;169;141.9;848.616;726.316;970.916;230.726;206.568;254.884;40.384;38.176;42.592;3.911;4.184;3.638;1.121;1.344;0.898;0.723;0.63;0.816;3.79;3.492;4.088;3.79;3.492;4.088;5.82;5.31;6.33;5.82;5.31;6.33;6.744;6.504;6.984;6.744;6.504;6.984
2023-06-14T03:10:00Z;5161;411;17336;25;25;;87.8;87.8;;863.842;863.842;;;;;0.02;4;3.7;4.3;13.2;11.9;14.4;9.5;8.9;10;151.2;160.6;142.9;877.241;793.624;960.858;233.017;212.966;253.068;41.45;38.246;44.654;3.353;2.62;4.086;0.554;0.652;0.456;0.213;0.208;0.218;3.883;3.636;4.13;3.883;3.636;4.13;5.972;5.396;6.548;5.972;5.396;6.548;6.435;5.87;7;6.435;5.87;7
2023-06-14T03:20:00Z;5761;375;17656;25;25;;88;88;;863.83;863.83;;;;;0.02;3.7;3.3;4.1;12.9;11.3;14.4;9.3;8.6;10.1;153.3;165.8;142.6;857.409;751.488;963.33;227.267;204.684;249.85;36.729;32.47;40.988;3.584;3.246;3.922;0.826;0.752;0.9;0.633;0.366;0.9;3.742;3.342;4.142;3.742;3.342;4.142;5.617;4.876;6.358;5.617;4.876;6.358;6.299;5.508;7.09;6.299;5.508;7.09
