time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T10:40:00Z,-57,358,362,16544,20.4,20.4,20.4,85.8,85.8,85.8,860.94,860.94,860.94,25.422,,25.422,0.545,3.4,3.4,,10,10,,7.9,7.9,,177.6,177.6,,664.078,664.078,,189.548,189.548,,40.422,40.422,,5.848,5.848,,1.762,1.762,,1.142,1.142,,2.47,2.47,,2.47,2.47,,4.936,4.936,,4.936,4.936,,6.26,6.26,,6.26,6.26,
2023-06-13T10:50:00Z,-59,957,357,17264,17.8,17.8,17.8,89.4,89.4,89.4,860.926,860.926,860.926,36.46,,36.46,0.484,3.3,3.3,,9.6,9.6,,7.6,7.6,,181.7,181.7,,637.156,637.156,,181.094,181.094,,39.436,39.436,,5.642,5.642,,1.44,1.44,,1.256,1.256,,2.518,2.518,,2.518,2.518,,4.758,4.758,,4.758,4.758,,5.898,5.898,,5.898,5.898,
2023-06-13T11:00:00Z,-59,1557,393,16624,16.2,16.2,16.2,90.8,90.8,90.8,860.896,860.896,860.896,51.12,,51.12,0.444,3.2,3.2,,9.4,9.4,,7.6,7.6,,183.1,183.1,,627.98,627.98,,181.486,181.486,,38.37,38.37,,5.856,5.856,,1.408,1.408,,0.978,0.978,,2.344,2.344,,2.344,2.344,,4.786,4.786,,4.786,4.786,,5.848,5.848,,5.848,5.848,
2023-06-13T11:10:00Z,-59,2157,435,17584,16,16,16,90.6,90.6,90.6,860.97,860.97,860.97,57.54,,57.54,0.41,3,3,,9.2,9.2,,7.4,7.4,,185.5,185.5,,612.682,612.682,,176.076,176.076,,34.726,34.726,,4.96,4.96,,1.002,1.002,,0.744,0.744,,2.46,2.46,,2.46,2.46,,4.498,4.498,,4.498,4.498,,5.26,5.26,,5.26,5.26,
2023-06-13T11:20:00Z,-58,2757,370,17264,16.4,16.4,16.4,91,91,91,860.96,860.96,860.96,53.004,,53.004,0.34,3.2,3.2,,9.6,9.6,,7.6,7.6,,181.7,181.7,,636.894,636.894,,179.062,179.062,,39.608,39.608,,7.17,7.17,,1.292,1.292,,0.894,0.894,,2.49,2.49,,2.49,2.49,,5.194,5.194,,5.194,5.194,,6.172,6.172,,6.172,6.172,
2023-06-13T11:30:00Z,-57,3357,534,17264,17,17,17,91,91,91,860.964,860.964,860.964,45.944,,45.944,0.432,3.7,3.7,,11,11,,8.4,8.4,,168.1,168.1,,733.474,733.474,,208.274,208.274,,44.69,44.69,,6.79,6.79,,2.204,2.204,,1.604,1.604,,3.012,3.012,,3.012,3.012,,5.678,5.678,,5.678,5.678,,7.334,7.334,,7.334,7.334,
2023-06-13T11:40:00Z,-58,3957,375,17584,18.2,18.2,18.2,91,91,91,861.108,861.108,861.108,23.19,,23.19,0.462,4.7,4.7,,13.5,13.5,,9.6,9.6,,148.8,148.8,,900.326,900.326,,258.146,258.146,,56.232,56.232,,7.816,7.816,,2.714,2.714,,1.806,1.806,,4.034,4.034,,4.034,4.034,,7.286,7.286,,7.286,7.286,,9.354,9.354,,9.354,9.354,
2023-06-13T11:50:00Z,-61,4558,930,16658,19.6,19.6,19.6,91,91,91,861.012,861.012,861.012,20.242,,20.242,0.374,6.2,6.2,,18,18,,11.5,11.5,,123.2,123.2,,1202.56,1202.56,,346.904,346.904,,75.71,75.71,,12.53,12.53,,3.144,3.144,,2.166,2.166,,5.81,5.81,,5.81,5.81,,10.654,10.654,,10.654,10.654,,12.938,12.938,,12.938,12.938,
2023-06-13T12:00:00Z,-60,5157,368,16944,20,20,20,90.6,90.6,90.6,860.998,860.998,860.998,25,,25,0.408,6.5,6.5,,18.9,18.9,,11.8,11.8,,119.5,119.5,,1256.946,1256.946,,359.334,359.334,,75.314,75.314,,10.016,10.016,,2.342,2.342,,1.67,1.67,,6.312,6.312,,6.312,6.312,,10.91,10.91,,10.91,10.91,,12.61,12.61,,12.61,12.61,
2023-06-13T12:10:00Z,-59,5757,433,17264,20.8,20.8,20.8,90,90,90,860.992,860.992,860.992,25,,25,0.378,7,7,,20.2,20.2,,12.3,12.3,,113.8,113.8,,1347.632,1347.632,,387.076,387.076,,85.994,85.994,,14.524,14.524,,1.994,1.994,,1.38,1.38,,6.754,6.754,,6.754,6.754,,12.542,12.542,,12.542,12.542,,14.172,14.172,,14.172,14.172,
