time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T09:40:00Z,-64,598,386,15651,16,16,16,91,91,91,860.587,860.587,860.587,25.873,,25.873,0.473,3.4,3.4,,12.4,12.4,,9.1,9.1,,156.5,156.5,,828.56,828.56,,222.413,222.413,,33.153,33.153,,3.543,3.543,,0.933,0.933,,0,0,,3.383,3.383,,3.383,3.383,,5.193,5.193,,5.193,5.193,,5.817,5.817,,5.817,5.817,
2023-06-13T09:50:00Z,-63,1077,369,16752,16.2,16.2,16.2,91.2,91.2,91.2,860.472,860.472,860.472,25.876,,25.876,0.44,3.6,3.6,,11.8,11.8,,8.8,8.8,,161.1,161.1,,789.41,789.41,,216.316,216.316,,36.788,36.788,,2.94,2.94,,0.968,0.968,,0,0,,3.286,3.286,,3.286,3.286,,5.32,5.32,,5.32,5.32,,5.846,5.846,,5.846,5.846,
2023-06-13T10:00:00Z,-63,1677,435,16112,16.4,16.4,16.4,92,92,92,860.384,860.384,860.384,27.87,,27.87,0.518,3.5,3.5,,11.9,11.9,,8.9,8.9,,160.3,160.3,,796.378,796.378,,217.736,217.736,,34.874,34.874,,3.602,3.602,,1.282,1.282,,0,0,,3.222,3.222,,3.222,3.222,,5.13,5.13,,5.13,5.13,,5.938,5.938,,5.938,5.938,
2023-06-13T10:10:00Z,-62,2277,360,17392,16.6,16.6,16.6,92,92,92,860.24,860.24,860.24,30.428,,30.428,0.842,3.2,3.2,,11.6,11.6,,8.7,8.7,,163.3,163.3,,771.404,771.404,,207.918,207.918,,29.368,29.368,,2.786,2.786,,1.426,1.426,,0.17,0.17,,3.122,3.122,,3.122,3.122,,4.55,4.55,,4.55,4.55,,5.446,5.446,,5.446,5.446,
2023-06-13T10:20:00Z,-64,2877,374,16432,16.8,16.8,16.8,92.4,92.4,92.4,860.32,860.32,860.32,36.196,,36.196,0.598,3.2,3.2,,11.2,11.2,,8.5,8.5,,166.4,166.4,,746.322,746.322,,203.4,203.4,,30.276,30.276,,2.154,2.154,,0.932,0.932,,0,0,,3.23,3.23,,3.23,3.23,,4.856,4.856,,4.856,4.856,,5.398,5.398,,5.398,5.398,
2023-06-13T10:30:00Z,-62,3477,455,17370,16.8,16.8,16.8,93,93,93,860.308,860.308,860.308,31.026,,31.026,0.472,3.3,3.3,,11.6,11.6,,8.7,8.7,,163,163,,773.602,773.602,,209.268,209.268,,32.876,32.876,,3.948,3.948,,1.956,1.956,,0.084,0.084,,3.1,3.1,,3.1,3.1,,4.794,4.794,,4.794,4.794,,6.064,6.064,,6.064,6.064,
2023-06-13T10:40:00Z,-62,4077,356,17712,16,16,16,93,93,93,860.296,860.296,860.296,36.76,,36.76,0.332,3.3,3.3,,11.8,11.8,,8.8,8.8,,161.2,161.2,,788.798,788.798,,213.878,213.878,,33.382,33.382,,4.156,4.156,,1.09,1.09,,0.258,0.258,,3.14,3.14,,3.14,3.14,,5.09,5.09,,5.09,5.09,,5.868,5.868,,5.868,5.868,
2023-06-13T10:50:00Z,-61,4677,386,17392,16,16,16,93,93,93,860.322,860.322,860.322,41.212,,41.212,0.368,3.4,3.4,,11.9,11.9,,8.9,8.9,,160.3,160.3,,795.89,795.89,,217.016,217.016,,33.738,33.738,,3.084,3.084,,1.368,1.368,,0.084,0.084,,3.362,3.362,,3.362,3.362,,5.018,5.018,,5.018,5.018,,5.906,5.906,,5.906,5.906,
2023-06-13T11:00:00Z,-61,5277,434,17072,16,16,16,93.4,93.4,93.4,860.358,860.358,860.358,45.726,,45.726,0.28,3.7,3.7,,12.2,12.2,,9,9,,157.9,157.9,,816.348,816.348,,224.492,224.492,,36.56,36.56,,2.708,2.708,,1.29,1.29,,0.082,0.082,,3.546,3.546,,3.546,3.546,,5.312,5.312,,5.312,5.312,,6.152,6.152,,6.152,6.152,
2023-06-13T11:10:00Z,-61,5877,405,16752,16,16,16,94,94,94,860.432,860.432,860.432,46.92,,46.92,0.318,3.4,3.4,,12,12,,8.9,8.9,,159.7,159.7,,800.948,800.948,,218.5,218.5,,33.608,33.608,,3.418,3.418,,1.316,1.316,,0.086,0.086,,3.398,3.398,,3.398,3.398,,5.062,5.062,,5.062,5.062,,5.926,5.926,,5.926,5.926,
2023-06-13T11:20:00Z,-63,6477,369,16112,16,16,16,94,94,94,860.454,860.454,860.454,47.666,,47.666,0.354,3.6,3.6,,12,12,,8.9,8.9,,159.7,159.7,,800.748,800.748,,218.298,218.298,,39.206,39.206,,5.432,5.432,,1.066,1.066,,0,0,,3.198,3.198,,3.198,3.198,,5.822,5.822,,5.822,5.822,,6.562,6.562,,6.562,6.562,
