time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T09:10:00Z,-58,236,,14688,18,18,18,90,90,90,860.96,860.96,860.96,25,,25,0.35,3.9,3.9,,13.4,13.4,,9.6,9.6,,149.5,149.5,,893.78,893.78,,253.16,253.16,,39.48,39.48,,4.87,4.87,,1.53,1.53,,0.36,0.36,,3.68,3.68,,3.68,3.68,,5.93,5.93,,5.93,5.93,,7.14,7.14,,7.14,7.14,
2023-06-13T09:20:00Z,-55,597,366,16517,18,18,18,90.4,90.4,90.4,860.878,860.878,860.878,25.042,,25.042,0.34,3.8,3.8,,12.9,12.9,,9.4,9.4,,153,153,,860.992,860.992,,239.96,239.96,,35.822,35.822,,2.81,2.81,,1.046,1.046,,0.184,0.184,,3.554,3.554,,3.554,3.554,,5.514,5.514,,5.514,5.514,,6.332,6.332,,6.332,6.332,
2023-06-13T09:30:00Z,-56,1196,384,16688,17.6,17.6,17.6,91,91,91,860.786,860.786,860.786,25.762,,25.762,0.318,4.2,4.2,,12.8,12.8,,9.3,9.3,,153.9,153.9,,852.536,852.536,,243.446,243.446,,44.584,44.584,,3.116,3.116,,1.386,1.386,,0.172,0.172,,3.754,3.754,,3.754,3.754,,6.066,6.066,,6.066,6.066,,6.932,6.932,,6.932,6.932,
2023-06-13T09:40:00Z,-58,1796,367,17008,18,18,18,90,90,90,860.68,860.68,860.68,28.904,,28.904,0.326,3.9,3.9,,12.8,12.8,,9.3,9.3,,153.9,153.9,,851.934,851.934,,246.614,246.614,,38.21,38.21,,2.52,2.52,,0.886,0.886,,0.086,0.086,,4.046,4.046,,4.046,4.046,,6.096,6.096,,6.096,6.096,,6.666,6.666,,6.666,6.666,
2023-06-13T09:50:00Z,-57,2396,352,16048,18,18,18,90,90,90,860.518,860.518,860.518,29.744,,29.744,0.318,3.9,3.9,,13,13,,9.4,9.4,,152.6,152.6,,864.736,864.736,,244.096,244.096,,39.4,39.4,,3.786,3.786,,0.968,0.968,,0.15,0.15,,3.794,3.794,,3.794,3.794,,6.136,6.136,,6.136,6.136,,6.91,6.91,,6.91,6.91,
2023-06-13T10:00:00Z,-57,2996,356,17008,18,18,18,90,90,90,860.434,860.434,860.434,26.248,,26.248,0.306,3.7,3.7,,12.2,12.2,,9,9,,158.6,158.6,,810.926,810.926,,228.222,228.222,,35.542,35.542,,2.188,2.188,,0.516,0.516,,0.086,0.086,,3.412,3.412,,3.412,3.412,,5.304,5.304,,5.304,5.304,,5.712,5.712,,5.712,5.712,
2023-06-13T10:10:00Z,-57,3596,354,16688,17.4,17.4,17.4,91,91,91,860.316,860.316,860.316,34.456,,34.456,0.31,3.6,3.6,,11.6,11.6,,8.7,8.7,,162.9,162.9,,774.906,774.906,,220.76,220.76,,36.404,36.404,,2.352,2.352,,0.854,0.854,,0.34,0.34,,3.492,3.492,,3.492,3.492,,5.406,5.406,,5.406,5.406,,6.004,6.004,,6.004,6.004,
2023-06-13T10:20:00Z,-59,4196,372,16368,17.4,17.4,17.4,91,91,91,860.366,860.366,860.366,36.42,,36.42,0.466,3.7,3.7,,12.1,12.1,,9,9,,159.1,159.1,,806.066,806.066,,227.58,227.58,,37.516,37.516,,4.176,4.176,,1.518,1.518,,0.45,0.45,,3.292,3.292,,3.292,3.292,,5.434,5.434,,5.434,5.434,,6.448,6.448,,6.448,6.448,
2023-06-13T10:30:00Z,-60,4796,366,17008,17,17,17,91,91,91,860.382,860.382,860.382,36.458,,36.458,0.39,3.8,3.8,,12.3,12.3,,9,9,,157.8,157.8,,817.512,817.512,,232.558,232.558,,38.726,38.726,,3.254,3.254,,0.966,0.966,,0.066,0.066,,3.534,3.534,,3.534,3.534,,5.602,5.602,,5.602,5.602,,6.282,6.282,,6.282,6.282,
2023-06-13T10:40:00Z,-59,5396,377,16688,17,17,17,91,91,91,860.382,860.382,860.382,47.236,,47.236,0.41,3.8,3.8,,12.6,12.6,,9.2,9.2,,155,155,,841.846,841.846,,234.636,234.636,,37.822,37.822,,3.768,3.768,,1.248,1.248,,0.344,0.344,,3.652,3.652,,3.652,3.652,,5.766,5.766,,5.766,5.766,,6.672,6.672,,6.672,6.672,
