time_stamp,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-14T02:20:00Z,414,368,15282,28.5,28.5,,81,81,,864.975,864.975,,,,,0.02,3.7,3.6,3.8,10.7,10.3,11.1,8.3,8.1,8.5,170.5,174.2,167,715.0805,688.418,741.743,212.2665,213.49,211.043,39.681,38.737,40.625,2.823,2.598,3.048,0.494,0.128,0.86,0.1585,0,0.317,3.111,3.232,2.99,3.111,3.232,2.99,5.1765,5.25,5.103,5.1765,5.25,5.103,5.5425,5.485,5.6,5.5425,5.485,5.6
2023-06-14T02:30:00Z,953,787,17178,26.8,26.8,,82.8,82.8,,864.868,864.868,,,,,0.02,3.6,3.6,3.5,10.8,10.2,11.4,8.3,8,8.6,169.9,175.5,164.7,719.473,679.114,759.832,210.138,210.978,209.298,38.02,39.014,37.026,3.1879999999999997,2.556,3.82,0.9039999999999999,0.614,1.194,0.41,0.254,0.566,3.1630000000000003,3.238,3.088,3.1630000000000003,3.238,3.088,5.227,5.304,5.15,5.227,5.304,5.15,5.878,5.802,5.954,5.878,5.802,5.954
2023-06-14T02:40:00Z,1553,367,16504,25.6,25.6,,84.4,84.4,,864.812,864.812,,,,,0.02,3.6,3.6,3.6,10.9,10.3,11.4,8.3,8.1,8.6,169.2,174,164.7,724.72,689.518,759.922,211.618,212.38,210.856,38.382000000000005,38.13,38.634,3.44,3.268,3.612,0.7749999999999999,0.592,0.958,0.37,0.352,0.388,3.299,3.242,3.356,3.299,3.242,3.356,5.382,5.262,5.502,5.382,5.262,5.502,5.931,5.73,6.132,5.931,5.73,6.132
2023-06-14T02:50:00Z,2153,362,16824,24.2,24.2,,85,85,,864.746,864.746,,,,,0.02,3.8,3.6,4.1,11,10.3,11.6,8.4,8,8.7,168.5,174.6,162.7,730.569,685.394,775.744,215.42399999999998,212.808,218.04,41.909,38.382,45.436,3.521,3.512,3.53,0.833,0.438,1.228,0.29200000000000004,0.27,0.314,3.526,3.462,3.59,3.526,3.462,3.59,5.649,5.568,5.73,5.649,5.568,5.73,6.253,6.034,6.472,6.253,6.034,6.472
2023-06-14T03:00:00Z,2753,361,17144,24,24,,86,86,,864.75,864.75,,,,,0.02,3.9,3.9,3.9,11.4,10.8,12,8.6,8.3,8.9,164.8,169.9,159.9,759.527,719.708,799.346,222.77100000000002,223.31,222.232,42.248999999999995,43.076,41.422,3.229,2.89,3.568,0.523,0.164,0.882,0.21999999999999997,0.086,0.354,3.641,3.684,3.598,3.641,3.684,3.598,5.760999999999999,5.842,5.68,5.760999999999999,5.842,5.68,6.192,6.13,6.254,6.192,6.13,6.254
2023-06-14T03:10:00Z,3353,520,17464,23.4,23.4,,86,86,,864.674,864.674,,,,,0.01,3.8,3.9,3.7,11.4,11,11.8,8.6,8.4,8.8,164.7,168.5,161.1,760.1479999999999,730.598,789.698,221.07999999999998,225.746,216.414,41.129999999999995,42.582,39.678,3.589,3.602,3.576,0.5429999999999999,0.382,0.704,0.195,0.09,0.3,3.566,3.746,3.386,3.566,3.746,3.386,5.881,6.048,5.714,5.881,6.048,5.714,6.286,6.456,6.116,6.286,6.456,6.116
2023-06-14T03:20:00Z,3953,364,16504,23,23,,86,86,,864.636,864.636,,,,,0.01,3.6,3.7,3.6,10.8,10.3,11.3,8.3,8.1,8.6,169.8,174,165.8,720.408,689.38,751.436,211.27800000000002,213.216,209.34,38.983999999999995,39.342,38.626,3.4189999999999996,2.256,4.582,0.659,0.11,1.208,0.305,0.076,0.534,3.254,3.358,3.15,3.254,3.358,3.15,5.352,5.458,5.246,5.352,5.458,5.246,5.797,5.568,6.026,5.797,5.568,6.026
2023-06-14T03:30:00Z,4553,366,16824,23,23,,86.8,86.8,,864.622,864.622,,,,,0.01,3.5,3.6,3.4,10.4,10.2,10.6,8.1,8,8.2,173.6,175.3,171.9,692.605,680.204,705.006,201.58800000000002,208.788,194.388,37.745999999999995,39.464,36.028,2.9269999999999996,2.852,3.002,0.931,0.49,1.372,0.45299999999999996,0.422,0.484,2.9459999999999997,3.202,2.69,2.9459999999999997,3.202,2.69,4.824,5.242,4.406,4.824,5.242,4.406,5.52,5.758,5.282,5.52,5.758,5.282
2023-06-14T03:40:00Z,5153,371,16824,22.6,22.6,,87,87,,864.552,864.552,,,,,0.01,3.4,3.3,3.6,10.2,9.4,11,8,7.6,8.4,175.2,183.1,168,680.9590000000001,627.462,734.456,196.435,193.444,199.426,37.062,34.994,39.13,2.988,2.266,3.71,0.802,0.496,1.108,0.34199999999999997,0.27,0.414,2.9619999999999997,3.088,2.836,2.9619999999999997,3.088,2.836,4.970000000000001,4.988,4.952,4.970000000000001,4.988,4.952,5.487,5.338,5.636,5.487,5.338,5.636
2023-06-14T03:50:00Z,5753,359,16184,22.4,22.4,,88,88,,864.5,864.5,,,,,0.01,3.4,3.5,3.4,10.3,10,10.7,8.1,7.9,8.2,174,177.1,171,689.608,667.706,711.51,201.12900000000002,207.578,194.68,36.882999999999996,37.698,36.068,3.232,3.536,2.928,0.538,0.364,0.712,0.246,0.252,0.24,3.041,3.102,2.98,3.041,3.102,2.98,5.056,5.3,4.812,5.056,5.3,4.812,5.454000000000001,5.65,5.258,5.454000000000001,5.65,5.258
2023-06-14T04:00:00Z,6353,408,16504,22,22,,88,88,,864.48,864.48,,,,,0.01,3.4,3.5,3.4,10.5,9.9,11.2,8.2,7.8,8.5,172.3,178.4,166.7,701.635,659.264,744.006,204.356,204.882,203.83,35.876999999999995,36.61,35.144,3.145,2.152,4.138,1.005,0.524,1.486,0.361,0.25,0.472,3.1580000000000004,3.244,3.072,3.1580000000000004,3.244,3.072,4.989,5.026,4.952,4.989,5.026,4.952,5.645,5.406,5.884,5.645,5.406,5.884
2023-06-14T04:10:00Z,6953,392,16824,22,22,,88,88,,864.27,864.27,,,,,0.01,3.4,3.2,3.6,10.3,9.5,11.1,8,7.6,8.5,174.6,182.6,167.3,685.108,630.78,739.436,199.416,194.348,204.484,35.996,33.624,38.368,3.309,2.848,3.77,0.9490000000000001,0.662,1.236,0.639,0.564,0.714,2.973,2.918,3.028,2.973,2.918,3.028,4.848,4.632,5.064,4.848,4.632,5.064,5.596,5.25,5.942,5.596,5.25,5.942
