2023-06-19T00:00:00Z,-56,338516,470,16896,18,18,18,92,92,92,864.056,864.056,864.056,70.418,,70.418,0.45,2.4,2.4,,7.8,7.8,,6.6,6.6,,202,202,,517.016,517.016,,144.22,144.22,,24.192,24.192,,1.654,1.654,,0.34,0.34,,0.086,0.086,,1.084,1.084,,1.084,1.084,,2.266,2.266,,2.266,2.266,,2.5,2.5,,2.5,2.5,
2023-06-19T00:10:00Z,-56,339116,484,17536,18,18,18,92,92,92,863.998,863.998,863.998,70.944,,70.944,0.42,2.7,2.7,,8.8,8.8,,7.2,7.2,,190.1,190.1,,584.244,584.244,,156.68,156.68,,28.86,28.86,,3.346,3.346,,0.774,0.774,,0.428,0.428,,1.228,1.228,,1.228,1.228,,2.938,2.938,,2.938,2.938,,3.494,3.494,,3.494,3.494,
2023-06-19T00:20:00Z,-55,339716,561,17536,18,18,18,92,92,92,863.966,863.966,863.966,71.662,,71.662,0.41,2.9,2.9,,9.4,9.4,,7.6,7.6,,183,183,,628.204,628.204,,169.962,169.962,,30.212,30.212,,3.45,3.45,,0.852,0.852,,0.6,0.6,,1.492,1.492,,1.494,1.494,,3.23,3.23,,3.224,3.224,,3.934,3.934,,3.934,3.934,
2023-06-19T00:30:00Z,-56,340316,363,17536,18,18,18,92.8,92.8,92.8,863.906,863.906,863.906,72.552,,72.552,0.406,3.1,3.1,,9.6,9.6,,7.6,7.6,,181.7,181.7,,637.136,637.136,,172.338,172.338,,33.638,33.638,,3.468,3.468,,1.034,1.034,,0.604,0.604,,1.552,1.552,,1.552,1.552,,3.402,3.402,,3.402,3.402,,4.192,4.192,,4.192,4.192,
2023-06-19T00:40:00Z,-55,340916,360,16896,17.4,17.4,17.4,93,93,93,863.89,863.89,863.89,74.16,,74.16,0.418,3.3,3.3,,10.3,10.3,,8,8,,174.4,174.4,,686.786,686.786,,187.116,187.116,,33.814,33.814,,2.29,2.29,,0.774,0.774,,0.602,0.602,,1.934,1.934,,1.934,1.934,,3.692,3.692,,3.692,3.692,,4.286,4.286,,4.286,4.286,
2023-06-19T00:50:00Z,-56,341516,574,17856,17,17,17,93,93,93,863.834,863.834,863.834,75.672,,75.672,0.382,3.2,3.2,,10.3,10.3,,8,8,,174.4,174.4,,686.532,686.532,,188.748,188.748,,34.808,34.808,,4.71,4.71,,1.634,1.634,,0.858,0.858,,1.794,1.794,,1.794,1.794,,3.756,3.756,,3.756,3.756,,4.964,4.964,,4.964,4.964,
2023-06-19T01:00:00Z,-58,342116,481,16896,17,17,17,93,93,93,863.81,863.81,863.81,77.08,,77.08,0.418,3.5,3.5,,11.3,11.3,,8.6,8.6,,165.6,165.6,,752.866,752.866,,202.746,202.746,,37.794,37.794,,4.54,4.54,,1.8,1.8,,0.856,0.856,,2.208,2.208,,2.208,2.208,,4.248,4.248,,4.248,4.248,,5.534,5.534,,5.534,5.534,
2023-06-19T01:10:00Z,-56,342716,458,17856,17,17,17,93,93,93,863.836,863.836,863.836,77.692,,77.692,0.452,3.6,3.6,,11.2,11.2,,8.5,8.5,,166.1,166.1,,748.49,748.49,,206.504,206.504,,40.636,40.636,,5.006,5.006,,1.392,1.392,,0.764,0.764,,2.252,2.252,,2.252,2.252,,4.506,4.506,,4.506,4.506,,5.556,5.556,,5.556,5.556,
2023-06-19T01:20:00Z,-55,343316,763,16896,17,17,17,93,93,93,863.83,863.83,863.83,77.712,,77.712,0.508,3.5,3.5,,11.4,11.4,,8.6,8.6,,164.5,164.5,,761.72,761.72,,204.234,204.234,,38.016,38.016,,4.992,4.992,,1.4,1.4,,0.6,0.6,,2.164,2.164,,2.164,2.164,,4.358,4.358,,4.358,4.358,,5.37,5.37,,5.37,5.37,
2023-06-19T01:30:00Z,-55,343916,420,17536,17,17,17,93,93,93,863.862,863.862,863.862,77.812,,77.812,0.412,3.6,3.6,,11.4,11.4,,8.6,8.6,,165.1,165.1,,757.044,757.044,,208.224,208.224,,40.194,40.194,,4.616,4.616,,1.686,1.686,,1.106,1.106,,2.298,2.298,,2.298,2.298,,4.392,4.392,,4.392,4.392,,5.664,5.664,,5.664,5.664,
2023-06-19T01:40:00Z,-57,344516,713,17216,17,17,17,93,93,93,863.822,863.822,863.822,78.43,,78.43,0.462,3.8,3.8,,12,12,,8.9,8.9,,160.2,160.2,,797.314,797.314,,218.08,218.08,,41.002,41.002,,4.258,4.258,,1.202,1.202,,0.594,0.594,,2.552,2.552,,2.552,2.552,,4.84,4.84,,4.84,4.84,,5.666,5.666,,5.666,5.666,
2023-06-19T01:50:00Z,-55,345116,840,16896,17,17,17,93,93,93,863.774,863.774,863.774,79.916,,79.916,0.346,3.7,3.7,,12,12,,8.9,8.9,,159.5,159.5,,802.74,802.74,,219.322,219.322,,38.462,38.462,,3.274,3.274,,1.158,1.158,,0.474,0.474,,2.57,2.57,,2.57,2.57,,4.408,4.408,,4.408,4.408,,5.194,5.194,,5.194,5.194,
2023-06-19T02:00:00Z,-56,345717,832,16930,17,17,17,93,93,93,863.794,863.794,863.794,82.108,,82.108,0.406,3.7,3.7,,12.1,12.1,,9,9,,159,159,,806.928,806.928,,220.792,220.792,,39.116,39.116,,3.784,3.784,,0.904,0.904,,0.558,0.558,,2.562,2.562,,2.562,2.562,,4.704,4.704,,4.704,4.704,,5.43,5.43,,5.43,5.43,
2023-06-19T02:10:00Z,-57,346316,550,17216,16.2,16.2,16.2,93,93,93,863.848,863.848,863.848,90.138,,90.138,0.346,6.2,6.2,,17.3,17.3,,11.2,11.2,,126.8,126.8,,1152.748,1152.748,,323.228,323.228,,78.094,78.094,,13.14,13.14,,5.644,5.644,,3.18,3.18,,4.516,4.516,,4.516,4.516,,9.118,9.118,,9.118,9.118,,13.164,13.164,,13.164,13.164,
2023-06-19T02:20:00Z,-58,346916,826,17216,15,15,15,92.6,92.6,92.6,863.78,863.78,863.78,127.074,,127.074,0.424,6.1,6.1,,18.4,18.4,,11.7,11.7,,121.6,121.6,,1226.524,1226.524,,339.318,339.318,,76.03,76.03,,14.062,14.062,,3.902,3.902,,2.334,2.334,,4.934,4.934,,4.934,4.934,,9.632,9.632,,9.632,9.632,,12.608,12.608,,12.608,12.608,
2023-06-19T02:30:00Z,-58,347516,404,17536,15,15,15,92,92,92,863.776,863.776,863.776,139.514,,139.514,0.428,5.4,5.4,,16.3,16.3,,10.8,10.8,,132.1,132.1,,1085.112,1085.112,,302.082,302.082,,58.492,58.492,,5.456,5.456,,1.416,1.416,,0.914,0.914,,4.254,4.254,,4.254,4.254,,7.5,7.5,,7.5,7.5,,8.47,8.47,,8.47,8.47,
2023-06-19T02:40:00Z,-58,348116,524,17250,14.2,14.2,14.2,92,92,92,863.728,863.728,863.728,148.258,,148.258,0.428,4.9,4.9,,16.2,16.2,,10.8,10.8,,132.6,132.6,,1078.148,1078.148,,293.138,293.138,,48.784,48.784,,3.1,3.1,,0.434,0.434,,0.344,0.344,,4.138,4.138,,4.138,4.138,,6.696,6.696,,6.696,6.696,,7.072,7.072,,7.072,7.072,
2023-06-19T02:50:00Z,-58,348716,887,17536,14.8,14.8,14.8,91.2,91.2,91.2,863.714,863.714,863.714,153.022,,153.022,0.352,5,5,,15.6,15.6,,10.5,10.5,,135.9,135.9,,1039.222,1039.222,,285.568,285.568,,53.418,53.418,,4.816,4.816,,1.148,1.148,,0.704,0.704,,4.102,4.102,,4.102,4.102,,6.766,6.766,,6.766,6.766,,7.654,7.654,,7.654,7.654,
2023-06-19T03:00:00Z,-57,349316,368,17216,14.4,14.4,14.4,90,90,90,863.642,863.642,863.642,167.43,,167.43,0.456,4.4,4.4,,14.5,14.5,,10.1,10.1,,142.4,142.4,,966.428,966.428,,263.406,263.406,,45.074,45.074,,3.454,3.454,,0.81,0.81,,0.432,0.432,,3.528,3.528,,3.528,3.528,,5.748,5.748,,5.748,5.748,,6.398,6.398,,6.398,6.398,
2023-06-19T03:10:00Z,-56,349916,378,17536,13.2,13.2,13.2,90,90,90,863.62,863.62,863.62,195.64,,195.64,0.438,4.2,4.2,,13.4,13.4,,9.6,9.6,,149.2,149.2,,896.558,896.558,,246.728,246.728,,42.564,42.564,,2.884,2.884,,0.274,0.274,,0.104,0.104,,3.248,3.248,,3.248,3.248,,5.486,5.486,,5.486,5.486,,5.728,5.728,,5.728,5.728,
2023-06-19T03:20:00Z,-58,350516,446,17536,13,13,13,90,90,90,863.654,863.654,863.654,209.522,,209.522,0.488,4,4,,13.3,13.3,,9.6,9.6,,150,150,,889.036,889.036,,242.076,242.076,,40.426,40.426,,3.694,3.694,,0.924,0.924,,0.408,0.408,,3.142,3.142,,3.142,3.142,,5.37,5.37,,5.37,5.37,,5.97,5.97,,5.97,5.97,
2023-06-19T03:30:00Z,-58,351117,933,17570,13,13,13,90,90,90,863.594,863.594,863.594,203.154,,203.154,0.416,4.3,4.3,,13.7,13.7,,9.7,9.7,,147.2,147.2,,915.996,915.996,,254.24,254.24,,44.002,44.002,,3.452,3.452,,0.88,0.88,,0.448,0.448,,3.404,3.404,,3.404,3.404,,5.604,5.604,,5.604,5.604,,6.232,6.232,,6.232,6.232,
2023-06-19T03:40:00Z,-57,351716,449,16896,14,14,14,89.2,89.2,89.2,863.564,863.564,863.564,194.024,,194.024,0.508,4.5,4.5,,14,14,,9.9,9.9,,145.4,145.4,,934.472,934.472,,256.528,256.528,,47.348,47.348,,3.392,3.392,,0.838,0.838,,0.156,0.156,,3.338,3.338,,3.338,3.338,,5.704,5.704,,5.704,5.704,,6.246,6.246,,6.246,6.246,
2023-06-19T03:50:00Z,-57,352316,398,16896,14,14,14,88.6,88.6,88.6,863.492,863.492,863.492,187.364,,187.364,0.546,4.4,4.4,,14.6,14.6,,10.1,10.1,,141.9,141.9,,971.368,971.368,,269.966,269.966,,45.492,45.492,,4.776,4.776,,0.898,0.898,,0.258,0.258,,3.762,3.762,,3.762,3.762,,6.178,6.178,,6.178,6.178,,6.808,6.808,,6.808,6.808,
2023-06-19T04:00:00Z,-58,352916,450,17536,14.2,14.2,14.2,88,88,88,863.404,863.404,863.404,189.204,,189.204,0.56,4.8,4.8,,15.2,15.2,,10.4,10.4,,138.2,138.2,,1012.614,1012.614,,276.192,276.192,,49.582,49.582,,3.688,3.688,,0.942,0.942,,0.68,0.68,,3.89,3.89,,3.89,3.89,,6.426,6.426,,6.426,6.426,,7.096,7.096,,7.096,7.096,
2023-06-19T04:10:00Z,-58,353516,359,16896,14.6,14.6,14.6,88.2,88.2,88.2,863.358,863.358,863.358,179.892,,179.892,0.512,4.4,4.4,,13.7,13.7,,9.7,9.7,,147.7,147.7,,911.07,911.07,,248.74,248.74,,47.096,47.096,,4.166,4.166,,0.604,0.604,,0.346,0.346,,3.274,3.274,,3.274,3.274,,5.78,5.78,,5.78,5.78,,6.278,6.278,,6.278,6.278,
2023-06-19T04:20:00Z,-59,354117,1133,17890,13.4,13.4,13.4,89,89,89,863.39,863.39,863.39,197.754,,197.754,0.458,4.4,4.4,,13.9,13.9,,9.8,9.8,,146,146,,928.51,928.51,,256.308,256.308,,45.478,45.478,,3.86,3.86,,0.688,0.688,,0.344,0.344,,3.402,3.402,,3.402,3.402,,5.936,5.936,,5.936,5.936,,6.416,6.416,,6.416,6.416,
2023-06-19T04:30:00Z,-60,354717,893,17216,12.2,12.2,12.2,89,89,89,863.316,863.316,863.316,226.95,,226.95,0.448,4.4,4.4,,14.2,14.2,,9.9,9.9,,144.5,144.5,,943.432,943.432,,262.022,262.022,,45.954,45.954,,4.566,4.566,,1.284,1.284,,0.942,0.942,,3.538,3.538,,3.538,3.538,,6.04,6.04,,6.04,6.04,,6.948,6.948,,6.948,6.948,
