time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T09:30:00Z,-63,1197,477,15437,17,17,17,91,91,91,860.748,860.748,860.748,23.47,,23.47,0.246,4.3,4.3,,13.7,13.7,,9.7,9.7,,147.4,147.4,,914.466,914.466,,244.226,244.226,,47.936,47.936,,5.63,5.63,,1.468,1.468,,0.878,0.878,,4.012,4.012,,4.012,4.012,,6.664,6.664,,6.664,6.664,,7.804,7.804,,7.804,7.804,
2023-06-13T09:40:00Z,-65,1796,367,16112,17,17,17,91.6,91.6,91.6,860.654,860.654,860.654,28.966,,28.966,0.234,4.5,4.5,,13.7,13.7,,9.7,9.7,,147.6,147.6,,912.428,912.428,,241.162,241.162,,51.166,51.166,,5.698,5.698,,1.618,1.618,,1.152,1.152,,3.8,3.8,,3.8,3.8,,6.426,6.426,,6.426,6.426,,7.924,7.924,,7.924,7.924,
2023-06-13T09:50:00Z,-64,2396,364,17392,17,17,17,92,92,92,860.484,860.484,860.484,29.69,,29.69,0.238,4.1,4.1,,13,13,,9.4,9.4,,152.5,152.5,,864.894,864.894,,230.78,230.78,,45.126,45.126,,4.42,4.42,,1.554,1.554,,1.164,1.164,,3.69,3.69,,3.69,3.69,,5.98,5.98,,5.98,5.98,,7.258,7.258,,7.258,7.258,
2023-06-13T10:00:00Z,-65,2996,370,17072,17,17,17,92,92,92,860.376,860.376,860.376,26.762,,26.762,0.27,4.2,4.2,,12.9,12.9,,9.4,9.4,,153,153,,860.892,860.892,,227.2,227.2,,46.584,46.584,,3.626,3.626,,1.33,1.33,,0.818,0.818,,3.568,3.568,,3.568,3.568,,5.814,5.814,,5.814,5.814,,6.962,6.962,,6.962,6.962,
2023-06-13T10:10:00Z,-62,3596,358,16752,16.4,16.4,16.4,92,92,92,860.244,860.244,860.244,35.594,,35.594,0.272,3.8,3.8,,12.1,12.1,,9,9,,159,159,,806.822,806.822,,209.608,209.608,,40.606,40.606,,3.298,3.298,,0.802,0.802,,0.6,0.6,,3.308,3.308,,3.308,3.308,,5.264,5.264,,5.264,5.264,,6.134,6.134,,6.134,6.134,
2023-06-13T10:20:00Z,-64,4196,361,17392,17.6,17.6,17.6,92.8,92.8,92.8,860.306,860.306,860.306,29.884,,29.884,0.974,3.7,3.7,,11.6,11.6,,8.7,8.7,,163.2,163.2,,772.132,772.132,,208.386,208.386,,41.5,41.5,,4.508,4.508,,0.568,0.568,,0.258,0.258,,3.002,3.002,,3.002,3.002,,5.452,5.452,,5.452,5.452,,5.97,5.97,,5.97,5.97,
2023-06-13T10:30:00Z,-68,4796,368,16432,16.6,16.6,16.6,92.4,92.4,92.4,860.31,860.31,860.31,53.662,,53.662,0.632,3.8,3.8,,12.6,12.6,,9.2,9.2,,155.1,155.1,,841.594,841.594,,218.57,218.57,,40.39,40.39,,5.032,5.032,,1.12,1.12,,0.516,0.516,,3.264,3.264,,3.264,3.264,,5.456,5.456,,5.456,5.456,,6.478,6.478,,6.478,6.478,
2023-06-13T10:40:00Z,-68,5396,379,16752,16,16,16,92,92,92,860.29,860.29,860.29,87.502,,87.502,0.834,4,4,,12,12,,8.9,8.9,,159.6,159.6,,802.36,802.36,,213.632,213.632,,44.304,44.304,,3.644,3.644,,1.282,1.282,,0.766,0.766,,3.376,3.376,,3.376,3.376,,5.552,5.552,,5.552,5.552,,6.604,6.604,,6.604,6.604,
2023-06-13T10:50:00Z,-66,5996,363,16752,16,16,16,91,91,91,860.29,860.29,860.29,91.292,,91.292,0.652,4,4,,13,13,,9.4,9.4,,152.3,152.3,,867.346,867.346,,229.016,229.016,,43.23,43.23,,5.316,5.316,,1.46,1.46,,1.13,1.13,,3.61,3.61,,3.61,3.61,,6.022,6.022,,6.022,6.022,,7.324,7.324,,7.324,7.324,
2023-06-13T11:00:00Z,-64,6596,362,16752,16,16,16,91,91,91,860.296,860.296,860.296,98.81,,98.81,0.984,4.2,4.2,,13.6,13.6,,9.7,9.7,,147.9,147.9,,909.45,909.45,,235.798,235.798,,45.29,45.29,,4.362,4.362,,1.396,1.396,,0.516,0.516,,3.91,3.91,,3.91,3.91,,6.016,6.016,,6.016,6.016,,7.108,7.108,,7.108,7.108,
