time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-12T06:50:00Z,-62,356,,14128,19,19,19,83,83,83,866.25,866.25,866.25,25,,25,2.1,3.8,3.8,,8.8,8.8,,7.2,7.2,,189.2,189.2,,589.72,589.72,,173.4,173.4,,49.7,49.7,,5,5,,0.79,0.79,,0.15,0.15,,2.17,2.17,,2.17,2.17,,4.79,4.79,,4.79,4.79,,5.4,5.4,,5.4,5.4,
2023-06-12T07:20:00Z,-59,358,366,17333,15.2,15.2,15.2,89,89,89,866.154,866.154,866.154,25.06,,25.06,1.195,3.5,3.5,,10.1,10.1,,7.9,7.9,,176.2,176.2,,674.26,674.26,,183.798,183.798,,42.762,42.762,,5.994,5.994,,2.09,2.09,,1.064,1.064,,2.428,2.428,,2.428,2.428,,4.976,4.976,,4.976,4.976,,6.502,6.502,,6.502,6.502,
2023-06-12T07:30:00Z,-60,957,391,17128,14.6,14.6,14.6,90.4,90.4,90.4,866.048,866.048,866.048,28.128,,28.128,2.114,3.2,3.2,,9.2,9.2,,7.4,7.4,,185.8,185.8,,610.796,610.796,,170.294,170.294,,38.866,38.866,,6.072,6.072,,1.896,1.896,,1.294,1.294,,2.296,2.296,,2.296,2.296,,4.762,4.762,,4.762,4.762,,6.138,6.138,,6.138,6.138,
2023-06-12T07:40:00Z,-62,1557,372,17768,14.6,14.6,14.6,91.2,91.2,91.2,865.924,865.924,865.924,28.956,,28.956,1.232,3,3,,8.5,8.5,,7.1,7.1,,192.5,192.5,,569.794,569.794,,156.498,156.498,,35.95,35.95,,4.88,4.88,,1.666,1.666,,0.898,0.898,,1.918,1.918,,1.918,1.918,,4.056,4.056,,4.056,4.056,,5.258,5.258,,5.258,5.258,
2023-06-12T07:50:00Z,-60,2157,386,17768,14.2,14.2,14.2,92,92,92,865.852,865.852,865.852,37.096,,37.096,1.14,2.7,2.7,,7.7,7.7,,6.6,6.6,,202.2,202.2,,516.012,516.012,,142.934,142.934,,31.984,31.984,,3.35,3.35,,1.03,1.03,,0.772,0.772,,1.83,1.83,,1.83,1.83,,3.604,3.604,,3.604,3.604,,4.482,4.482,,4.482,4.482,
2023-06-12T08:00:00Z,-62,2757,439,17448,13.2,13.2,13.2,92.4,92.4,92.4,865.804,865.804,865.804,56.286,,56.286,1.24,2.6,2.6,,7.9,7.9,,6.6,6.6,,200.8,200.8,,523.41,523.41,,143.778,143.778,,30.504,30.504,,4.074,4.074,,1.292,1.292,,0.778,0.778,,1.742,1.742,,1.742,1.742,,3.696,3.696,,3.696,3.696,,4.602,4.602,,4.602,4.602,
2023-06-12T08:10:00Z,-61,3357,369,17768,12.6,12.6,12.6,93,93,93,865.678,865.678,865.678,70.592,,70.592,1.032,2.4,2.4,,7.1,7.1,,6.2,6.2,,210.6,210.6,,473.316,473.316,,130.868,130.868,,27.472,27.472,,3.888,3.888,,1.28,1.28,,0.512,0.512,,1.512,1.512,,1.512,1.512,,3.078,3.078,,3.078,3.078,,4.002,4.002,,4.002,4.002,
2023-06-12T08:20:00Z,-61,3957,424,17448,13,13,13,93,93,93,865.626,865.626,865.626,61.92,,61.92,1.05,2.4,2.4,,7.1,7.1,,6.2,6.2,,210.4,210.4,,474.292,474.292,,133.696,133.696,,28.408,28.408,,3.458,3.458,,0.734,0.734,,0.608,0.608,,1.492,1.492,,1.492,1.492,,3.26,3.26,,3.26,3.26,,3.814,3.814,,3.814,3.814,
2023-06-13T07:20:00Z,-67,1256,381,16928,21,21,21,86.5,86.5,86.5,862.38,862.38,862.38,34.09,,34.09,1.785,3.9,3.9,,10.8,10.8,,8.3,8.3,,169.4,169.4,,723.17,723.17,,202.705,202.705,,44.76,44.76,,4.145,4.145,,1.905,1.905,,0.635,0.635,,3.015,3.015,,3.015,3.015,,5.455,5.455,,5.455,5.455,,6.745,6.745,,6.745,6.745,
2023-06-13T08:00:00Z,-61,1196,,15376,18,18,18,91,91,91,861.74,861.74,861.74,25.74,,25.74,0.82,3.5,3.5,,11.1,11.1,,8.5,8.5,,167,167,,741.63,741.63,,208.32,208.32,,44.27,44.27,,10.58,10.58,,1.6,1.6,,0.65,0.65,,2.91,2.91,,2.91,2.91,,6.16,6.16,,6.16,6.16,,7.42,7.42,,7.42,7.42,
