time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T09:30:00Z,-56,1259,364,14904,18,18,18,89.75,89.75,89.75,861.023,861.023,861.023,22.987,,22.987,0.598,4.3,4.3,,14.7,14.7,,10.2,10.2,,141,141,,980.643,980.643,,257.087,257.087,,42.74,42.74,,4.058,4.058,,0.715,0.715,,0,0,,4.048,4.048,,4.048,4.048,,6.383,6.383,,6.383,6.383,,7.098,7.098,,7.098,7.098,
2023-06-13T09:40:00Z,-57,1797,357,17469,17.8,17.8,17.8,90,90,90,860.888,860.888,860.888,27.818,,27.818,0.576,4.3,4.3,,14.4,14.4,,10,10,,143.2,143.2,,957.45,957.45,,255.178,255.178,,42.68,42.68,,2.838,2.838,,1.172,1.172,,0.426,0.426,,4.022,4.022,,4.022,4.022,,6.062,6.062,,6.062,6.062,,7.056,7.056,,7.056,7.056,
2023-06-13T09:50:00Z,-57,2397,357,16752,17.8,17.8,17.8,90,90,90,860.744,860.744,860.744,28.676,,28.676,0.492,4,4,,13.2,13.2,,9.5,9.5,,150.7,150.7,,881.75,881.75,,232.232,232.232,,40.202,40.202,,2.618,2.618,,0.54,0.54,,0.086,0.086,,3.552,3.552,,3.552,3.552,,5.658,5.658,,5.658,5.658,,6.132,6.132,,6.132,6.132,
2023-06-13T10:00:00Z,-58,2997,361,16752,18,18,18,90,90,90,860.644,860.644,860.644,26.916,,26.916,0.518,3.9,3.9,,13.3,13.3,,9.5,9.5,,150.3,150.3,,885.734,885.734,,233.37,233.37,,38.28,38.28,,2.834,2.834,,1.002,1.002,,0.4,0.4,,3.504,3.504,,3.504,3.504,,5.508,5.508,,5.508,5.508,,6.37,6.37,,6.37,6.37,
2023-06-13T10:10:00Z,-58,3597,360,17392,17.4,17.4,17.4,90,90,90,860.51,860.51,860.51,35.834,,35.834,0.506,3.8,3.8,,12.9,12.9,,9.4,9.4,,152.8,152.8,,862.47,862.47,,225.696,225.696,,37.156,37.156,,2.438,2.438,,0.462,0.462,,0.116,0.116,,3.532,3.532,,3.538,3.538,,5.484,5.484,,5.484,5.484,,6.02,6.02,,6.02,6.02,
2023-06-13T10:20:00Z,-57,4197,371,17392,18,18,18,90.4,90.4,90.4,860.566,860.566,860.566,29.52,,29.52,0.706,3.7,3.7,,12.7,12.7,,9.3,9.3,,154.2,154.2,,849.22,849.22,,220.726,220.726,,36.572,36.572,,2.556,2.556,,0.95,0.95,,0.084,0.084,,3.492,3.492,,3.492,3.492,,5.168,5.168,,5.168,5.168,,5.934,5.934,,5.934,5.934,
2023-06-13T10:30:00Z,-58,4797,360,17712,17,17,17,90,90,90,860.576,860.576,860.576,38.518,,38.518,0.576,3.9,3.9,,13.3,13.3,,9.6,9.6,,150,150,,888.456,888.456,,229.66,229.66,,38.206,38.206,,2.786,2.786,,0.894,0.894,,0.256,0.256,,3.606,3.606,,3.606,3.606,,5.498,5.498,,5.498,5.498,,6.328,6.328,,6.328,6.328,
2023-06-13T10:40:00Z,-58,5397,371,17392,17,17,17,90,90,90,860.586,860.586,860.586,50.622,,50.622,0.516,4,4,,13.5,13.5,,9.6,9.6,,148.7,148.7,,901.154,901.154,,240.544,240.544,,39.982,39.982,,2.76,2.76,,0.69,0.69,,0.258,0.258,,3.944,3.944,,3.944,3.944,,6.002,6.002,,6.002,6.002,,6.76,6.76,,6.76,6.76,
2023-06-13T10:50:00Z,-57,5997,362,17392,16.6,16.6,16.6,90,90,90,860.574,860.574,860.574,54.426,,54.426,0.596,4.2,4.2,,13.9,13.9,,9.8,9.8,,146.2,146.2,,926.67,926.67,,239.284,239.284,,44.392,44.392,,4.356,4.356,,0.966,0.966,,0.028,0.028,,3.684,3.684,,3.684,3.684,,6.092,6.092,,6.092,6.092,,6.94,6.94,,6.94,6.94,
2023-06-13T11:00:00Z,-59,6597,359,17392,16,16,16,90,90,90,860.588,860.588,860.588,61.396,,61.396,0.444,4.3,4.3,,14.4,14.4,,10,10,,142.9,142.9,,960.57,960.57,,250.42,250.42,,43.648,43.648,,2.55,2.55,,0.898,0.898,,0.116,0.116,,4.188,4.188,,4.188,4.188,,6.142,6.142,,6.142,6.142,,6.954,6.954,,6.954,6.954,
