time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T10:40:00Z,-67,478,409,16197,21,21,21,85,85,85,860.267,860.267,860.267,25.037,,25.037,0.557,3.6,3.6,,10.5,10.5,,8.1,8.1,,172.9,172.9,,697.42,697.42,,202.42,202.42,,40.75,40.75,,4.557,4.557,,1.573,1.573,,1.003,1.003,,2.917,2.917,,2.917,2.917,,5.11,5.11,,5.11,5.11,,6.427,6.427,,6.427,6.427,
2023-06-13T10:50:00Z,-62,957,377,17264,19,19,19,86.6,86.6,86.6,860.27,860.27,860.27,37.22,,37.22,0.464,3.6,3.6,,10.6,10.6,,8.2,8.2,,172,172,,704.174,704.174,,205.428,205.428,,41.1,41.1,,5.064,5.064,,1.336,1.336,,0.85,0.85,,2.814,2.814,,2.814,2.814,,5.22,5.22,,5.22,5.22,,6.298,6.298,,6.298,6.298,
2023-06-13T11:00:00Z,-61,1557,411,17264,17.6,17.6,17.6,88.2,88.2,88.2,860.278,860.278,860.278,51.432,,51.432,0.404,3.6,3.6,,10.9,10.9,,8.4,8.4,,168.8,168.8,,728.052,728.052,,211.668,211.668,,40.4,40.4,,5.82,5.82,,1.798,1.798,,1.286,1.286,,3.03,3.03,,3.03,3.03,,5.43,5.43,,5.43,5.43,,6.822,6.822,,6.822,6.822,
2023-06-13T11:10:00Z,-63,2157,464,16944,17,17,17,89,89,89,860.366,860.366,860.366,57.346,,57.346,0.446,3.5,3.5,,10.6,10.6,,8.2,8.2,,171.6,171.6,,706.858,706.858,,208.616,208.616,,37.52,37.52,,3.762,3.762,,1.198,1.198,,0.94,0.94,,3.006,3.006,,3.006,3.006,,5.264,5.264,,5.264,5.264,,6.13,6.13,,6.13,6.13,
2023-06-13T11:20:00Z,-62,2757,366,17904,17,17,17,89.6,89.6,89.6,860.392,860.392,860.392,53.642,,53.642,0.468,3.5,3.5,,10.9,10.9,,8.4,8.4,,168.6,168.6,,729.188,729.188,,211.484,211.484,,38.28,38.28,,4.242,4.242,,1.284,1.284,,0.772,0.772,,3.144,3.144,,3.144,3.144,,5.376,5.376,,5.376,5.376,,6.306,6.306,,6.306,6.306,
2023-06-13T11:30:00Z,-62,3357,512,17584,17.2,17.2,17.2,90,90,90,860.428,860.428,860.428,47.57,,47.57,0.408,4.1,4.1,,13.1,13.1,,9.4,9.4,,151.7,151.7,,872.456,872.456,,254.716,254.716,,44.634,44.634,,5.956,5.956,,1.732,1.732,,1.212,1.212,,3.864,3.864,,3.864,3.864,,6.668,6.668,,6.668,6.668,,8.022,8.022,,8.022,8.022,
2023-06-13T11:40:00Z,-64,3957,362,16304,18.4,18.4,18.4,90,90,90,860.548,860.548,860.548,25.746,,25.746,0.344,5.1,5.1,,14.9,14.9,,10.3,10.3,,139.7,139.7,,995.806,995.806,,290.514,290.514,,57.086,57.086,,6.124,6.124,,1.764,1.764,,0.904,0.904,,4.754,4.754,,4.754,4.754,,8.078,8.078,,8.078,8.078,,9.432,9.432,,9.432,9.432,
2023-06-13T11:50:00Z,-64,4557,357,16944,19.8,19.8,19.8,90,90,90,860.468,860.468,860.468,20.592,,20.592,0.34,6.3,6.3,,19.2,19.2,,12,12,,118,118,,1281.202,1281.202,,372.146,372.146,,68.21,68.21,,7.96,7.96,,1.296,1.296,,1.01,1.01,,6.274,6.274,,6.274,6.274,,10.616,10.616,,10.616,10.616,,11.696,11.696,,11.696,11.696,
2023-06-13T12:00:00Z,-64,5157,382,16944,20.8,20.8,20.8,90,90,90,860.446,860.446,860.446,25,,25,0.326,7,7,,21,21,,12.6,12.6,,110.7,110.7,,1401.732,1401.732,,406.232,406.232,,76.494,76.494,,7.95,7.95,,1.706,1.706,,1.448,1.448,,7.09,7.09,,7.09,7.09,,11.47,11.47,,11.47,11.47,,12.99,12.99,,12.99,12.99,
2023-06-13T12:10:00Z,-67,5757,442,17264,21,21,21,89,89,89,860.438,860.438,860.438,25,,25,0.354,7.5,7.5,,22,22,,12.9,12.9,,107.1,107.1,,1467.314,1467.314,,430.282,430.282,,82.294,82.294,,8.176,8.176,,1.616,1.616,,0.714,0.714,,7.538,7.538,,7.538,7.538,,12.298,12.298,,12.298,12.298,,13.552,13.552,,13.552,13.552,
