time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T09:40:00Z,-62,597,,13240,18,18,18,91,91,91,860.49,860.49,860.49,25.86,,25.86,0.6,3.4,3.4,,11,11,,8.4,8.4,,167.7,167.7,,736.14,736.14,,195.19,195.19,,36.08,36.08,,3.83,3.83,,1.27,1.27,,0.29,0.29,,2.19,2.19,,2.19,2.19,,4.25,4.25,,4.25,4.25,,5.03,5.03,,5.03,5.03,
2023-06-13T09:50:00Z,-61,957,358,16203,18,18,18,91,91,91,860.414,860.414,860.414,24.792,,24.792,0.832,3.8,3.8,,11.7,11.7,,8.8,8.8,,162.6,162.6,,777.158,777.158,,213.832,213.832,,41.344,41.344,,3.888,3.888,,1.866,1.866,,0.858,0.858,,2.456,2.456,,2.456,2.456,,4.474,4.474,,4.474,4.474,,5.77,5.77,,5.77,5.77,
2023-06-13T10:00:00Z,-60,1557,376,17072,18,18,18,91,91,91,860.332,860.332,860.332,28.482,,28.482,0.932,3.5,3.5,,10.6,10.6,,8.2,8.2,,171.6,171.6,,707.282,707.282,,198.504,198.504,,39.292,39.292,,4.676,4.676,,1.494,1.494,,0.776,0.776,,2.196,2.196,,2.196,2.196,,4.222,4.222,,4.222,4.222,,5.314,5.314,,5.314,5.314,
2023-06-13T10:10:00Z,-58,2157,368,17072,18,18,18,91,91,91,860.196,860.196,860.196,38.104,,38.104,0.986,3.6,3.6,,10.8,10.8,,8.3,8.3,,169.5,169.5,,722.554,722.554,,199.55,199.55,,39.256,39.256,,3.684,3.684,,0.862,0.862,,0.46,0.46,,2.208,2.208,,2.208,2.208,,4.288,4.288,,4.288,4.288,,4.894,4.894,,4.894,4.894,
2023-06-13T10:20:00Z,-58,2757,385,17072,17.2,17.2,17.2,90,90,90,860.234,860.234,860.234,62.428,,62.428,1.322,3.5,3.5,,11.1,11.1,,8.5,8.5,,167.2,167.2,,740.418,740.418,,199.578,199.578,,39.312,39.312,,4.666,4.666,,1.02,1.02,,0.344,0.344,,2.156,2.156,,2.156,2.156,,4.37,4.37,,4.37,4.37,,5.162,5.162,,5.162,5.162,
2023-06-13T10:30:00Z,-58,3357,374,17072,17,17,17,90,90,90,860.23,860.23,860.23,65.308,,65.308,1.18,3.6,3.6,,11.2,11.2,,8.5,8.5,,166.2,166.2,,748.28,748.28,,204.05,204.05,,39.22,39.22,,3.9,3.9,,0.782,0.782,,0.428,0.428,,2.31,2.31,,2.31,2.31,,4.47,4.47,,4.47,4.47,,5.076,5.076,,5.076,5.076,
2023-06-13T10:40:00Z,-60,3957,373,17392,17,17,17,90,90,90,860.226,860.226,860.226,69.574,,69.574,1.12,3.6,3.6,,10.8,10.8,,8.3,8.3,,169.9,169.9,,719.708,719.708,,197.664,197.664,,42.612,42.612,,6.35,6.35,,2.33,2.33,,1.358,1.358,,2.094,2.094,,2.094,2.094,,4.422,4.422,,4.422,4.422,,6.21,6.21,,6.21,6.21,
2023-06-13T10:50:00Z,-57,4557,362,17712,17,17,17,90,90,90,860.232,860.232,860.232,72.906,,72.906,1.366,4,4,,11.7,11.7,,8.8,8.8,,162.1,162.1,,780.698,780.698,,217.236,217.236,,45.718,45.718,,5.524,5.524,,1.648,1.648,,0.898,0.898,,2.53,2.53,,2.53,2.53,,5.09,5.09,,5.09,5.09,,6.246,6.246,,6.246,6.246,
2023-06-13T11:00:00Z,-59,5157,394,17072,16.2,16.2,16.2,90.2,90.2,90.2,860.246,860.246,860.246,80.344,,80.344,1.04,4.2,4.2,,12.1,12.1,,9,9,,158.8,158.8,,808.958,808.958,,225.41,225.41,,48.868,48.868,,5.98,5.98,,1.872,1.872,,1.01,1.01,,2.648,2.648,,2.654,2.654,,5.328,5.328,,5.33,5.33,,6.768,6.768,,6.768,6.768,
2023-06-13T11:10:00Z,-57,5757,422,16752,16.6,16.6,16.6,91,91,91,860.336,860.336,860.336,77.3,,77.3,1.234,3.9,3.9,,11.9,11.9,,8.9,8.9,,160.4,160.4,,794.974,794.974,,215.7,215.7,,43.252,43.252,,4.214,4.214,,0.944,0.944,,0.43,0.43,,2.41,2.41,,2.41,2.41,,4.844,4.844,,4.844,4.844,,5.592,5.592,,5.592,5.592,
