time_stamp,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-14T02:30:00Z,303,1118,17636,26.75,26.75,,83.5,83.5,,864.803,864.803,,,,,0,4,4.3,3.7,13.7,15.9,11.5,9.7,10.7,8.7,147.6,134.3,163.8,912.635,1058.203,767.067,240.6325,268.03,213.235,40.726,39.945,41.507,3.833,2.798,4.868,0.575,0.235,0.915,0.38149999999999995,0.188,0.575,3.9524999999999997,4.6,3.305,3.9524999999999997,4.6,3.305,6.079000000000001,6.533,5.625,6.079000000000001,6.533,5.625,6.5009999999999994,6.732,6.27,6.5009999999999994,6.732,6.27
2023-06-14T02:40:00Z,842,374,17168,25.4,25.4,,84.6,84.6,,864.732,864.732,,,,,0,4,3.9,4,12.5,13.6,11.5,9.2,9.7,8.6,155.9,148.4,164.2,834.024,904.178,763.87,218.529,228.726,208.332,43.135999999999996,39.98,46.292,3.981,3.46,4.502,0.8160000000000001,0.73,0.902,0.46199999999999997,0.57,0.354,3.333,3.668,2.998,3.333,3.668,2.998,5.713,5.766,5.66,5.713,5.766,5.66,6.2780000000000005,6.304,6.252,6.2780000000000005,6.304,6.252
2023-06-14T02:50:00Z,1442,365,17440,24.8,24.8,,85,85,,864.7,864.7,,,,,0,3.9,4,3.7,12.2,13.3,11.1,9,9.6,8.5,158.1,150,167.2,814.829,889.062,740.596,214.424,226.494,202.354,40.884,40.614,41.154,3.092,2.016,4.168,0.824,0.264,1.384,0.379,0.084,0.674,3.498,3.73,3.266,3.498,3.73,3.266,5.462,5.644,5.28,5.462,5.644,5.28,6.029,5.794,6.264,6.029,5.794,6.264
2023-06-14T03:00:00Z,2042,366,17760,24.2,24.2,,85.6,85.6,,864.714,864.714,,,,,0,4,4.2,3.9,13.7,15.2,12.1,9.7,10.4,9,147.7,138,158.9,911.029,1013.976,808.082,235.078,251.124,219.032,40.891000000000005,39.006,42.776,3.1959999999999997,2.316,4.076,0.595,0.286,0.904,0.395,0.164,0.626,3.964,4.412,3.516,3.964,4.412,3.516,5.984,6.154,5.814,5.984,6.154,5.814,6.42,6.368,6.472,6.42,6.368,6.472
2023-06-14T03:10:00Z,2642,382,17427,24,24,,86,86,,864.628,864.628,,,,,0,4.3,4.6,3.9,14.5,16.7,12.2,10.1,11,9,142.6,129.9,158,964.083,1112.232,815.934,258.645,293.108,224.182,43.057,42.924,43.19,3.904,2.944,4.864,0.648,0.414,0.882,0.486,0.31,0.662,4.3790000000000004,5.086,3.672,4.3790000000000004,5.086,3.672,6.563000000000001,7.118,6.008,6.563000000000001,7.118,6.008,7.0600000000000005,7.45,6.67,7.0600000000000005,7.45,6.67
2023-06-14T03:20:00Z,3242,374,17088,24,24,,86,86,,864.574,864.574,,,,,0,3.9,3.9,3.8,13.2,14.7,11.8,9.5,10.2,8.8,150.8,141.2,161.7,881.226,978.426,784.026,233.748,251.67,215.826,38.56,34.666,42.454,3.003,1.676,4.33,0.48,0.336,0.624,0.105,0.156,0.054,3.875,4.348,3.402,3.875,4.348,3.402,5.757,5.68,5.834,5.757,5.68,5.834,6.082,5.92,6.244,6.082,5.92,6.244
2023-06-14T03:30:00Z,3842,375,18048,23.6,23.6,,86,86,,864.548,864.548,,,,,0,4,4,4,13.2,14.6,11.9,9.5,10.1,8.9,150.6,142,160.3,883.259,970.162,796.356,225.377,237.346,213.408,40.373,38.44,42.306,2.177,1.936,2.418,0.491,0.092,0.89,0.274,0.042,0.506,3.763,4.012,3.514,3.763,4.012,3.514,5.4719999999999995,5.632,5.312,5.4719999999999995,5.632,5.312,5.825,5.722,5.928,5.825,5.722,5.928
2023-06-14T03:40:00Z,4442,370,17408,23,23,,86.8,86.8,,864.486,864.486,,,,,0,3.7,3.7,3.6,12.2,13.6,10.9,9,9.7,8.3,158.2,148.4,169.2,814.374,904.03,724.718,211.91500000000002,226.126,197.704,37.715,35.286,40.144,2.847,2.002,3.692,0.682,0.256,1.108,0.448,0.214,0.682,3.3760000000000003,3.77,2.982,3.3760000000000003,3.77,2.982,5.189,5.336,5.042,5.189,5.336,5.042,5.662,5.554,5.77,5.662,5.554,5.77
2023-06-14T03:50:00Z,5042,363,17413,23,23,,87,87,,864.402,864.402,,,,,0,3.5,3.6,3.5,11.6,12.7,10.6,8.7,9.3,8.2,162.7,154.5,171.9,776.107,847.108,705.106,202.632,211.748,193.516,36.335,34.348,38.322,2.495,2.288,2.702,0.40800000000000003,0.272,0.544,0.361,0.272,0.45,3.2190000000000003,3.54,2.898,3.2190000000000003,3.54,2.898,4.977,5.18,4.774,4.977,5.18,4.774,5.302,5.416,5.188,5.302,5.416,5.188
2023-06-14T04:00:00Z,5642,369,17728,23,23,,87.8,87.8,,864.404,864.404,,,,,0,3.5,3.7,3.4,12.5,14.2,10.8,9.2,9.9,8.3,156.1,144.5,169.7,832.5440000000001,943.758,721.33,221.437,247.398,195.476,33.524,32.264,34.784,2.26,1.632,2.888,0.507,0.122,0.892,0.20400000000000001,0.08,0.328,3.4619999999999997,4.146,2.778,3.4619999999999997,4.146,2.778,5.026999999999999,5.64,4.414,5.026999999999999,5.64,4.414,5.349,5.728,4.97,5.349,5.728,4.97
