Sensor,Coefficient,Intercept
MNUMS 158,0.8880432438502476,96.86724916266064
MNUMS 196,0.9882729970633612,10.603596442743992
MNUMS 139,0.875020015809403,108.05674115448039
MNUMS 175,0.9250378498684168,64.84398156177508
MNUMS 130,0.889091991001073,95.70691074863237
MNUMS 152,0.43724595881667866,482.96654078554775
MNUMS 183,0.980877663617976,16.991795941549412
MNUMS 142,0.8529057412649438,127.12263692534964
MNUMS 131,0.97880242783843,18.419940419389604
MNUMS 141,0.4273121545032275,491.5103002103164
MNUMS 129,0.4375295624643285,482.747059029497
MNUMS 203,0.3541173426947869,556.5590844908825
MNUMS 156,0.9233465692663693,66.27158777481395
MNUMS 124,0.8840554891465745,100.19594346786823
MNUMS 190,0.3537071966618301,556.7294358349643
MNUMS 194,0.9018727730212698,84.96655346575233
MNUMS 162,0.924066375141398,66.05927432751196
MNUMS 172,0.925009510133284,64.99331502650455
MNUMS 121,0.4316392106542188,487.8745359840042
MNUMS 164,0.8427278658081269,135.87340154202354
MNUMS 186,0.9217614722697464,67.91206204278251
MNUMS 154,0.4129055289100691,504.1758535501027
MNUMS 122,0.9269939380285862,63.63998683400473
MNUMS 149,0.017922428607201,846.2307378733217
MNUMS 202,0.9226103389737587,67.16660143789204
MNUMS 137,0.887813893145948,97.33924075047753
MNUMS 170,0.8823050216156582,101.84701469087247
MNUMS 132,0.9258057695595302,64.39140046312866
MNUMS 159,0.8824625266029891,101.6201201339502
MNUMS 168,0.8744578243961797,108.69856519298514
MNUMS 161,0.8525176551035011,127.57635059035738
MNUMS 166,0.8439809140069774,134.9764228954931
MNUMS 128,0.4158562366363316,501.43071551380126
MNUMS 169,0.42685600599760765,492.03466849377116
MNUMS 204,0.970115593405745,26.03142107738597
MNUMS 126,0.4201001259224599,497.94669518636704
MNUMS 206,0.9704454332887607,25.541156740435667
MNUMS 148,0.9650214896987414,30.39199351282923
MNUMS 195,0.8687468388362741,113.5969181649308
MNUMS 180,0.04175920102746562,825.6630105945718
MNUMS 182,0.03399019305346504,832.3469909542515
MNUMS 187,0.9703627811342177,25.60415846709941
MNUMS 176,0.9803205370765803,17.257590298520427
MNUMS 184,0.9885810225698153,10.135007251424213
MNUMS 135,0.9742200695020776,22.424653316161653
MNUMS 147,0.9800165583980184,17.332829989007337
MNUMS 153,0.9740284463115468,22.721379348995583
MNUMS 189,0.9833942446188687,14.802093109717816
MNUMS 127,0.9441704499507735,48.34648599392972
MNUMS 199,0.41540679445847156,501.82181895515225
MNUMS 179,0.9672244170921048,28.671862417415127
MNUMS 123,0.4268337232464203,492.1663102703703
MNUMS 174,0.9761522943220262,20.802400887989847
MNUMS 192,0.4253812433033136,493.3250631259204
MNUMS 185,0.924287332789936,65.51862089548183
MNUMS 193,0.9529076382321767,40.753249497731986
MNUMS 205,0.9766355377884878,20.480880100381682
MNUMS 163,0.4347061395056543,485.1311237292432
MNUMS 165,0.4313541811133495,488.15175766013243
MNUMS 171,0.9631377186865415,31.95071614890344
MNUMS 188,0.4223311618526283,495.9095349513031
MNUMS 125,0.9928718535458941,6.585966917696055
MNUMS 143,0.969106972428274,26.81915911318822
MNUMS 198,0.04186486098577037,825.5585382763004
MNUMS 173,0.9712099621305773,25.0591720266724
MNUMS 181,0.9712593040869774,24.883528410136137
MNUMS 178,0.9809556165294726,16.520930925846187
MNUMS 138,0.43359724290854373,486.237090736966
MNUMS 160,0.9636655617064358,31.640702093317714
MNUMS 140,0.9868888199677732,11.709410492852157
MNUMS 136,0.9661686663992467,29.29001662299902
MNUMS 155,0.9375484369239494,53.8160539705417
MNUMS 197,0.9739680509933577,22.570193286519725
MNUMS 150,0.2566228654834907,639.3271414456791
MNUMS 200,0.1253586132152526,753.1387140402026
MNUMS 151,0.25023890170102164,644.9024016442858
MNUMS 146,0.38614227210735685,527.2684621908605
MNUMS 191,0.3283166230915583,576.9743648236238
MNUMS 145,0.10563848363750758,770.1253415880841
MNUMS 167,0.4238754295724377,494.44763445330403
MNUMS 201,0.40348315433883203,512.0732170786912
MNUMS 134,0.12609458945214666,752.3953493135496
MNUMS 157,0.3284754659247209,577.0779183832669
MNUMS 144,0.3776512131352071,534.6198988216764
MNUMS 133,0.4282141832751842,490.86940843527503
MNUMS 177,0.24225714901193043,651.790374659385
