time_stamp,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-14T01:50:00Z,241,357,15635,28.667,28.667,,84.333,84.333,,865.087,865.087,,,,,0.01,5.3,5.6,5,16.7,15.9,17.5,11,10.7,11.3,130,134.4,126,1110.473,1056.673,1164.273,292.965,288.417,297.513,56.285,61.96,50.61,4.632,4.017,5.247,0.8485,0.65,1.047,0.29,0.293,0.287,5.245,5.16,5.33,5.245,5.16,5.33,8.13,8.143,8.117,8.13,8.143,8.117,8.64,8.547,8.733,8.64,8.547,8.733
2023-06-14T02:00:00Z,720,569,17144,27.4,27.4,,85,85,,865.016,865.016,,,,,0.01,4.5,4.4,4.6,14.5,13.3,15.6,10.1,9.6,10.6,142.5,150.1,135.7,964.832,888.202,1041.462,255.65,243.084,268.216,48.158,46.984,49.332,4.896,3.878,5.914,0.902,0.32,1.484,0.215,0,0.43,4.2219999999999995,4.084,4.36,4.2219999999999995,4.084,4.36,6.905,6.634,7.176,6.905,6.634,7.176,7.519,6.88,8.158,7.519,6.88,8.158
2023-06-14T02:10:00Z,1320,451,16824,26.6,26.6,,86,86,,864.994,864.994,,,,,0.01,3.8,3.7,3.8,12.5,11.8,13.2,9.2,8.8,9.5,155.8,161.1,150.8,835.206,789.258,881.154,217.912,210.252,225.572,38.441,38.712,38.17,3.056,2.418,3.694,0.572,0.282,0.862,0.158,0,0.316,3.629,3.464,3.794,3.629,3.464,3.794,5.454000000000001,5.266,5.642,5.454000000000001,5.266,5.642,5.868,5.432,6.304,5.868,5.432,6.304
2023-06-14T02:20:00Z,1920,377,16504,26,26,,86.4,86.4,,864.906,864.906,,,,,0.01,3.6,3.5,3.7,11.9,10.8,12.9,8.9,8.3,9.4,160.8,169.6,152.9,791.5160000000001,721.69,861.342,206.515,196.124,216.906,37.635999999999996,38.122,37.15,3.181,3.268,3.094,0.661,0.676,0.646,0.501,0.528,0.474,3.218,3.048,3.388,3.218,3.048,3.388,5.1739999999999995,5.028,5.32,5.1739999999999995,5.028,5.32,5.739,5.678,5.8,5.739,5.678,5.8
2023-06-14T02:30:00Z,2520,400,17144,25.8,25.8,,87,87,,864.826,864.826,,,,,0.01,3.7,3.5,3.9,12.2,11.2,13.2,9,8.5,9.5,158.2,166,151.2,813.623,749.736,877.51,214.56799999999998,200.916,228.22,38.891000000000005,37.17,40.612,3.8339999999999996,3.102,4.566,0.796,0.49,1.102,0.2,0.328,0.072,3.504,3.228,3.78,3.504,3.228,3.78,5.632,5.154,6.11,5.632,5.154,6.11,6.187,5.57,6.804,6.187,5.57,6.804
2023-06-14T02:40:00Z,3120,407,16504,25,25,,87,87,,864.664,864.664,,,,,0.01,3.6,3.4,3.9,12,10.8,13.3,8.9,8.3,9.6,159.5,170.2,150,803.076,717.624,888.528,208.154,193.316,222.992,39.519999999999996,37.002,42.038,4.622,3.43,5.814,0.9390000000000001,0.618,1.26,0.355,0.38,0.33,3.263,3.122,3.404,3.263,3.122,3.404,5.598,5.042,6.154,5.598,5.042,6.154,6.246,5.524,6.968,6.246,5.524,6.968
2023-06-14T02:50:00Z,3720,372,17464,25,25,,87,87,,864.662,864.662,,,,,0.01,3.5,3.4,3.7,11.9,10.6,13.1,8.8,8.2,9.5,161,171.8,151.5,790.1769999999999,705.352,875.002,201.04500000000002,186.322,215.768,35.597,35.28,35.914,2.632,2.45,2.814,0.478,0.07,0.886,0.27,0,0.54,3.331,3.016,3.646,3.331,3.016,3.646,5.019,4.766,5.272,5.019,4.766,5.272,5.371,4.826,5.916,5.371,4.826,5.916
2023-06-14T03:00:00Z,4320,374,16504,25,25,,88,88,,864.704,864.704,,,,,0.01,3.9,3.7,4,12.8,11.4,14.2,9.3,8.6,9.9,153.7,164.6,144.2,853.876,760.718,947.034,225.19400000000002,208.374,242.014,39.897,38.878,40.916,3.641,2.672,4.61,0.5579999999999999,0.148,0.968,0.17500000000000002,0.078,0.272,3.7760000000000002,3.378,4.174,3.7760000000000002,3.378,4.174,5.87,5.304,6.436,5.87,5.304,6.436,6.2170000000000005,5.408,7.026,6.2170000000000005,5.408,7.026
2023-06-14T03:10:00Z,4920,364,17144,25,25,,87.6,87.6,,864.44,864.44,,,,,0.01,3.8,3.6,3.9,13.1,11.7,14.4,9.4,8.8,10.1,151.7,162,142.7,872.2860000000001,782.3,962.272,224.57999999999998,212.386,236.774,38.132999999999996,37.658,38.608,3.5060000000000002,3.526,3.486,0.436,0.076,0.796,0.202,0,0.404,3.743,3.38,4.106,3.743,3.38,4.106,5.877,5.576,6.178,5.877,5.576,6.178,6.178,5.692,6.664,6.178,5.692,6.664
2023-06-14T03:20:00Z,5520,359,16824,24,24,,88,88,,864.542,864.542,,,,,0.01,3.8,3.5,4.1,12.6,11.1,14.2,9.2,8.4,10,154.9,167.7,144,843,736.804,949.196,224.67000000000002,204.592,244.748,38.919,36.56,41.278,3.527,2.852,4.202,0.578,0.43,0.726,0.311,0.344,0.278,3.646,3.23,4.062,3.646,3.23,4.062,5.832,5.156,6.508,5.832,5.156,6.508,6.210000000000001,5.456,6.964,6.210000000000001,5.456,6.964
