2023-06-25T00:00:00Z,851752,357,17784,24,24,,86,86,,864.226,864.226,,,,,0,10,10.6,9.4,27.8,28.2,27.5,14.7,14.8,14.6,89.9,89.1,90.7,1855.5610000000001,1877.266,1833.856,506.01200000000006,515.08,496.944,116.667,127.028,106.306,10.315999999999999,10.494,10.138,1.389,0.892,1.886,0.519,0.304,0.734,9.43,9.566,9.294,9.43,9.566,9.294,15.829,16.454,15.204,15.829,16.454,15.204,16.825,17.13,16.52,16.825,17.13,16.52
2023-06-25T00:10:00Z,852352,371,18104,23.8,23.8,,86,86,,864.216,864.216,,,,,0,8.8,9.1,8.5,24.8,24.8,24.8,13.8,13.8,13.8,98.1,98.1,98.2,1652.4389999999999,1653.78,1651.098,455.133,458.962,451.304,100.38900000000001,104.292,96.486,7.664999999999999,6.306,9.024,0.903,0.388,1.418,0.279,0.18,0.378,8.440999999999999,8.556,8.326,8.440999999999999,8.556,8.326,13.721,13.788,13.654,13.721,13.788,13.654,14.367,14.126,14.608,14.367,14.126,14.608
2023-06-25T00:20:00Z,852952,356,17784,23,23,,86,86,,864.176,864.176,,,,,0,8.1,8.6,7.5,22.7,22.9,22.5,13.1,13.2,13.1,104.8,104.1,105.4,1512.3319999999999,1525.076,1499.588,414.30899999999997,417.028,411.59,90.727,97.914,83.54,5.9990000000000006,4.452,7.546,0.6639999999999999,0.386,0.942,0.228,0.186,0.27,7.63,7.646,7.614,7.63,7.646,7.614,12.292,12.34,12.244,12.292,12.34,12.244,12.76,12.58,12.94,12.76,12.58,12.94
2023-06-25T00:30:00Z,853552,360,17784,23,23,,86,86,,864.17,864.17,,,,,0,7.4,7.7,7.1,21.1,20.9,21.2,12.6,12.5,12.7,110.6,111.2,109.9,1404.126,1392.306,1415.946,382.894,379.688,386.1,84.726,90.458,78.994,6.875,6.908,6.842,0.687,0.462,0.912,0.355,0.192,0.518,7.127,7.012,7.242,7.127,7.012,7.242,11.544,11.842,11.246,11.544,11.842,11.246,12.053,12.19,11.916,12.053,12.19,11.916
2023-06-25T00:40:00Z,854152,363,17784,23,23,,86.6,86.6,,864.04,864.04,,,,,0,7.2,7.4,7,19.8,19.7,19.8,12.2,12.1,12.2,115.6,115.9,115.3,1318.0529999999999,1313.304,1322.802,359.227,357.012,361.442,82.467,85.614,79.32,5.444,5.45,5.438,0.481,0.442,0.52,0.19,0.108,0.272,6.436,6.308,6.564,6.436,6.308,6.564,10.668,10.578,10.758,10.668,10.578,10.758,11.030000000000001,10.882,11.178,11.030000000000001,10.882,11.178
2023-06-25T00:50:00Z,854752,379,17784,23,23,,87,87,,863.984,863.984,,,,,0,6.7,6.8,6.5,19.3,19,19.6,12,11.9,12.1,117.5,118.9,116.2,1287.711,1266.202,1309.22,349.933,345.042,354.824,75.271,78.794,71.748,6,6.098,5.902,0.665,0.694,0.636,0.313,0.516,0.11,6.165,6.078,6.252,6.165,6.078,6.252,10.141,10.102,10.18,10.141,10.102,10.18,10.637,10.64,10.634,10.637,10.64,10.634
2023-06-25T01:00:00Z,855352,358,17784,22.6,22.6,,87,87,,863.924,863.924,,,,,0,6.4,6.5,6.3,18.6,18.3,18.9,11.7,11.6,11.9,120.7,122.3,119.1,1239.841,1216.764,1262.918,337.683,330.286,345.08,72.023,72.948,71.098,5.5600000000000005,4.014,7.106,0.7070000000000001,0.62,0.794,0.276,0.37,0.182,6.051,6.076,6.026,6.051,6.076,6.026,9.735,9.464,10.006,9.735,9.464,10.006,10.208,9.938,10.478,10.208,9.938,10.478
2023-06-25T01:10:00Z,855952,356,17784,22,22,,87,87,,863.842,863.842,,,,,0,6,6.4,5.7,17.5,17.9,17.1,11.3,11.5,11.2,125.9,124,127.8,1165.967,1192.46,1139.474,314.78099999999995,320.258,309.304,68.777,72.508,65.046,5.905,5.176,6.634,0.7210000000000001,0.326,1.116,0.347,0.176,0.518,5.421,5.604,5.238,5.421,5.604,5.238,9.201,9.38,9.022,9.201,9.38,9.022,9.727,9.674,9.78,9.727,9.674,9.78
2023-06-25T01:20:00Z,856552,356,18104,22,22,,87,87,,863.732,863.732,,,,,0,6.2,6.5,5.9,17.5,17.5,17.5,11.3,11.3,11.3,125.6,125.6,125.7,1168.8850000000002,1169.736,1168.034,319.841,320.874,318.808,70.138,73.668,66.608,4.898,3.436,6.36,1.0819999999999999,0.502,1.662,0.49,0.108,0.872,5.667999999999999,5.624,5.712,5.667999999999999,5.624,5.712,9.065000000000001,9.076,9.054,9.065000000000001,9.076,9.054,9.838999999999999,9.424,10.254,9.838999999999999,9.424,10.254
2023-06-25T01:30:00Z,857152,363,17144,21.6,21.6,,87,87,,863.71,863.71,,,,,0,6,6.2,5.8,17.1,17.1,17.2,11.2,11.2,11.2,127.6,127.7,127.5,1142.558,1141.56,1143.556,316.277,319.796,312.758,67.456,71.62,63.292,4.989,5.58,4.398,0.614,0.454,0.774,0.392,0.454,0.33,5.5169999999999995,5.696,5.338,5.5169999999999995,5.696,5.338,9.121,9.496,8.746,9.121,9.496,8.746,9.616,9.886,9.346,9.616,9.886,9.346
