time_stamp,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-14T04:00:00Z,834,359,16779,24.2,24.2,,86,86,,864.08,864.08,,,,,0.008,3.4,3,3.8,10.8,10.2,11.5,8.3,8,8.6,169.6,175.2,164.3,722.268,681.136,763.4,206.303,184.614,227.992,34.707,28.356,41.058,2.939,2.02,3.858,0.609,0.548,0.67,0.43100000000000005,0.192,0.67,3.343,2.876,3.81,3.343,2.876,3.81,5.061,4.142,5.98,5.061,4.142,5.98,5.5760000000000005,4.526,6.626,5.5760000000000005,4.526,6.626
2023-06-14T04:10:00Z,1433,375,17080,24.2,24.2,,87.2,87.2,,863.932,863.932,,,,,0.01,3.2,2.9,3.4,10.6,10.3,10.9,8.2,8,8.4,171.7,174.6,168.9,706.0329999999999,685.136,726.93,201.414,185.47,217.358,31.192,27.648,34.736,2.6849999999999996,2.03,3.34,0.648,0.444,0.852,0.451,0.222,0.68,3.202,2.858,3.546,3.202,2.858,3.546,4.756,4.16,5.352,4.756,4.16,5.352,5.202999999999999,4.444,5.962,5.202999999999999,4.444,5.962
2023-06-14T04:20:00Z,2033,392,17029,23,23,,88,88,,863.806,863.806,,,,,0.01,3.2,2.9,3.5,10.5,9.8,11.1,8.1,7.8,8.5,172.9,179,167.3,697.4159999999999,655.016,739.816,197.66,176.62,218.7,31.927,27.372,36.482,2.341,1.36,3.322,0.563,0.434,0.692,0.433,0.346,0.52,3.056,2.804,3.308,3.056,2.804,3.308,4.5600000000000005,3.874,5.246,4.5600000000000005,3.874,5.246,4.995,4.154,5.836,4.995,4.154,5.836
2023-06-14T04:30:00Z,2633,376,17016,23,23,,88.6,88.6,,863.648,863.648,,,,,0,3.1,2.7,3.4,10.1,9.3,10.8,7.9,7.5,8.3,176.6,183.9,169.8,671.518,622.72,720.316,192.528,168.85,216.206,30.692999999999998,26.534,34.852,2.309,1.654,2.964,0.652,0.402,0.902,0.5670000000000001,0.232,0.902,3.048,2.692,3.404,3.048,2.692,3.404,4.414,3.744,5.084,4.414,3.744,5.084,4.969,4.078,5.86,4.969,4.078,5.86
2023-06-14T04:40:00Z,3233,358,17336,22,22,,89,89,,863.584,863.584,,,,,0,3,2.7,3.4,9.7,9.4,9.9,7.7,7.6,7.8,180.5,183.1,178,644.6279999999999,627.75,661.506,183.442,167.838,199.046,30.374000000000002,25.264,35.484,2.211,1.764,2.658,0.638,0.534,0.742,0.482,0.222,0.742,2.606,2.376,2.836,2.606,2.376,2.836,4.112,3.508,4.716,4.112,3.508,4.716,4.579,3.84,5.318,4.579,3.84,5.318
2023-06-14T04:50:00Z,3833,368,16696,21.4,21.4,,89,89,,863.532,863.532,,,,,0,2.9,2.7,3.2,9.6,9.3,9.9,7.7,7.5,7.8,181.1,184.3,177.9,641.097,619.756,662.438,183.442,168.076,198.808,29.527,26.164,32.89,2.545,1.63,3.46,0.41300000000000003,0.166,0.66,0.30400000000000005,0.046,0.562,2.675,2.376,2.974,2.675,2.376,2.974,4.221,3.6,4.842,4.221,3.6,4.842,4.53,3.68,5.38,4.53,3.68,5.38
2023-06-14T05:00:00Z,4433,361,17336,21,21,,89,89,,863.526,863.526,,,,,0,2.8,2.7,3,9.7,9.3,10,7.7,7.5,7.9,180.7,184.4,177,643.793,619.152,668.434,183.019,166.294,199.744,27.445999999999998,24.666,30.226,2.3979999999999997,1.206,3.59,0.41400000000000003,0.322,0.506,0.303,0.1,0.506,2.918,2.63,3.206,2.918,2.63,3.206,4.264,3.642,4.886,4.264,3.642,4.886,4.579,3.874,5.284,4.579,3.874,5.284
2023-06-14T05:10:00Z,5033,365,17336,21,21,,89,89,,863.376,863.376,,,,,0,2.8,2.5,3.1,9.8,9.6,10.1,7.8,7.7,7.9,178.8,181.3,176.4,655.941,639.484,672.398,184.878,172.108,197.648,26.27,21.522,31.018,1.907,0.978,2.836,0.252,0.306,0.198,0.167,0.136,0.198,2.83,2.682,2.978,2.83,2.682,2.978,4.142,3.56,4.724,4.142,3.56,4.724,4.327,3.748,4.906,4.327,3.748,4.906
2023-06-14T05:20:00Z,5633,361,16696,20.4,20.4,,89,89,,863.444,863.444,,,,,0,2.8,2.6,3.1,9.7,9.3,10,7.7,7.5,7.9,180.5,184.3,177,644.5139999999999,620.372,668.656,183.91000000000003,168.044,199.776,26.719,23.346,30.092,1.777,0.952,2.602,0.381,0.24,0.522,0.325,0.128,0.522,2.854,2.558,3.15,2.854,2.558,3.15,4,3.446,4.554,4,3.446,4.554,4.292,3.602,4.982,4.292,3.602,4.982
2023-06-14T05:30:00Z,6233,843,17370,20,20,,89,89,,863.316,863.316,,,,,0,3,2.7,3.3,9.7,9.2,10.2,7.7,7.4,8,180.1,185.4,175,647.7529999999999,613.136,682.37,184.034,165.872,202.196,29.412,25.418,33.406,1.746,1.2,2.292,0.262,0.238,0.286,0.147,0.008,0.286,2.7720000000000002,2.444,3.1,2.7720000000000002,2.444,3.1,4.175,3.496,4.854,4.175,3.496,4.854,4.348,3.628,5.068,4.348,3.628,5.068
2023-06-14T05:40:00Z,6833,362,17656,20,20,,89,89,,863.232,863.232,,,,,0,3.1,2.8,3.3,10,9.6,10.5,7.9,7.7,8.1,176.8,181.1,172.7,669.881,640.762,699,191.099,172.898,209.3,29.779000000000003,26.248,33.31,1.9940000000000002,1.566,2.422,0.367,0.488,0.246,0.193,0.14,0.246,3.0069999999999997,2.654,3.36,3.0069999999999997,2.654,3.36,4.408,3.72,5.096,4.408,3.72,5.096,4.666,4.01,5.322,4.666,4.01,5.322
2023-06-14T05:50:00Z,7433,420,17016,20,20,,89,89,,863.192,863.192,,,,,0,3,2.6,3.3,10,9.4,10.6,7.9,7.6,8.2,177.3,183.2,171.7,666.627,627.116,706.138,189.961,170.404,209.518,28.772,24.226,33.318,2.247,1.748,2.746,0.421,0.366,0.476,0.28800000000000003,0.19,0.386,3.0730000000000004,2.696,3.45,3.0730000000000004,2.696,3.45,4.464,3.738,5.19,4.464,3.738,5.19,4.789999999999999,4.02,5.56,4.789999999999999,4.02,5.56
2023-06-14T06:00:00Z,8033,389,17336,20,20,,90,90,,863.096,863.096,,,,,0,2.9,2.6,3.1,9.7,9.5,9.8,7.7,7.6,7.8,180.7,182.6,178.9,643.431,631.26,655.602,181.476,169.174,193.778,27.454,24.244,30.664,1.896,1.516,2.276,0.509,0.462,0.556,0.327,0.28,0.374,2.8979999999999997,2.694,3.102,2.8979999999999997,2.694,3.102,4.108,3.77,4.446,4.108,3.77,4.446,4.522,4.064,4.98,4.522,4.064,4.98
2023-06-14T06:10:00Z,8633,623,17016,20,20,,90,90,,863.018,863.018,,,,,0,2.9,2.6,3.1,9.6,9.2,10,7.7,7.4,7.9,180.9,185.2,176.8,642.031,614.254,669.808,179.08100000000002,163.448,194.714,27.189,23.552,30.826,1.621,1.194,2.048,0.154,0.144,0.164,0.108,0.052,0.164,2.76,2.6,2.92,2.76,2.6,2.92,4.03,3.478,4.582,4.03,3.478,4.582,4.166,3.626,4.706,4.166,3.626,4.706
