Sensor,Coefficient,Intercept
MNUMS44,0.8809420702736572,10.083229294766483
MNUMS43,0.9021748896034478,8.835678580723666
MNUMS72,0.8098054637920005,17.719506750397613
MNUMS26,0.8848927227522718,9.724652652704037
MNUMS 81,0.124980933748298,80.01311605811368
MNUMS1,0.8282486793166108,15.019171837017325
MNUMS 75,0.8449203634367689,14.311857452010855
MNUMS19,0.7820996278480108,18.996002259565515
MNUMS6,0.8587577824599227,12.08786513704922
MNUMS21,0.7946737708034842,17.62603424452473
MNUMS 86,0.6379729306135639,34.19930051458445
MNUMS17,0.7841013016041893,18.940021846139302
MNUMS28,0.8239641492491578,14.928188392453336
MNUMS10,0.8496811266013612,11.342302472019355
MNUMS 88,0.7280842562746126,24.77172896520449
MNUMS8,0.8635651791358122,11.528139662557422
MNUMS42,0.8360374302012024,13.711459535518586
MNUMS45,0.9119087387775122,7.933918101555591
MNUMS11,0.8426489191585964,13.461646621147224
MNUMS 89,0.19231127642495652,74.21520377701911
MNUMS9,0.7644913314889831,20.398478877202336
MNUMS16,0.9151858241096853,6.948212881907011
MNUMS29,0.8384401782917524,13.914867533136118
MNUMS7,0.8707732543731497,11.025362159937828
MNUMS20,0.8356624752545952,13.647806028815907
MNUMS 87,0.641750472954943,33.806994493379996
MNUMS 73,0.8522310000159872,14.63564151695033
MNUMS 74,0.7497122438711967,23.065632191503312
MNUMS27,0.882440928623852,10.089425814322198
MNUMS 80,0.843735458569437,15.450974944597718
MNUMS18,0.8292208557173274,14.16404552951552
MNUMS 116,0.7162748990951673,26.029155486076903
MNUMS 111,0.8441978644621421,15.451859212296853
MNUMS 118,0.19731102895561778,73.57171402624682
MNUMS 120,0.17499312423280636,75.57729522092608
MNUMS 119,0.15074658798823154,77.60557455835873
MNUMS 110,0.7830998728611815,20.30730902933732
MNUMS 117,0.9140999469913637,8.240578496472878
mnums 104,0.8096374685767482,18.865036750928567
mnums 103,0.8611868170825725,12.856983338357907
mnums 102,0.7857139224424834,21.406951281753436
mnums 105,0.7317093162296887,25.66287150201734
MNUMS 93,0.1707377242715982,75.82891282437508
MNUMS34,0.8472342724431459,12.784154195700637
MNUMS 94,0.1652210105879844,76.53118122427404
MNUMS33,0.8516034628649837,12.683331733314844
MNUMS67,0.1815012273887726,75.2254427946355
MNUMS58,0.8320989591545261,13.839651891107408
MNUMS60,0.8837688598862338,9.93508247092548
MNUMS56,0.9262459551946285,7.094326484406054
MNUMS69,0.7234372368912706,25.703122906156366
MNUMS51,0.8108041179322086,16.367382694906013
MNUMS 95,0.1344061037529667,79.08833885137861
MNUMS32,0.9250887316976012,5.170878149317986
MNUMS 92,0.12547822550093654,80.00545587273582
MNUMS35,0.8298862871806145,14.229437145138505
MNUMS50,0.8993036854947384,9.473043458928473
MNUMS57,0.8283133597999249,13.982721559844748
MNUMS68,0.8786478739714632,11.605495387383726
MNUMS61,0.8666832359381901,12.545269545985562
MNUMS66,0.8376239064462062,15.339883095957816
MNUMS59,0.7672351205211171,19.96936473117445
MNUMS5,0.9179461814141037,5.265421173960078
MNUMS22,0.6661065108320823,28.93438626853648
MNUMS 85,0.15676886730014772,77.1688903081101
MNUMS25,0.5589290410077965,39.24184519236739
MNUMS 82,0.1751451279091941,75.60026017144376
MNUMS2,0.7935331452448404,17.36298781620316
MNUMS 76,0.7366313061317328,24.29494619014119
MNUMS13,0.8106834237575544,16.371418420994246
MNUMS14,0.8391639753868663,13.923331062263685
MNUMS 78,0.1112315669910409,81.12177069674337
MNUMS40,0.8975363979704767,7.701828900959825
MNUMS47,0.84599916656051,13.061088069022986
MNUMS71,0.8421379275223291,16.680792700410024
MNUMS49,0.8433830674348302,13.227652011888424
MNUMS15,0.7515776140944529,21.554368907915176
MNUMS 79,0.17767680805228253,75.39024954902735
MNUMS12,0.9036967311086074,7.689542292992698
MNUMS 77,0.12644567983221955,79.77360088889158
MNUMS24,0.8115999593412022,16.067501476887827
MNUMS 83,0.11941748683825237,80.4933325546642
MNUMS3,0.8020046435054987,16.237045403423195
MNUMS4,0.8144406753016252,16.20387274081959
MNUMS23,0.8612235615157603,11.809111096485623
MNUMS 84,0.15896463084552623,77.04322114965063
MNUMS48,0.9247011816063333,6.4980474097978345
MNUMS70,0.8563289842605392,14.854527753237235
MNUMS46,0.9141682270771248,7.6842239406670245
MNUMS41,0.8825125946920526,9.073167345904338
MNUMS 112,0.8206306734742286,16.98525256993797
MNUMS 115,0.7425180060553117,23.259801926489317
MNUMS 114,0.17962260769547667,75.30459802662176
MNUMS 113,0.8110696920424051,17.93614820616044
MNUMS 109,0.10805261003174906,81.40523182008764
mnums 107,0.8643321152215531,12.115640843985162
mnums 106,0.7174447404656824,26.389874018781285
mnums 101,0.1865155093803457,74.47040107465003
mnums 108,0.5845756359965802,38.65473867913703
MNUMS63,0.15111051832357333,77.65716894483785
MNUMS64,0.7586443990945314,22.022187183612417
MNUMS52,0.8622959253528802,12.174297083646223
MNUMS55,0.7814543899330876,18.214431222373975
mnums 99,0.9247411443949238,7.535658832042657
MNUMS39,0.8766331366373324,9.4002821836294
mnums 97,0.7008587508520017,27.249441721443837
MNUMS30,0.8060335083432093,15.77491988552525
MNUMS 90,0.7455934914432639,24.101412844579244
MNUMS37,0.9034996644535502,8.455344202862221
MNUMS54,0.8483527781962498,12.952129196442414
MNUMS53,0.8271500244570713,14.344264071965753
MNUMS65,0.14367765130258453,78.21121646540263
MNUMS62,0.1674417931066096,76.21654359973498
MNUMS 91,0.12472407401580701,80.02642618994643
MNUMS36,0.8402632939909856,13.402308864429415
MNUMS 96,0.13122560801342778,79.38580835002739
MNUMS31,0.8448335773297728,12.565900343888131
MNUMS38,0.8024869647510083,16.36982448966357
mnums 98,0.17363521790303768,75.49638302033657
