Sensor,Coefficient,Intercept
MNUMS44,1.0058714414459842,-0.3007644822693507
MNUMS43,0.9769333617826328,0.040087556996741824
MNUMS72,0.9430468430306622,1.8793740123545568
MNUMS26,0.9559458861232281,0.7714503740168333
MNUMS 81,0.4884116403343998,7.5865223158624495
MNUMS1,0.9771338792220844,0.35783311155460495
MNUMS 75,0.9266609947259355,1.7866862479894898
MNUMS19,0.9784512379115106,0.8065572113605022
MNUMS6,0.9980713345828661,0.9658212003445676
MNUMS21,0.9864894831930495,0.5646003717673089
MNUMS 86,0.9329339960459792,-1.6112698545399695
MNUMS17,0.999779780466124,1.0957429781492323
MNUMS28,0.9972609360043518,-0.07907020530051412
MNUMS10,1.065669438304454,0.1058096991845403
MNUMS 88,0.9935730770634117,-1.2832018146400905
MNUMS8,1.0040286954474793,0.4229206190261472
MNUMS42,1.0258257280077852,-0.038516897655977544
MNUMS45,0.9660986421700782,0.06774027565257867
MNUMS11,0.9772867053450303,0.3919024700745162
MNUMS 89,0.6735223234985401,2.8184872236965415
MNUMS9,0.9750362551084705,1.3056380313138476
MNUMS16,1.0007312924870384,-0.30625849691668705
MNUMS29,0.9666156958895568,0.2673681769470022
MNUMS7,0.9709726119936941,0.8733801655888342
MNUMS20,0.9984525761771028,0.188095848408377
MNUMS 87,0.9419170719878236,-0.3414147072246507
MNUMS 73,0.8873310691546192,2.37827692133855
MNUMS 74,0.9358105118860183,1.9383776308920275
MNUMS27,0.9441719189728629,0.7594384183864804
MNUMS 80,0.8737928427074765,2.6430265114883014
MNUMS18,0.9833438681143873,0.8893380459863636
MNUMS 116,0.9298747879835513,0.7107524311225575
MNUMS 111,0.9182626758680064,1.876493113555167
MNUMS 118,0.7079763873285206,1.8684039905502736
MNUMS 120,0.6872680201890761,3.0311690232177266
MNUMS 119,0.5948328335501873,5.561788191199497
MNUMS 110,0.9300393053357803,2.2540584530698027
MNUMS 117,0.9878010824196062,-1.443793543383208
mnums 104,0.8979309972046268,2.162233020537329
mnums 103,0.9218078407310955,1.751385452262074
mnums 102,0.8294227533113836,2.418897830675384
mnums 105,0.8804232751267772,2.0835777658039554
MNUMS 93,0.6556685526201919,5.216363518260389
MNUMS34,1.0029889811636281,-0.07918044036554406
MNUMS 94,0.6082725770865182,5.19316550433089
MNUMS33,0.9925013899902251,0.07946971484138743
MNUMS67,0.653112840661722,3.6207920869694643
MNUMS58,1.1295932930781578,-1.0936826543108964
MNUMS60,0.9337738494985576,0.9754821465343397
MNUMS56,0.959469198104577,0.23380173290335193
MNUMS69,0.9317570423591113,0.16141594605146992
MNUMS51,1.003274915734296,0.6954894943557441
MNUMS 95,0.5667938377179149,7.2511154530332895
MNUMS32,1.0384674986599742,0.19232249910348642
MNUMS 92,0.4968969327714878,8.06185435845148
MNUMS35,1.0112052828072606,-0.07481457024647753
MNUMS50,1.0030807907198631,-0.20621210721437677
MNUMS57,1.0174137529555964,0.44071109046204526
MNUMS68,0.9115876879978911,-0.5243607290741288
MNUMS61,0.976050069614428,-2.354674139577135
MNUMS66,0.9758573813756546,-1.2410944316872836
MNUMS59,0.9067381014837581,1.649776357884189
MNUMS5,1.0724770335795664,-0.09708995190987935
MNUMS22,0.9732900228812809,1.070678635620343
MNUMS 85,0.6152881621465738,6.279854484250503
MNUMS25,0.9446466188533006,2.030727956144567
MNUMS 82,0.6428556819970247,4.489627786032619
MNUMS2,0.991138253165785,1.1321258764346567
MNUMS 76,0.9108385737456483,2.423019957425751
MNUMS13,0.9815085281046223,0.6103526512053428
MNUMS14,1.0238084641604632,0.2422419228661319
MNUMS 78,0.46450509268551243,9.236910029218292
MNUMS40,1.0576776080459116,0.1299549866648455
MNUMS47,0.9877166253883417,0.388277861745582
MNUMS71,0.8830101173913549,0.508188452968831
MNUMS49,0.9592008930677792,0.8339212526753812
MNUMS15,0.9237996588963933,1.612228235271921
MNUMS 79,0.6621327861748555,5.156104516411272
MNUMS12,0.9962933896890552,0.5287847559235423
MNUMS 77,0.5159167183114793,7.8766211118880225
MNUMS24,0.9666957670495404,0.9866878430295323
MNUMS 83,0.4564815858665913,8.361858086118156
MNUMS3,0.9971365888931819,0.7396231093075194
MNUMS4,0.9615609805018115,0.6598512210341667
MNUMS23,0.9711990285841884,0.6279992153782565
MNUMS 84,0.6060966899857406,6.561676712578397
MNUMS48,0.97210998053899,0.560354765235175
MNUMS70,0.9406338607993942,-0.4921451677193893
MNUMS46,0.9784808178533673,-0.46980936578285437
MNUMS41,1.0438985825889273,0.06317743769125173
MNUMS 112,0.9148032095867168,2.554713082482362
MNUMS 115,1.0153803431519501,-2.6631990863393504
MNUMS 114,0.6983589517689921,3.668029809271605
MNUMS 113,0.9779102208999372,-2.818595400954095
MNUMS 109,0.4392506434813592,9.579302213762988
mnums 107,0.9513388049016732,0.8814743694860319
mnums 106,0.881162346894938,3.0554555992700347
mnums 101,0.6713432130630701,5.239215850783266
mnums 108,0.7725309208270748,4.054133379563121
MNUMS63,0.61761070597589,4.065236033595541
MNUMS64,0.9783157456653108,-1.8131626663435512
MNUMS52,0.9530641738484495,0.3595815481014526
MNUMS55,1.0201258140161769,0.48880895853017137
mnums 99,0.9182587293279506,2.121647355604516
MNUMS39,1.0434609514237394,0.4217658812837435
mnums 97,0.9835710492824993,1.1599667236554367
MNUMS30,1.0155582998082542,0.3772290303267454
MNUMS 90,0.972763818551858,-1.9982053179775612
MNUMS37,0.983039531429645,-0.03618690550783654
MNUMS54,1.0014934253759695,0.4253625118673554
MNUMS53,1.0108518958774022,0.3261065859724255
MNUMS65,0.6117392099803006,4.05917368498519
MNUMS62,0.6497022905643207,3.5142390420269027
MNUMS 91,0.4841544134998117,8.648416690308837
MNUMS36,1.040845504089395,-0.6066246079388016
MNUMS 96,0.5140521537368311,7.352809659858664
MNUMS31,1.0152787979753877,0.33495185686064133
MNUMS38,1.049583335578397,-0.223097383478418
mnums 98,0.6895941750162716,5.497408947403935
