time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T09:10:00Z,-53,1197,366,16122,18,18,18,89.6,89.6,89.6,860.85,860.85,860.85,35.166,,35.166,0.532,3.8,3.8,,9.8,9.8,,7.8,7.8,,178.8,178.8,,656.336,656.336,,201.188,201.188,,45.14,45.14,,5.25,5.25,,0.908,0.908,,0.344,0.344,,2.688,2.688,,2.688,2.688,,5.67,5.67,,5.67,5.67,,6.362,6.362,,6.362,6.362,
2023-06-13T09:20:00Z,-55,1797,597,17072,17,17,17,90,90,90,860.66,860.66,860.66,44.672,,44.672,0.55,3.8,3.8,,9.9,9.9,,7.8,7.8,,178.3,178.3,,659.586,659.586,,201.682,201.682,,46.098,46.098,,6.072,6.072,,1.15,1.15,,0.35,0.35,,2.852,2.852,,2.852,2.852,,5.842,5.842,,5.842,5.842,,6.706,6.706,,6.706,6.706,
2023-06-13T09:30:00Z,-54,2397,355,16752,17.8,17.8,17.8,90,90,90,860.578,860.578,860.578,44.256,,44.256,0.572,4.1,4.1,,10.3,10.3,,8,8,,174.4,174.4,,686.89,686.89,,213.784,213.784,,51.852,51.852,,7.044,7.044,,0.888,0.888,,0.12,0.12,,3.148,3.148,,3.148,3.148,,6.596,6.596,,6.596,6.596,,7.216,7.216,,7.216,7.216,
2023-06-13T09:40:00Z,-55,2997,356,16432,17.2,17.2,17.2,90,90,90,860.464,860.464,860.464,45.596,,45.596,0.494,4.1,4.1,,10.9,10.9,,8.3,8.3,,169.3,169.3,,724.124,724.124,,221.482,221.482,,50.19,50.19,,6.104,6.104,,0.884,0.884,,0.338,0.338,,3.316,3.316,,3.316,3.316,,6.628,6.628,,6.628,6.628,,7.318,7.318,,7.318,7.318,
2023-06-13T09:50:00Z,-54,3597,354,16752,17.8,17.8,17.8,90,90,90,860.31,860.31,860.31,44.58,,44.58,0.49,3.7,3.7,,9.9,9.9,,7.8,7.8,,178.6,178.6,,657.332,657.332,,201.988,201.988,,43.678,43.678,,4.676,4.676,,0.684,0.684,,0.342,0.342,,2.858,2.858,,2.858,2.858,,5.78,5.78,,5.78,5.78,,6.28,6.28,,6.28,6.28,
2023-06-13T10:00:00Z,-55,4197,357,17072,17.8,17.8,17.8,90,90,90,860.228,860.228,860.228,37.326,,37.326,0.514,3.7,3.7,,9.6,9.6,,7.6,7.6,,181.6,181.6,,637.32,637.32,,195.45,195.45,,44.12,44.12,,4.282,4.282,,0.996,0.996,,0.198,0.198,,2.828,2.828,,2.828,2.828,,5.686,5.686,,5.686,5.686,,6.282,6.282,,6.282,6.282,
2023-06-13T10:10:00Z,-54,4797,355,17392,17,17,17,90,90,90,860.082,860.082,860.082,45.266,,45.266,0.532,3.6,3.6,,9.4,9.4,,7.6,7.6,,182.9,182.9,,629.116,629.116,,191.592,191.592,,43.35,43.35,,4.66,4.66,,0.944,0.944,,0.204,0.204,,2.454,2.454,,2.458,2.458,,5.278,5.278,,5.278,5.278,,5.89,5.89,,5.89,5.89,
2023-06-13T10:20:00Z,-57,5397,502,16752,17,17,17,90.4,90.4,90.4,860.148,860.148,860.148,47.868,,47.868,0.604,3.5,3.5,,9.1,9.1,,7.4,7.4,,186.2,186.2,,608.372,608.372,,186.542,186.542,,40.098,40.098,,3.274,3.274,,0.772,0.772,,0.172,0.172,,2.62,2.62,,2.62,2.62,,5.002,5.002,,5.002,5.002,,5.486,5.486,,5.486,5.486,
2023-06-13T10:30:00Z,-59,5997,394,17072,17,17,17,90,90,90,860.17,860.17,860.17,52.64,,52.64,0.81,3.7,3.7,,9.6,9.6,,7.7,7.7,,181.2,181.2,,640.26,640.26,,196.208,196.208,,46.016,46.016,,6.184,6.184,,1.546,1.546,,0.516,0.516,,2.824,2.824,,2.824,2.824,,5.732,5.732,,5.732,5.732,,6.752,6.752,,6.752,6.752,
2023-06-13T10:40:00Z,-58,6597,406,17392,17,17,17,90,90,90,860.166,860.166,860.166,59.724,,59.724,0.772,3.6,3.6,,9.3,9.3,,7.5,7.5,,184.3,184.3,,620.264,620.264,,193.138,193.138,,41.412,41.412,,3.96,3.96,,1.358,1.358,,0.256,0.256,,2.892,2.892,,2.892,2.892,,5.248,5.248,,5.248,5.248,,6.092,6.092,,6.092,6.092,
