2023-06-22T00:00:00Z,592552,358,17784,15,15,,89,89,,863.712,863.712,,,,,0,3.8,3.8,3.8,10.8,10.4,11.2,8.3,8.1,8.5,169.9,173.2,166.8,719.386,695.082,743.69,197.039,190.834,203.244,44.617000000000004,43.64,45.594,5.315,3.512,7.118,1.3719999999999999,0.842,1.902,0.8420000000000001,0.56,1.124,2.835,2.736,2.934,2.835,2.736,2.934,5.324,5.012,5.636,5.324,5.012,5.636,6.338,5.662,7.014,6.338,5.662,7.014
2023-06-22T00:10:00Z,593152,370,18104,15.2,15.2,,89,89,,863.78,863.78,,,,,0,3.8,3.8,3.8,11.1,10.7,11.5,8.5,8.3,8.7,167.3,170.6,164,739.883,714.338,765.428,198.737,190.84,206.634,43.869,44.014,43.724,5.024,4.162,5.886,1.089,0.596,1.582,0.561,0.442,0.68,3.011,2.878,3.144,3.011,2.878,3.144,5.457,5.29,5.624,5.457,5.29,5.624,6.212,5.75,6.674,6.212,5.75,6.674
2023-06-22T00:20:00Z,593752,358,17464,15,15,,89,89,,863.708,863.708,,,,,0,3.9,4,3.8,11.2,10.9,11.6,8.5,8.4,8.7,166.2,169.2,163.3,748.159,724.904,771.414,202.685,199.336,206.034,46.589,48.354,44.824,5.7620000000000005,5.226,6.298,1.13,1.006,1.254,0.559,0.444,0.674,2.9850000000000003,2.95,3.02,2.9850000000000003,2.95,3.02,5.695,5.606,5.784,5.695,5.606,5.784,6.584,6.334,6.834,6.584,6.334,6.834
2023-06-22T00:30:00Z,594352,361,17464,16,16,,88.4,88.4,,863.54,863.54,,,,,0,3.8,4,3.7,11.5,11.4,11.6,8.7,8.6,8.7,163.6,164.4,162.8,768.604,762.046,775.162,207.59699999999998,207.028,208.166,44.36,47.088,41.632,5.75,5.79,5.71,1.203,1.11,1.296,0.5539999999999999,0.284,0.824,3.151,3.094,3.208,3.151,3.094,3.208,5.764,5.83,5.698,5.764,5.83,5.698,6.627000000000001,6.642,6.612,6.627000000000001,6.642,6.612
2023-06-22T00:40:00Z,594952,397,17784,16,16,,88,88,,863.57,863.57,,,,,0,4.3,4.5,4.1,12.6,12.4,12.8,9.2,9.1,9.3,155.5,157,154,837.925,824.494,851.356,228.409,227.098,229.72,50.58,53.496,47.664,6.256,5.45,7.062,1.6520000000000001,0.878,2.426,0.96,0.634,1.286,3.492,3.518,3.466,3.492,3.518,3.466,6.351,6.452,6.25,6.351,6.452,6.25,7.591,7.192,7.99,7.591,7.192,7.99
2023-06-22T00:50:00Z,595552,470,17784,16.6,16.6,,87.8,87.8,,863.466,863.466,,,,,0,4.2,4.4,4.1,12.5,12.2,12.8,9.2,9,9.3,155.9,158.3,153.6,834.2529999999999,813.552,854.954,225.18,221.446,228.914,48.759,50.958,46.56,5.519,4.696,6.342,1.238,0.942,1.534,0.526,0.314,0.738,3.602,3.538,3.666,3.602,3.538,3.666,6.273,6.278,6.268,6.273,6.278,6.268,7.2669999999999995,6.984,7.55,7.2669999999999995,6.984,7.55
2023-06-22T01:00:00Z,596152,377,17784,17,17,,87,87,,863.572,863.572,,,,,0,3.9,4.2,3.6,11.4,11.4,11.4,8.6,8.6,8.6,164.5,164.8,164.3,761.2760000000001,759.376,763.176,203.4,204.59,202.21,48.042,52.03,44.054,7.428,6.272,8.584,2.099,1.522,2.676,1.33,1.022,1.638,3.074,3.13,3.018,3.074,3.13,3.018,5.787,5.832,5.742,5.787,5.832,5.742,7.462999999999999,7.06,7.866,7.462999999999999,7.06,7.866
2023-06-22T01:10:00Z,596752,366,18104,16.6,16.6,,87,87,,863.594,863.594,,,,,0,3.5,3.6,3.4,10.1,10.1,10.1,8,8,8,175.9,175.9,175.9,676.256,675.968,676.544,183.52300000000002,183.842,183.204,43.567,44.442,42.692,6.8469999999999995,5.726,7.968,1.533,0.856,2.21,0.7739999999999999,0.412,1.136,2.604,2.668,2.54,2.604,2.668,2.54,5.361,5.478,5.244,5.361,5.478,5.244,6.545,6.066,7.024,6.545,6.066,7.024
2023-06-22T01:20:00Z,597352,351,18104,16.2,16.2,,87,87,,863.524,863.524,,,,,0,3.6,3.7,3.6,10.5,9.8,11.1,8.1,7.8,8.5,172.9,178.8,167.4,697.345,656.256,738.434,187.563,178.572,196.554,44.193,45.422,42.964,6.0280000000000005,5.274,6.782,1.781,1.23,2.332,1.106,0.612,1.6,2.676,2.572,2.78,2.676,2.572,2.78,5.2490000000000006,5.152,5.346,5.2490000000000006,5.152,5.346,6.602,6.086,7.118,6.602,6.086,7.118
2023-06-22T01:30:00Z,597952,356,17784,17,17,,87,87,,863.504,863.504,,,,,0,3.9,4,3.8,11.2,11,11.5,8.5,8.4,8.7,166.1,168.3,164,748.6220000000001,731.962,765.282,199.91199999999998,193.868,205.956,46.084,49.142,43.026,5.1240000000000006,5.524,4.724,1.236,0.948,1.524,0.434,0.158,0.71,3.0469999999999997,2.908,3.186,3.0469999999999997,2.908,3.186,5.658,5.836,5.48,5.658,5.836,5.48,6.469,6.424,6.514,6.469,6.424,6.514
2023-06-22T01:40:00Z,598552,397,17464,16.6,16.6,,87.8,87.8,,863.432,863.432,,,,,0,3.7,3.8,3.6,10.8,10.5,11,8.3,8.2,8.4,170.2,172.1,168.3,717.476,703.332,731.62,191.14499999999998,187.742,194.548,44.989000000000004,46.588,43.39,6.829,6.332,7.326,2.028,1.072,2.984,0.951,0.724,1.178,2.855,2.796,2.914,2.855,2.796,2.914,5.555,5.784,5.326,5.555,5.784,5.326,6.929,6.558,7.3,6.929,6.558,7.3
2023-06-22T01:50:00Z,599152,349,17464,16,16,,88,88,,863.336,863.336,,,,,0,3.3,3.4,3.2,9.9,9.9,10,7.9,7.8,7.9,177.8,178.4,177.3,662.851,659.122,666.58,177.897,178.498,177.296,39.518,41.466,37.57,6.279999999999999,6.3,6.26,1.5470000000000002,1.356,1.738,0.954,0.746,1.162,2.543,2.49,2.596,2.543,2.49,2.596,4.955,5.094,4.816,4.955,5.094,4.816,6.158,6.166,6.15,6.158,6.166,6.15
