2023-06-14T04:10:00Z,896,409,15096,26.75,26.75,,83.75,83.75,,863.77,863.77,,,,,0,3.9,4,3.7,12.7,12.9,12.4,9.2,9.4,9.1,154.7,152.8,156.8,844.7435,862.845,826.642,219.2215,223.218,215.225,40.9815,43.753,38.21,3.7074999999999996,4.002,3.413,0.599,0.325,0.873,0.3835,0.11,0.657,3.326,3.41,3.242,3.326,3.41,3.242,5.4825,5.68,5.285,5.4825,5.68,5.285,5.925,5.893,5.957,5.925,5.893,5.957
2023-06-14T04:20:00Z,1433,419,16248,25.4,25.4,,85.6,85.6,,863.786,863.786,,,,,0,3.6,3.5,3.7,11.8,11.4,12.2,8.8,8.6,9,161.6,165,158.4,784.8420000000001,757.392,812.292,208.24099999999999,204.714,211.768,38.492999999999995,37.608,39.378,4.678,4.74,4.616,1.28,1.108,1.452,0.621,0.48,0.762,3.1959999999999997,3.108,3.284,3.1959999999999997,3.108,3.284,5.288,5.184,5.392,5.288,5.184,5.392,6.243,5.988,6.498,6.243,5.988,6.498
2023-06-14T04:30:00Z,2033,375,16888,24.8,24.8,,86.8,86.8,,863.714,863.714,,,,,0,3.4,3.5,3.3,11.2,11,11.4,8.5,8.4,8.6,166.6,168.2,165,745.156,732.572,757.74,198.353,195.52,201.186,35.572,36.958,34.186,3.292,2.584,4,0.62,0.306,0.934,0.34,0.212,0.468,2.931,2.95,2.912,2.931,2.95,2.912,4.788,4.706,4.87,4.788,4.706,4.87,5.2330000000000005,4.972,5.494,5.2330000000000005,4.972,5.494
2023-06-14T04:40:00Z,2633,378,17528,23.8,23.8,,87.6,87.6,,863.564,863.564,,,,,0,3.2,3.1,3.4,10.3,9.6,11,8,7.7,8.4,174.5,181,168.4,686.2629999999999,641.194,731.332,181.25,170.688,191.812,34.933,33.17,36.696,3.729,3.166,4.292,0.488,0.444,0.532,0.323,0.39,0.256,2.51,2.22,2.8,2.51,2.22,2.8,4.452999999999999,4.02,4.886,4.452999999999999,4.02,4.886,4.811999999999999,4.388,5.236,4.811999999999999,4.388,5.236
2023-06-14T04:50:00Z,3233,388,16888,23,23,,88,88,,863.558,863.558,,,,,0,3.3,3.2,3.3,10.5,10,11.1,8.2,7.9,8.5,172.2,177.6,167,702.807,664.108,741.506,185.23399999999998,173.908,196.56,34.32,34.258,34.382,3.01,2.48,3.54,0.502,0.282,0.722,0.322,0.274,0.37,2.69,2.488,2.892,2.69,2.488,2.892,4.483,4.27,4.696,4.483,4.27,4.696,4.882,4.506,5.258,4.882,4.506,5.258
2023-06-14T05:00:00Z,3833,445,16888,22,22,,88.4,88.4,,863.556,863.556,,,,,0,3,2.9,3.1,10.1,9.5,10.6,7.9,7.6,8.2,176.5,181.9,171.3,672.303,635.394,709.212,176.214,166.534,185.894,30.936999999999998,29.76,32.114,3.092,2.782,3.402,0.787,0.46,1.114,0.367,0.256,0.478,2.4939999999999998,2.262,2.726,2.4939999999999998,2.262,2.726,4.108,3.868,4.348,4.108,3.868,4.348,4.639,4.142,5.136,4.639,4.142,5.136
2023-06-14T05:10:00Z,4433,377,17208,21.8,21.8,,89,89,,863.524,863.524,,,,,0,3.2,3.3,3.2,10.3,10,10.5,8,7.9,8.2,174.7,176.9,172.5,684.9649999999999,669.54,700.39,182.971,176.838,189.104,33.585,34.912,32.258,2.3,2.236,2.364,0.452,0.366,0.538,0.182,0.27,0.094,2.56,2.432,2.688,2.56,2.432,2.688,4.167,4.018,4.316,4.167,4.018,4.316,4.47,4.278,4.662,4.47,4.278,4.662
2023-06-14T05:20:00Z,5033,435,17208,21,21,,89,89,,863.534,863.534,,,,,0,3.3,3.1,3.5,10.2,9.4,10.9,8,7.6,8.4,175.6,182.9,168.9,678.2170000000001,629.32,727.114,182.301,166.804,197.798,34.748000000000005,32.832,36.664,2.601,2.222,2.98,0.284,0.092,0.476,0.284,0.092,0.476,2.609,2.314,2.904,2.609,2.314,2.904,4.373,3.95,4.796,4.373,3.95,4.796,4.648999999999999,4.028,5.27,4.648999999999999,4.028,5.27
2023-06-14T05:30:00Z,5633,364,17208,21,21,,89,89,,863.456,863.456,,,,,0,3.2,3.2,3.3,10.5,10.1,10.9,8.1,7.9,8.4,172.6,176.3,169.1,699.419,673.098,725.74,185.744,179.48,192.008,33.988,33.808,34.168,2.886,2.578,3.194,0.505,0.27,0.74,0.22699999999999998,0.168,0.286,2.745,2.574,2.916,2.745,2.574,2.916,4.534,4.318,4.75,4.534,4.318,4.75,4.9399999999999995,4.526,5.354,4.9399999999999995,4.526,5.354
2023-06-14T05:40:00Z,6233,374,17032,21,21,,89,89,,863.286,863.286,,,,,0,3.1,3,3.2,9.8,9.2,10.3,7.8,7.5,8.1,179.5,184.9,174.3,651.765,616.092,687.438,173.75400000000002,166.334,181.174,32.628,32.446,32.81,2.36,2.34,2.38,0.46499999999999997,0.22,0.71,0.23299999999999998,0.112,0.354,2.5999999999999996,2.444,2.756,2.5999999999999996,2.444,2.756,4.115,4.018,4.212,4.115,4.018,4.212,4.48,4.19,4.77,4.48,4.19,4.77
2023-06-14T05:50:00Z,6833,422,16712,21,21,,89,89,,863.222,863.222,,,,,0,3.2,3.2,3.2,10.1,9.6,10.6,7.9,7.7,8.2,176.3,181.4,171.4,673.5029999999999,638.65,708.356,178.088,166.236,189.94,33.001999999999995,33.29,32.714,1.838,1.36,2.316,0.259,0.226,0.292,0.174,0.152,0.196,2.694,2.496,2.892,2.694,2.496,2.892,4.238,3.97,4.506,4.238,3.97,4.506,4.45,4.166,4.734,4.45,4.166,4.734
2023-06-14T06:00:00Z,7433,395,16072,20.6,20.6,,89,89,,863.174,863.174,,,,,0,3.3,3.2,3.4,10.4,10.1,10.8,8.1,7.9,8.3,173.1,176.3,170.1,695.879,673.452,718.306,187.609,182.604,192.614,34.228,32.88,35.576,1.969,1.524,2.414,0.239,0.228,0.25,0.161,0.072,0.25,2.815,2.634,2.996,2.815,2.634,2.996,4.515,4.254,4.776,4.515,4.254,4.776,4.696,4.406,4.986,4.696,4.406,4.986
