time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T11:00:00Z,-66,717,379,15792,19.8,19.8,19.8,85.8,85.8,85.8,860.502,860.502,860.502,27.78,,27.78,0.992,4.2,4.2,,13.4,13.4,,9.6,9.6,,149.6,149.6,,892.692,892.692,,244.034,244.034,,41.338,41.338,,2.1,2.1,,0.624,0.624,,0,0,,3.816,3.816,,3.816,3.816,,5.714,5.714,,5.714,5.714,,6.312,6.312,,6.312,6.312,
2023-06-13T11:10:00Z,-68,1316,369,16752,18.2,18.2,18.2,87.6,87.6,87.6,860.558,860.558,860.558,36.814,,36.814,1.05,3.8,3.8,,12.6,12.6,,9.2,9.2,,155.5,155.5,,837.726,837.726,,224.652,224.652,,38.58,38.58,,2.526,2.526,,0.666,0.666,,0.172,0.172,,3.384,3.384,,3.384,3.384,,5.296,5.296,,5.296,5.296,,5.886,5.886,,5.886,5.886,
2023-06-13T11:20:00Z,-69,1916,384,16432,18,18,18,88.4,88.4,88.4,860.574,860.574,860.574,29.414,,29.414,0.84,4.1,4.1,,13.1,13.1,,9.5,9.5,,151.5,151.5,,874.208,874.208,,236.234,236.234,,42.238,42.238,,3.558,3.558,,0.872,0.872,,0.084,0.084,,3.468,3.468,,3.468,3.468,,5.592,5.592,,5.592,5.592,,6.436,6.436,,6.436,6.436,
2023-06-13T11:30:00Z,-66,2516,615,16752,18.4,18.4,18.4,89,89,89,860.614,860.614,860.614,26.118,,26.118,1.046,4.9,4.9,,16.4,16.4,,10.9,10.9,,131.6,131.6,,1091.402,1091.402,,289.346,289.346,,48.32,48.32,,3.052,3.052,,0.586,0.586,,0,0,,4.706,4.706,,4.706,4.706,,7.102,7.102,,7.102,7.102,,7.784,7.784,,7.784,7.784,
2023-06-13T11:40:00Z,-67,3116,375,16432,19.6,19.6,19.6,89,89,89,860.726,860.726,860.726,22.458,,22.458,0.984,5.9,5.9,,19.2,19.2,,12,12,,117.9,117.9,,1282.038,1282.038,,344.052,344.052,,61.07,61.07,,5.146,5.146,,1.048,1.048,,0.114,0.114,,6.102,6.102,,6.102,6.102,,9.35,9.35,,9.35,9.35,,10.296,10.296,,10.296,10.296,
2023-06-13T11:50:00Z,-68,3716,391,16432,21.2,21.2,21.2,89,89,89,860.642,860.642,860.642,25,,25,0.8,7.8,7.8,,24.9,24.9,,13.8,13.8,,97.8,97.8,,1659.45,1659.45,,453.096,453.096,,80.11,80.11,,5.08,5.08,,1.526,1.526,,0,0,,8.102,8.102,,8.102,8.102,,11.904,11.904,,11.904,11.904,,13.23,13.23,,13.23,13.23,
2023-06-13T12:00:00Z,-69,4316,407,16752,22,22,22,88.4,88.4,88.4,860.6,860.6,860.6,24.144,,24.144,0.964,7.8,7.8,,26.4,26.4,,14.3,14.3,,93.5,93.5,,1761.002,1761.002,,474.022,474.022,,76.692,76.692,,5.606,5.606,,1.008,1.008,,0.172,0.172,,8.616,8.616,,8.616,8.616,,12.434,12.434,,12.434,12.434,,13.636,13.636,,13.636,13.636,
2023-06-13T12:10:00Z,-69,4916,605,16752,22.6,22.6,22.6,88,88,88,860.612,860.612,860.612,24.932,,24.932,0.886,8.5,8.5,,27.3,27.3,,14.5,14.5,,91.3,91.3,,1817.006,1817.006,,490.434,490.434,,86.134,86.134,,4.868,4.868,,1.302,1.302,,0.086,0.086,,8.984,8.984,,8.984,8.984,,12.89,12.89,,12.89,12.89,,14.32,14.32,,14.32,14.32,
2023-06-13T12:20:00Z,-67,5516,523,16752,23,23,23,88,88,88,860.88,860.88,860.88,21.8,,21.8,0.886,7.4,7.4,,25.1,25.1,,13.9,13.9,,97.2,97.2,,1673.174,1673.174,,448.876,448.876,,72.834,72.834,,4.828,4.828,,1.182,1.182,,0,0,,8.342,8.342,,8.342,8.342,,11.728,11.728,,11.728,11.728,,12.994,12.994,,12.994,12.994,
2023-06-13T12:30:00Z,-65,6116,367,16432,23,23,23,88.4,88.4,88.4,861.164,861.164,861.164,25.288,,25.288,1.138,7.2,7.2,,24.3,24.3,,13.7,13.7,,99.6,99.6,,1620.38,1620.38,,430.4,430.4,,71.01,71.01,,4.288,4.288,,0.678,0.678,,0,0,,7.758,7.758,,7.758,7.758,,11.094,11.094,,11.094,11.094,,12.082,12.082,,12.082,12.082,
2023-06-13T12:40:00Z,-65,6716,354,17072,22.6,22.6,22.6,89,89,89,861.364,861.364,861.364,27.33,,27.33,1.062,7.1,7.1,,23.3,23.3,,13.3,13.3,,102.7,102.7,,1554.616,1554.616,,422.602,422.602,,69.768,69.768,,3.17,3.17,,0.686,0.686,,0,0,,8.004,8.004,,8.004,8.004,,10.946,10.946,,10.946,10.946,,11.67,11.67,,11.67,11.67,
