time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T09:40:00Z,-61,476,,13960,17,17,17,91,91,91,860.52,860.52,860.52,26.15,,26.15,0.39,4.2,4.2,,11.7,11.7,,8.7,8.7,,162.6,162.6,,776.76,776.76,,220.88,220.88,,49.88,49.88,,5.04,5.04,,1.31,1.31,,0.44,0.44,,3.59,3.59,,3.59,3.59,,6.21,6.21,,6.21,6.21,,7.04,7.04,,7.04,7.04,
2023-06-13T09:50:00Z,-62,837,358,15941,17,17,17,91,91,91,860.442,860.442,860.442,25.832,,25.832,0.372,3.9,3.9,,10.9,10.9,,8.3,8.3,,169.3,169.3,,724.248,724.248,,206.862,206.862,,44.18,44.18,,4.104,4.104,,1.944,1.944,,1.032,1.032,,3.072,3.072,,3.072,3.072,,5.352,5.352,,5.352,5.352,,6.696,6.696,,6.696,6.696,
2023-06-13T10:00:00Z,-59,1437,555,16432,18,18,18,91,91,91,860.356,860.356,860.356,25.434,,25.434,0.322,3.5,3.5,,10.5,10.5,,8.1,8.1,,172.6,172.6,,699.486,699.486,,196.87,196.87,,39.8,39.8,,5.07,5.07,,1.966,1.966,,0.946,0.946,,2.866,2.866,,2.866,2.866,,5.008,5.008,,5.008,5.008,,6.388,6.388,,6.388,6.388,
2023-06-13T10:10:00Z,-61,2036,362,16752,17.4,17.4,17.4,90,90,90,860.214,860.214,860.214,33.02,,33.02,0.432,3,3,,9.6,9.6,,7.6,7.6,,181.6,181.6,,637.558,637.558,,180.614,180.614,,31.984,31.984,,3.618,3.618,,1.718,1.718,,1.162,1.162,,2.54,2.54,,2.54,2.54,,4.276,4.276,,4.276,4.276,,5.48,5.48,,5.48,5.48,
2023-06-13T10:20:00Z,-61,2637,402,17072,17,17,17,90,90,90,860.246,860.246,860.246,42.842,,42.842,0.462,3.2,3.2,,9.8,9.8,,7.8,7.8,,179,179,,654.644,654.644,,185.06,185.06,,36.74,36.74,,4.994,4.994,,2.142,2.142,,0.77,0.77,,2.668,2.668,,2.668,2.668,,4.7,4.7,,4.7,4.7,,6.066,6.066,,6.066,6.066,
2023-06-13T10:30:00Z,-59,3237,396,17072,17,17,17,90,90,90,860.254,860.254,860.254,45.092,,45.092,0.54,3.6,3.6,,10.9,10.9,,8.4,8.4,,168.7,168.7,,728.876,728.876,,205.614,205.614,,39.498,39.498,,4.052,4.052,,2.092,2.092,,0.854,0.854,,3.084,3.084,,3.084,3.084,,5.01,5.01,,5.01,5.01,,6.4,6.4,,6.4,6.4,
2023-06-13T10:40:00Z,-61,3836,361,17392,17,17,17,90,90,90,860.268,860.268,860.268,50.676,,50.676,0.416,3.5,3.5,,10.3,10.3,,8,8,,174.6,174.6,,685.306,685.306,,193.63,193.63,,39.996,39.996,,4.226,4.226,,1.456,1.456,,0.508,0.508,,2.878,2.878,,2.878,2.878,,5.024,5.024,,5.024,5.024,,5.962,5.962,,5.962,5.962,
2023-06-13T10:50:00Z,-60,4436,359,17392,17,17,17,90,90,90,860.27,860.27,860.27,54.122,,54.122,0.45,3.8,3.8,,10.9,10.9,,8.4,8.4,,168.7,168.7,,729.012,729.012,,206.162,206.162,,44.496,44.496,,5.322,5.322,,1.784,1.784,,0.832,0.832,,3.06,3.06,,3.06,3.06,,5.444,5.444,,5.444,5.444,,6.628,6.628,,6.628,6.628,
2023-06-13T11:00:00Z,-62,5036,360,17072,16.4,16.4,16.4,90,90,90,860.274,860.274,860.274,62.586,,62.586,0.494,3.6,3.6,,10.7,10.7,,8.3,8.3,,170.6,170.6,,714.502,714.502,,199.824,199.824,,39.904,39.904,,4.4,4.4,,1.766,1.766,,0.662,0.662,,2.946,2.946,,2.946,2.946,,5.088,5.088,,5.088,5.088,,6.22,6.22,,6.22,6.22,
2023-06-13T11:10:00Z,-64,5636,378,17072,16.8,16.8,16.8,90,90,90,860.346,860.346,860.346,59.036,,59.036,0.52,3.4,3.4,,10.1,10.1,,7.9,7.9,,176.4,176.4,,672.546,672.546,,191.67,191.67,,38.982,38.982,,4.486,4.486,,1.716,1.716,,0.858,0.858,,2.692,2.692,,2.692,2.692,,4.856,4.856,,4.856,4.856,,6.012,6.012,,6.012,6.012,
