time_stamp,rssi,uptime,pa_latency,memory,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-06-13T09:40:00Z,-61,598,358,16672,17,17,17,91,91,91,860.634,860.634,860.634,25.452,,25.452,0.482,3.2,3.2,,9,9,,7.3,7.3,,187.5,187.5,,599.896,599.896,,169.7,169.7,,37.396,37.396,,4.01,4.01,,1.098,1.098,,0.558,0.558,,2.49,2.49,,2.49,2.49,,4.444,4.444,,4.444,4.444,,5.23,5.23,,5.23,5.23,
2023-06-13T09:50:00Z,-62,1197,358,17040,17.4,17.4,17.4,90.6,90.6,90.6,860.478,860.478,860.478,25.856,,25.856,0.5,3,3,,8.6,8.6,,7.1,7.1,,192.4,192.4,,570.82,570.82,,159.59,159.59,,33.86,33.86,,3.258,3.258,,0.686,0.686,,0.412,0.412,,2.292,2.292,,2.292,2.292,,4.06,4.06,,4.06,4.06,,4.578,4.578,,4.578,4.578,
2023-06-13T10:00:00Z,-61,1797,423,17040,18,18,18,90,90,90,860.386,860.386,860.386,26.682,,26.682,0.468,3,3,,8.7,8.7,,7.1,7.1,,191.3,191.3,,576.836,576.836,,161.056,161.056,,34.25,34.25,,3.414,3.414,,0.942,0.942,,0.358,0.358,,2.266,2.266,,2.266,2.266,,3.898,3.898,,3.898,3.898,,4.662,4.662,,4.662,4.662,
2023-06-13T10:10:00Z,-61,2397,362,16400,17.4,17.4,17.4,90,90,90,860.256,860.256,860.256,35.18,,35.18,0.652,2.6,2.6,,7.6,7.6,,6.5,6.5,,203.6,203.6,,508.732,508.732,,142.94,142.94,,29.406,29.406,,2.75,2.75,,0.528,0.528,,0.3,0.3,,1.976,1.976,,1.976,1.976,,3.304,3.304,,3.304,3.304,,3.738,3.738,,3.738,3.738,
2023-06-13T10:20:00Z,-61,2997,354,16720,18.2,18.2,18.2,90.8,90.8,90.8,860.306,860.306,860.306,29.858,,29.858,0.796,2.7,2.7,,8,8,,6.7,6.7,,199.4,199.4,,530.908,530.908,,149.7,149.7,,29.442,29.442,,2.636,2.636,,0.42,0.42,,0.348,0.348,,2.074,2.074,,2.074,2.074,,3.548,3.548,,3.548,3.548,,3.954,3.954,,3.954,3.954,
2023-06-13T10:30:00Z,-62,3597,367,17360,17,17,17,91,91,91,860.304,860.304,860.304,46.066,,46.066,0.478,2.8,2.8,,8.2,8.2,,6.8,6.8,,197,197,,544.484,544.484,,154.352,154.352,,31.79,31.79,,3.496,3.496,,0.51,0.51,,0.424,0.424,,2.212,2.212,,2.212,2.212,,3.884,3.884,,3.884,3.884,,4.358,4.358,,4.358,4.358,
2023-06-13T10:40:00Z,-62,4197,358,17040,17,17,17,91,91,91,860.326,860.326,860.326,58.492,,58.492,0.406,2.7,2.7,,8,8,,6.7,6.7,,198.6,198.6,,535.442,535.442,,150.31,150.31,,32.018,32.018,,3.99,3.99,,0.778,0.778,,0.394,0.394,,2.076,2.076,,2.076,2.076,,3.82,3.82,,3.82,3.82,,4.424,4.424,,4.424,4.424,
2023-06-13T10:50:00Z,-60,4797,364,16720,16.2,16.2,16.2,91,91,91,860.332,860.332,860.332,62.44,,62.44,0.578,2.8,2.8,,8.4,8.4,,7,7,,194.3,194.3,,559.292,559.292,,157.034,157.034,,31.542,31.542,,3.46,3.46,,0.724,0.724,,0.334,0.334,,2.292,2.292,,2.292,2.292,,4.086,4.086,,4.086,4.086,,4.578,4.578,,4.578,4.578,
2023-06-13T11:00:00Z,-60,5397,359,17040,16,16,16,91,91,91,860.34,860.34,860.34,69.884,,69.884,0.5,3,3,,8.7,8.7,,7.1,7.1,,191.1,191.1,,578.298,578.298,,164.808,164.808,,33.614,33.614,,3.048,3.048,,0.56,0.56,,0.342,0.342,,2.424,2.424,,2.424,2.424,,4.188,4.188,,4.188,4.188,,4.64,4.64,,4.64,4.64,
2023-06-13T11:10:00Z,-60,5997,365,17040,16,16,16,91,91,91,860.416,860.416,860.416,67.682,,67.682,0.446,2.9,2.9,,8.4,8.4,,7,7,,194.6,194.6,,558.116,558.116,,158.682,158.682,,32.464,32.464,,3.556,3.556,,0.774,0.774,,0.258,0.258,,2.316,2.316,,2.316,2.316,,3.938,3.938,,3.938,3.938,,4.56,4.56,,4.56,4.56,
