time_stamp;uptime;pa_latency;memory;humidity;humidity_a;humidity_b;temperature;temperature_a;temperature_b;pressure;pressure_a;pressure_b;voc;voc_a;voc_b;analog_input;pm2.5_alt;pm2.5_alt_a;pm2.5_alt_b;scattering_coefficient;scattering_coefficient_a;scattering_coefficient_b;deciviews;deciviews_a;deciviews_b;visual_range;visual_range_a;visual_range_b;0.3_um_count;0.3_um_count_a;0.3_um_count_b;0.5_um_count;0.5_um_count_a;0.5_um_count_b;1.0_um_count;1.0_um_count_a;1.0_um_count_b;2.5_um_count;2.5_um_count_a;2.5_um_count_b;5.0_um_count;5.0_um_count_a;5.0_um_count_b;10.0_um_count;10.0_um_count_a;10.0_um_count_b;pm1.0_cf_1;pm1.0_cf_1_a;pm1.0_cf_1_b;pm1.0_atm;pm1.0_atm_a;pm1.0_atm_b;pm2.5_atm;pm2.5_atm_a;pm2.5_atm_b;pm2.5_cf_1;pm2.5_cf_1_a;pm2.5_cf_1_b;pm10.0_atm;pm10.0_atm_a;pm10.0_atm_b;pm10.0_cf_1;pm10.0_cf_1_a;pm10.0_cf_1_b
2023-06-14T01:50:00Z;129;;14376;29;29;;84;84;;864.79;864.79;;;;;;5.3;5.4;5.2;17.9;17.6;18.1;11.5;11.4;11.6;123.9;125.1;122.8;1192.89;1176.44;1209.34;333.095;313.62;352.57;56.525;55.35;57.7;8.09;3.77;12.41;0.85;0.75;0.95;0.51;0.75;0.27;6.2;5.85;6.55;6.2;5.85;6.55;9.645;8.29;11;9.645;8.29;11;10.3;8.94;11.66;10.3;8.94;11.66
2023-06-14T02:00:00Z;482;401;17274;28;28;;85;85;;864.764;864.764;;;;;0;4.3;4.4;4.3;14.4;15;13.8;10;10.3;9.8;142.8;139.1;146.7;962.152;1002.458;921.846;255.771;257.858;253.684;44.197;43.09;45.304;3.701;2.668;4.734;0.623;0.166;1.08;0.283;0.166;0.4;4.51;4.596;4.424;4.51;4.596;4.424;6.671;6.59;6.752;6.671;6.59;6.752;7.163;6.85;7.476;7.163;6.85;7.476
2023-06-14T02:10:00Z;1081;427;17224;27;27;;85.8;85.8;;864.668;864.668;;;;;0;3.7;3.9;3.5;12.9;13.7;12;9.3;9.7;8.9;153.2;147.3;159.7;858.46;915.448;801.472;228.076;234.062;222.09;36.375;37.442;35.308;2.701;1.86;3.542;0.517;0.446;0.588;0.323;0.272;0.374;3.878;4.108;3.648;3.878;4.108;3.648;5.703;5.824;5.582;5.703;5.824;5.582;6.066;6.15;5.982;6.066;6.15;5.982
2023-06-14T02:20:00Z;1682;369;17611;26.4;26.4;;86;86;;864.656;864.656;;;;;0;3.6;3.7;3.6;12;12.6;11.4;8.9;9.2;8.6;159.9;155.4;164.7;799.336;839.038;759.634;216.334;216.184;216.484;37.397;35.314;39.48;3.309;1.72;4.898;0.455;0.312;0.598;0.198;0.23;0.166;3.524;3.7;3.348;3.524;3.7;3.348;5.584;5.328;5.84;5.584;5.328;5.84;5.891;5.564;6.218;5.891;5.564;6.218
2023-06-14T02:30:00Z;2281;813;17544;26;26;;87;87;;864.5;864.5;;;;;0;3.6;3.7;3.5;12.4;13.5;11.3;9.1;9.6;8.6;156.9;149.1;165.5;825.592;897.462;753.722;221.362;230.748;211.976;33.966;33.942;33.99;2.288;2.29;2.286;0.617;0.44;0.794;0.139;0.178;0.1;3.812;4.04;3.584;3.812;4.04;3.584;5.378;5.668;5.088;5.378;5.668;5.088;5.798;6.014;5.582;5.798;6.014;5.582
2023-06-14T02:40:00Z;2881;464;17544;25.4;25.4;;87;87;;864.424;864.424;;;;;0;3.6;3.7;3.6;12.4;13.2;11.7;9.1;9.5;8.7;156.4;150.7;162.6;829.414;882.06;776.768;222.206;230.714;213.698;35.494;34.066;36.922;2.816;1.956;3.676;0.265;0.212;0.318;0.064;0.078;0.05;3.783;3.99;3.576;3.783;3.99;3.576;5.676;5.772;5.58;5.676;5.772;5.58;5.832;5.884;5.78;5.832;5.884;5.78
2023-06-14T02:50:00Z;3481;359;17224;25;25;;87;87;;864.38;864.38;;;;;0;3.5;3.4;3.6;12.3;12.8;11.8;9.1;9.3;8.8;157.6;154.1;161.2;819.412;850.23;788.594;220.139;217.596;222.682;33.225;30.278;36.172;2.575;1.646;3.504;0.486;0.408;0.564;0.214;0.23;0.198;3.749;3.7;3.798;3.749;3.7;3.798;5.378;4.968;5.788;5.378;4.968;5.788;5.714;5.272;6.156;5.714;5.272;6.156
2023-06-14T03:00:00Z;4081;362;17544;25;25;;87.2;87.2;;864.318;864.318;;;;;0;3.8;3.7;3.8;13.2;13.7;12.6;9.5;9.7;9.2;151.2;147.6;155;877.373;912.604;842.142;235.426;235.194;235.658;36.364;33.662;39.066;2.71;1.788;3.632;0.518;0.39;0.646;0.176;0.064;0.288;4.152;4.312;3.992;4.152;4.312;3.992;5.85;5.684;6.016;5.85;5.684;6.016;6.247;5.958;6.536;6.247;5.958;6.536
2023-06-14T03:10:00Z;4681;373;17224;25;25;;87.4;87.4;;864.274;864.274;;;;;0;4;3.9;4.1;14.1;13.8;14.4;9.9;9.8;10;144.9;146.8;143.1;939.651;920.514;958.788;259.493;238.926;280.06;36.845;36.738;36.952;2.621;2.2;3.042;0.523;0.318;0.728;0.237;0.212;0.262;4.652;4.282;5.022;4.652;4.282;5.022;6.393;5.972;6.814;6.393;5.972;6.814;6.779;6.23;7.328;6.779;6.23;7.328
2023-06-14T03:20:00Z;5281;373;17544;25;25;;88;88;;864.266;864.266;;;;;0;3.7;3.5;3.8;12.8;12.8;12.8;9.3;9.3;9.3;153.9;153.7;154.1;852.266;854.128;850.404;234.17;221.016;247.324;35.026;32.82;37.232;3.006;2.362;3.65;0.406;0.55;0.262;0.084;0.134;0.034;3.938;3.612;4.264;3.938;3.612;4.264;5.773;5.214;6.332;5.773;5.214;6.332;6.018;5.556;6.48;6.018;5.556;6.48
2023-06-14T03:30:00Z;5881;476;17544;24.8;24.8;;87.6;87.6;;864.104;864.104;;;;;0;3.7;3.7;3.7;12.7;13.1;12.3;9.3;9.4;9.1;154.5;151.6;157.5;846.598;873.464;819.732;230.024;228.228;231.82;36.022;34.628;37.416;3.279;2.182;4.376;0.575;0.546;0.604;0.085;0.068;0.102;3.919;3.986;3.852;3.919;3.986;3.852;5.698;5.466;5.93;5.698;5.466;5.93;6.093;5.87;6.316;6.093;5.87;6.316
2023-06-14T03:40:00Z;6481;372;16904;24;24;;88;88;;864.164;864.164;;;;;0;3.5;3.3;3.7;12.4;12.4;12.3;9.1;9.1;9.1;156.9;156.4;157.4;825.459;829.606;821.312;220.653;212.772;228.534;32.148;28.642;35.654;2.048;1.418;2.678;0.37;0.306;0.434;0.112;0.126;0.098;3.586;3.612;3.56;3.586;3.612;3.56;5.07;4.722;5.418;5.07;4.722;5.418;5.345;4.938;5.752;5.345;4.938;5.752
2023-06-14T03:50:00Z;7081;373;16904;25;25;;88.8;88.8;;864.096;864.096;;;;;0;3.3;3.1;3.5;11.8;11.6;12;8.8;8.7;8.9;161.5;162.8;160.2;786.354;775.682;797.026;207.85;195.644;220.056;31.007;27.336;34.678;2.268;0.93;3.606;0.313;0.148;0.478;0.084;0.07;0.098;3.296;3.132;3.46;3.296;3.132;3.46;4.836;4.274;5.398;4.836;4.274;5.398;5.031;4.368;5.694;5.031;4.368;5.694
2023-06-14T04:00:00Z;7681;364;16904;24.2;24.2;;89;89;;864.108;864.108;;;;;0;3.6;3.4;3.8;12.8;12.4;13.2;9.3;9.1;9.5;153.8;156.6;151.1;853.054;827.968;878.14;233.789;215.31;252.268;32.653;30.162;35.144;2.348;1.558;3.138;0.685;0.528;0.842;0.27;0.35;0.19;3.913;3.706;4.12;3.913;3.706;4.12;5.442;5.004;5.88;5.442;5.004;5.88;5.864;5.342;6.386;5.864;5.342;6.386
2023-06-14T04:10:00Z;8281;357;17224;24.6;24.6;;89;89;;863.946;863.946;;;;;0;3.7;3.7;3.7;12.6;13;12.3;9.2;9.4;9.1;155;152.7;157.4;842.392;863.554;821.23;228.101;221.172;235.03;35.483;35.15;35.816;2.769;2.182;3.356;0.395;0.424;0.366;0.198;0.31;0.086;3.79;3.698;3.882;3.79;3.698;3.882;5.587;5.286;5.888;5.587;5.286;5.888;5.861;5.608;6.114;5.861;5.608;6.114
